c(g:s)(CV_Vd_n1191_ac_des) X,c(g:s)(CV_Vd_n1191_ac_des) Y,c(g:s)(CV_Vd_n1217_ac_des) X,c(g:s)(CV_Vd_n1217_ac_des) Y,c(g:s)(CV_Vd_n1237_ac_des) X,c(g:s)(CV_Vd_n1237_ac_des) Y,c(g:s)(CV_Vd_n1257_ac_des) X,c(g:s)(CV_Vd_n1257_ac_des) Y,c(g:s)(CV_Vd_n1277_ac_des) X,c(g:s)(CV_Vd_n1277_ac_des) Y,c(g:s)(CV_Vd_n1297_ac_des) X,c(g:s)(CV_Vd_n1297_ac_des) Y,c(g:s)(CV_Vd_n1317_ac_des) X,c(g:s)(CV_Vd_n1317_ac_des) Y,c(g:s)(CV_Vd_n1337_ac_des) X,c(g:s)(CV_Vd_n1337_ac_des) Y,c(g:s)(CV_Vd_n1357_ac_des) X,c(g:s)(CV_Vd_n1357_ac_des) Y,c(g:s)(CV_Vd_n1377_ac_des) X,c(g:s)(CV_Vd_n1377_ac_des) Y,c(g:s)(CV_Vd_n1397_ac_des) X,c(g:s)(CV_Vd_n1397_ac_des) Y,c(g:s)(CV_Vd_n1417_ac_des) X,c(g:s)(CV_Vd_n1417_ac_des) Y,c(g:s)(CV_Vd_n1437_ac_des) X,c(g:s)(CV_Vd_n1437_ac_des) Y,c(g:s)(CV_Vd_n1457_ac_des) X,c(g:s)(CV_Vd_n1457_ac_des) Y,c(g:s)(CV_Vd_n1477_ac_des) X,c(g:s)(CV_Vd_n1477_ac_des) Y,c(g:s)(CV_Vd_n1497_ac_des) X,c(g:s)(CV_Vd_n1497_ac_des) Y,c(g:s)(CV_Vd_n1517_ac_des) X,c(g:s)(CV_Vd_n1517_ac_des) Y,c(g:s)(CV_Vd_n1537_ac_des) X,c(g:s)(CV_Vd_n1537_ac_des) Y,c(g:s)(CV_Vd_n1557_ac_des) X,c(g:s)(CV_Vd_n1557_ac_des) Y,c(g:s)(CV_Vd_n1577_ac_des) X,c(g:s)(CV_Vd_n1577_ac_des) Y,c(g:s)(CV_Vd_n1597_ac_des) X,c(g:s)(CV_Vd_n1597_ac_des) Y,c(g:s)(CV_Vd_n1617_ac_des) X,c(g:s)(CV_Vd_n1617_ac_des) Y,c(g:s)(CV_Vd_n1637_ac_des) X,c(g:s)(CV_Vd_n1637_ac_des) Y,c(g:s)(CV_Vd_n1657_ac_des) X,c(g:s)(CV_Vd_n1657_ac_des) Y,c(g:s)(CV_Vd_n1677_ac_des) X,c(g:s)(CV_Vd_n1677_ac_des) Y,c(g:s)(CV_Vd_n1697_ac_des) X,c(g:s)(CV_Vd_n1697_ac_des) Y,c(g:s)(CV_Vd_n1717_ac_des) X,c(g:s)(CV_Vd_n1717_ac_des) Y,c(g:s)(CV_Vd_n1737_ac_des) X,c(g:s)(CV_Vd_n1737_ac_des) Y,c(g:s)(CV_Vd_n1757_ac_des) X,c(g:s)(CV_Vd_n1757_ac_des) Y,c(g:s)(CV_Vd_n1777_ac_des) X,c(g:s)(CV_Vd_n1777_ac_des) Y,c(g:s)(CV_Vd_n1797_ac_des) X,c(g:s)(CV_Vd_n1797_ac_des) Y,c(g:s)(CV_Vd_n1817_ac_des) X,c(g:s)(CV_Vd_n1817_ac_des) Y,c(g:s)(CV_Vd_n1837_ac_des) X,c(g:s)(CV_Vd_n1837_ac_des) Y,c(g:s)(CV_Vd_n1857_ac_des) X,c(g:s)(CV_Vd_n1857_ac_des) Y,c(g:s)(CV_Vd_n1877_ac_des) X,c(g:s)(CV_Vd_n1877_ac_des) Y,c(g:s)(CV_Vd_n1897_ac_des) X,c(g:s)(CV_Vd_n1897_ac_des) Y,c(g:s)(CV_Vd_n1917_ac_des) X,c(g:s)(CV_Vd_n1917_ac_des) Y,c(g:s)(CV_Vd_n1937_ac_des) X,c(g:s)(CV_Vd_n1937_ac_des) Y,c(g:s)(CV_Vd_n1957_ac_des) X,c(g:s)(CV_Vd_n1957_ac_des) Y,c(g:s)(CV_Vd_n1977_ac_des) X,c(g:s)(CV_Vd_n1977_ac_des) Y,c(g:s)(CV_Vd_n1997_ac_des) X,c(g:s)(CV_Vd_n1997_ac_des) Y,c(g:s)(CV_Vd_n2017_ac_des) X,c(g:s)(CV_Vd_n2017_ac_des) Y,c(g:s)(CV_Vd_n2037_ac_des) X,c(g:s)(CV_Vd_n2037_ac_des) Y,c(g:s)(CV_Vd_n2057_ac_des) X,c(g:s)(CV_Vd_n2057_ac_des) Y
-0.348,-1.9084894e-17,-0.348,-1.8595882e-17,-0.348,-1.7675903e-17,-0.32813662,-1.7239533e-17,-0.348,-1.7314917e-17,-0.348,-1.7296946e-17,-0.348,-1.7312548e-17,-0.348,-1.7326463e-17,-0.33932527,-1.7322589e-17,-0.33932527,-1.7323618e-17,-0.33932527,-1.7311859e-17,-0.348,-1.731038e-17,-0.348,-1.7307171e-17,-0.348,-1.7294416e-17,-0.348,-1.7285804e-17,-0.348,-1.727464e-17,-0.348,-1.7269724e-17,-0.348,-1.7295858e-17,-0.348,-1.72911e-17,-0.348,-1.725046e-17,-0.348,-1.7242395e-17,-0.32283182,-1.7078868e-17,-0.348,-1.7232439e-17,-0.348,-1.7224657e-17,-0.348,-1.7218699e-17,-0.348,-1.7212393e-17,-0.33897554,-1.7206857e-17,-0.33897554,-1.7201451e-17,-0.33897554,-1.7196713e-17,-0.33897554,-1.7192641e-17,-0.348,-1.7178571e-17,-0.33897554,-1.7182298e-17,-0.33897554,-1.7177437e-17,-0.33897554,-1.7171333e-17,-0.33897554,-1.7166368e-17,-0.33897554,-1.7161083e-17,-0.33897554,-1.7156678e-17,-0.33897554,-1.7152202e-17,-0.33897554,-1.7147872e-17,-0.33876893,-1.714384e-17,-0.33897554,-1.7141649e-17,-0.33897554,-1.7133016e-17,-0.33876893,-1.7134487e-17,-0.33876893,-1.7127144e-17
-0.354,-1.9388533e-17,-0.354,-1.8852665e-17,-0.354,-1.7774276e-17,-0.33413662,-1.7254442e-17,-0.354,-1.7357161e-17,-0.354,-1.7331575e-17,-0.354,-1.7340819e-17,-0.354,-1.735469e-17,-0.34532527,-1.7265712e-17,-0.34532527,-1.7259129e-17,-0.34532527,-1.7256111e-17,-0.354,-1.7352854e-17,-0.354,-1.7340137e-17,-0.354,-1.7337287e-17,-0.354,-1.7328602e-17,-0.354,-1.7322943e-17,-0.354,-1.7315524e-17,-0.354,-1.7308731e-17,-0.354,-1.7300478e-17,-0.354,-1.7294811e-17,-0.354,-1.7289244e-17,-0.32883182,-1.7153723e-17,-0.354,-1.7274717e-17,-0.354,-1.7265139e-17,-0.354,-1.7258672e-17,-0.354,-1.7248576e-17,-0.34497554,-1.714348e-17,-0.34497554,-1.7137187e-17,-0.34497554,-1.7131517e-17,-0.34497554,-1.7125491e-17,-0.354,-1.7227138e-17,-0.34497554,-1.720007e-17,-0.34497554,-1.710991e-17,-0.34497554,-1.7105256e-17,-0.34497554,-1.7099819e-17,-0.34497554,-1.710403e-17,-0.34497554,-1.7086403e-17,-0.34497554,-1.7170269e-17,-0.34497554,-1.7087116e-17,-0.34476893,-1.7083467e-17,-0.34497554,-1.7073011e-17,-0.34497554,-1.707885e-17,-0.34476893,-1.7075099e-17,-0.34476893,-1.7074393e-17
-0.36,-1.9584288e-17,-0.36,-1.9004432e-17,-0.36,-1.7750532e-17,-0.34013662,-1.7367781e-17,-0.36,-1.7279896e-17,-0.36,-1.7256071e-17,-0.36,-1.7256911e-17,-0.36,-1.7265286e-17,-0.35132527,-1.7369859e-17,-0.35132527,-1.7370906e-17,-0.35132527,-1.7361904e-17,-0.36,-1.7262126e-17,-0.36,-1.7265459e-17,-0.36,-1.7252177e-17,-0.36,-1.7244833e-17,-0.36,-1.7237739e-17,-0.36,-1.7228735e-17,-0.36,-1.721829e-17,-0.36,-1.7212365e-17,-0.36,-1.7205452e-17,-0.36,-1.7198707e-17,-0.33483182,-1.7164276e-17,-0.36,-1.7180392e-17,-0.36,-1.7171489e-17,-0.36,-1.7162943e-17,-0.36,-1.7156723e-17,-0.35097554,-1.7243065e-17,-0.35097554,-1.7237359e-17,-0.35097554,-1.7231814e-17,-0.35097554,-1.7226806e-17,-0.36,-1.7129574e-17,-0.35097554,-1.72172e-17,-0.35097554,-1.72114e-17,-0.35097554,-1.7206766e-17,-0.35097554,-1.7206481e-17,-0.35097554,-1.7204462e-17,-0.35097554,-1.7197574e-17,-0.35097554,-1.7191943e-17,-0.35097554,-1.719493e-17,-0.35076893,-1.7194e-17,-0.35097554,-1.7192736e-17,-0.35097554,-1.7186709e-17,-0.35076893,-1.7190042e-17,-0.35076893,-1.7188518e-17
-0.366,-1.9831481e-17,-0.366,-1.9211702e-17,-0.366,-1.777384e-17,-0.34613662,-1.7371698e-17,-0.366,-1.7251474e-17,-0.366,-1.722103e-17,-0.366,-1.7220493e-17,-0.366,-1.7221738e-17,-0.35732527,-1.7355646e-17,-0.35732527,-1.7356509e-17,-0.35732527,-1.7353891e-17,-0.366,-1.7204183e-17,-0.366,-1.7315533e-17,-0.366,-1.7191275e-17,-0.366,-1.7181862e-17,-0.366,-1.7172828e-17,-0.366,-1.7163209e-17,-0.366,-1.7152263e-17,-0.366,-1.7143273e-17,-0.366,-1.7135154e-17,-0.366,-1.7126487e-17,-0.34083182,-1.7233897e-17,-0.366,-1.7105872e-17,-0.366,-1.7096169e-17,-0.366,-1.7083997e-17,-0.366,-1.7079162e-17,-0.35697554,-1.7243634e-17,-0.35697554,-1.7237305e-17,-0.35697554,-1.7233878e-17,-0.35697554,-1.722984e-17,-0.366,-1.7045141e-17,-0.35697554,-1.7222515e-17,-0.35697554,-1.7217585e-17,-0.35697554,-1.7214216e-17,-0.35697554,-1.7212205e-17,-0.35697554,-1.7208499e-17,-0.35697554,-1.7204704e-17,-0.35697554,-1.7191672e-17,-0.35697554,-1.7199672e-17,-0.35676893,-1.7194576e-17,-0.35697554,-1.7193206e-17,-0.35697554,-1.7189392e-17,-0.35676893,-1.7186769e-17,-0.35676893,-1.7183193e-17
-0.372,-2.02283e-17,-0.372,-1.9578105e-17,-0.372,-1.794362e-17,-0.35213662,-1.7434426e-17,-0.372,-1.7361753e-17,-0.372,-1.7319689e-17,-0.372,-1.731086e-17,-0.372,-1.7310928e-17,-0.36332527,-1.7274512e-17,-0.36332527,-1.7341615e-17,-0.36332527,-1.726745e-17,-0.372,-1.7279575e-17,-0.372,-1.7261958e-17,-0.372,-1.7249254e-17,-0.372,-1.724073e-17,-0.372,-1.7216954e-17,-0.372,-1.7210046e-17,-0.372,-1.7199622e-17,-0.372,-1.7187231e-17,-0.372,-1.7176921e-17,-0.372,-1.7163972e-17,-0.34683182,-1.7203704e-17,-0.372,-1.7133673e-17,-0.372,-1.7116735e-17,-0.372,-1.7097955e-17,-0.372,-1.709828e-17,-0.36297554,-1.7148341e-17,-0.36297554,-1.7141843e-17,-0.36297554,-1.7137102e-17,-0.36297554,-1.7134016e-17,-0.372,-1.7036391e-17,-0.36297554,-1.7184006e-17,-0.36297554,-1.7121762e-17,-0.36297554,-1.711667e-17,-0.36297554,-1.7111071e-17,-0.36297554,-1.7108382e-17,-0.36297554,-1.709897e-17,-0.36297554,-1.7082502e-17,-0.36297554,-1.7085686e-17,-0.36276893,-1.708455e-17,-0.36297554,-1.7080132e-17,-0.36297554,-1.707489e-17,-0.36276893,-1.7069431e-17,-0.36276893,-1.7063731e-17
-0.378,-2.0504453e-17,-0.378,-1.9827319e-17,-0.378,-1.7998394e-17,-0.35813662,-1.744661e-17,-0.378,-1.7331967e-17,-0.378,-1.7265048e-17,-0.378,-1.7253528e-17,-0.378,-1.7249875e-17,-0.36932527,-1.7190594e-17,-0.36932527,-1.7185109e-17,-0.36932527,-1.7176222e-17,-0.378,-1.7197817e-17,-0.378,-1.7180152e-17,-0.378,-1.7159837e-17,-0.378,-1.7135277e-17,-0.378,-1.7112536e-17,-0.378,-1.710549e-17,-0.378,-1.7082692e-17,-0.378,-1.707713e-17,-0.378,-1.7065925e-17,-0.378,-1.705092e-17,-0.35283182,-1.7277563e-17,-0.378,-1.7017773e-17,-0.378,-1.7000951e-17,-0.378,-1.6995175e-17,-0.378,-1.697499e-17,-0.36897554,-1.7009824e-17,-0.36897554,-1.7001877e-17,-0.36897554,-1.6994439e-17,-0.36897554,-1.6986703e-17,-0.378,-1.6939665e-17,-0.36897554,-1.6981509e-17,-0.36897554,-1.6965531e-17,-0.36897554,-1.6955952e-17,-0.36897554,-1.6948476e-17,-0.36897554,-1.6943535e-17,-0.36897554,-1.694698e-17,-0.36897554,-1.6930552e-17,-0.36897554,-1.6919458e-17,-0.36876893,-1.6914344e-17,-0.36897554,-1.6906052e-17,-0.36897554,-1.6898296e-17,-0.36876893,-1.6894889e-17,-0.36876893,-1.6888355e-17
-0.384,-2.0777523e-17,-0.384,-2.0082703e-17,-0.384,-1.8053693e-17,-0.36413662,-1.7408355e-17,-0.384,-1.7272016e-17,-0.384,-1.7187019e-17,-0.384,-1.714824e-17,-0.384,-1.7125389e-17,-0.37532527,-1.7276539e-17,-0.37532527,-1.7267953e-17,-0.37532527,-1.7247749e-17,-0.384,-1.7083588e-17,-0.384,-1.7044222e-17,-0.384,-1.7041965e-17,-0.384,-1.7021722e-17,-0.384,-1.7005219e-17,-0.384,-1.6986934e-17,-0.384,-1.6968354e-17,-0.384,-1.6961376e-17,-0.384,-1.6953014e-17,-0.384,-1.6935362e-17,-0.35883182,-1.7217273e-17,-0.384,-1.6909541e-17,-0.384,-1.6896312e-17,-0.384,-1.688518e-17,-0.384,-1.6876097e-17,-0.37497554,-1.7027112e-17,-0.37497554,-1.7021025e-17,-0.37497554,-1.7013404e-17,-0.37497554,-1.7005247e-17,-0.384,-1.6830623e-17,-0.37497554,-1.6970568e-17,-0.37497554,-1.6973519e-17,-0.37497554,-1.6975109e-17,-0.37497554,-1.6958691e-17,-0.37497554,-1.6954881e-17,-0.37497554,-1.6950309e-17,-0.37497554,-1.6942645e-17,-0.37497554,-1.6939557e-17,-0.37476893,-1.6932592e-17,-0.37497554,-1.6926216e-17,-0.37497554,-1.6921967e-17,-0.37476893,-1.692013e-17,-0.37476893,-1.6909295e-17
-0.39,-2.1038953e-17,-0.39,-2.0339329e-17,-0.39,-1.8111699e-17,-0.37013662,-1.7339362e-17,-0.39,-1.7202883e-17,-0.39,-1.7063356e-17,-0.39,-1.7031256e-17,-0.39,-1.7019175e-17,-0.38132527,-1.7186893e-17,-0.38132527,-1.7175395e-17,-0.38132527,-1.7153328e-17,-0.39,-1.6962346e-17,-0.39,-1.6942203e-17,-0.39,-1.6915173e-17,-0.39,-1.6909735e-17,-0.39,-1.6892652e-17,-0.39,-1.6867831e-17,-0.39,-1.686971e-17,-0.39,-1.6856248e-17,-0.39,-1.6847892e-17,-0.39,-1.6840027e-17,-0.36483182,-1.7151464e-17,-0.39,-1.6818223e-17,-0.39,-1.6807964e-17,-0.39,-1.6798455e-17,-0.39,-1.6790301e-17,-0.38097554,-1.6915568e-17,-0.38097554,-1.6908673e-17,-0.38097554,-1.6901079e-17,-0.38097554,-1.6893187e-17,-0.39,-1.6765303e-17,-0.38097554,-1.6866435e-17,-0.38097554,-1.6874897e-17,-0.38097554,-1.6872286e-17,-0.38097554,-1.6862209e-17,-0.38097554,-1.6861046e-17,-0.38097554,-1.6852878e-17,-0.38097554,-1.6849274e-17,-0.38097554,-1.6844489e-17,-0.38076893,-1.6838559e-17,-0.38097554,-1.6836501e-17,-0.38097554,-1.6829996e-17,-0.38076893,-1.6831758e-17,-0.38076893,-1.6828184e-17
-0.396,-2.1303319e-17,-0.396,-2.0598493e-17,-0.396,-1.8175616e-17,-0.37613662,-1.7483987e-17,-0.396,-1.7116152e-17,-0.396,-1.6968291e-17,-0.396,-1.6915684e-17,-0.396,-1.6900189e-17,-0.38732527,-1.7066019e-17,-0.38732527,-1.7053221e-17,-0.38732527,-1.7022972e-17,-0.396,-1.6839634e-17,-0.396,-1.6833632e-17,-0.396,-1.6818757e-17,-0.396,-1.6803897e-17,-0.396,-1.6791772e-17,-0.396,-1.6786342e-17,-0.396,-1.6773747e-17,-0.396,-1.6769487e-17,-0.396,-1.6763539e-17,-0.396,-1.6751106e-17,-0.37083182,-1.7013852e-17,-0.396,-1.6736388e-17,-0.396,-1.6728618e-17,-0.396,-1.6718621e-17,-0.396,-1.6713132e-17,-0.38697554,-1.6823934e-17,-0.38697554,-1.6817996e-17,-0.38697554,-1.6816084e-17,-0.38697554,-1.6809971e-17,-0.396,-1.6675269e-17,-0.38697554,-1.6796126e-17,-0.38697554,-1.6795643e-17,-0.38697554,-1.6783408e-17,-0.38697554,-1.6780826e-17,-0.38697554,-1.6783081e-17,-0.38697554,-1.6775931e-17,-0.38697554,-1.6777055e-17,-0.38697554,-1.6770003e-17,-0.38676893,-1.6766029e-17,-0.38697554,-1.6766343e-17,-0.38697554,-1.676609e-17,-0.38676893,-1.6761847e-17,-0.38676893,-1.6761159e-17
-0.402,-2.1563487e-17,-0.402,-2.0858447e-17,-0.402,-1.8248139e-17,-0.38213662,-1.7468869e-17,-0.402,-1.7035937e-17,-0.402,-1.687817e-17,-0.402,-1.6817346e-17,-0.402,-1.6796933e-17,-0.39332527,-1.6939394e-17,-0.39332527,-1.6916072e-17,-0.39332527,-1.6911901e-17,-0.402,-1.6746153e-17,-0.402,-1.6735381e-17,-0.402,-1.6718254e-17,-0.402,-1.6713626e-17,-0.402,-1.670409e-17,-0.402,-1.6690015e-17,-0.402,-1.6687581e-17,-0.402,-1.6678302e-17,-0.402,-1.6675576e-17,-0.402,-1.6666456e-17,-0.37683182,-1.7058686e-17,-0.402,-1.6651656e-17,-0.402,-1.6631886e-17,-0.402,-1.6632891e-17,-0.402,-1.6624983e-17,-0.39297554,-1.6746509e-17,-0.39297554,-1.6742778e-17,-0.39297554,-1.6738731e-17,-0.39297554,-1.6730888e-17,-0.402,-1.6604841e-17,-0.39297554,-1.6721219e-17,-0.39297554,-1.6724193e-17,-0.39297554,-1.6721204e-17,-0.39297554,-1.6718648e-17,-0.39297554,-1.670939e-17,-0.39297554,-1.6702382e-17,-0.39297554,-1.670911e-17,-0.39297554,-1.6706644e-17,-0.39276893,-1.6702364e-17,-0.39297554,-1.6703139e-17,-0.39297554,-1.6698817e-17,-0.39276893,-1.6698775e-17,-0.39276893,-1.6696083e-17
-0.408,-2.1819925e-17,-0.408,-2.1117652e-17,-0.408,-1.8334391e-17,-0.38813662,-1.7443079e-17,-0.408,-1.6958261e-17,-0.408,-1.6792088e-17,-0.408,-1.6725027e-17,-0.408,-1.6666391e-17,-0.39932527,-1.6828899e-17,-0.39932527,-1.6815353e-17,-0.39932527,-1.6805251e-17,-0.408,-1.6647155e-17,-0.408,-1.6634447e-17,-0.408,-1.6624668e-17,-0.408,-1.6615027e-17,-0.408,-1.6603903e-17,-0.408,-1.6595575e-17,-0.408,-1.6588904e-17,-0.408,-1.6583857e-17,-0.408,-1.6571648e-17,-0.408,-1.6549192e-17,-0.38283182,-1.6945364e-17,-0.408,-1.6539041e-17,-0.408,-1.6534116e-17,-0.408,-1.6520095e-17,-0.408,-1.6516851e-17,-0.39897554,-1.6665606e-17,-0.39897554,-1.6662283e-17,-0.39897554,-1.6658624e-17,-0.39897554,-1.6653653e-17,-0.408,-1.6475112e-17,-0.39897554,-1.6642747e-17,-0.39897554,-1.664341e-17,-0.39897554,-1.6640827e-17,-0.39897554,-1.6636669e-17,-0.39897554,-1.6635466e-17,-0.39897554,-1.6626528e-17,-0.39897554,-1.6621735e-17,-0.39897554,-1.6620903e-17,-0.39876893,-1.6620803e-17,-0.39897554,-1.6617217e-17,-0.39897554,-1.6614958e-17,-0.39876893,-1.6613241e-17,-0.39876893,-1.6610087e-17
-0.414,-2.206519e-17,-0.414,-2.137479e-17,-0.414,-1.8434105e-17,-0.39413662,-1.7408598e-17,-0.414,-1.6891133e-17,-0.414,-1.6700801e-17,-0.414,-1.662441e-17,-0.414,-1.6591869e-17,-0.40532527,-1.6716198e-17,-0.40532527,-1.6715937e-17,-0.40532527,-1.6703261e-17,-0.414,-1.6531808e-17,-0.414,-1.651847e-17,-0.414,-1.6509833e-17,-0.414,-1.649264e-17,-0.414,-1.6485821e-17,-0.414,-1.6475725e-17,-0.414,-1.6467881e-17,-0.414,-1.6458015e-17,-0.414,-1.6449016e-17,-0.414,-1.6437856e-17,-0.38883182,-1.6843176e-17,-0.414,-1.641204e-17,-0.414,-1.6397821e-17,-0.414,-1.6386131e-17,-0.414,-1.6373924e-17,-0.40497554,-1.656966e-17,-0.40497554,-1.6563585e-17,-0.40497554,-1.6559248e-17,-0.40497554,-1.6555164e-17,-0.414,-1.6340551e-17,-0.40497554,-1.6547989e-17,-0.40497554,-1.6544055e-17,-0.40497554,-1.6537449e-17,-0.40497554,-1.6532362e-17,-0.40497554,-1.6528208e-17,-0.40497554,-1.652216e-17,-0.40497554,-1.6519067e-17,-0.40497554,-1.6514988e-17,-0.40476893,-1.6509522e-17,-0.40497554,-1.650635e-17,-0.40497554,-1.6496265e-17,-0.40476893,-1.6504126e-17,-0.40476893,-1.6499926e-17
-0.42,-2.2303112e-17,-0.42,-2.1628709e-17,-0.42,-1.8555169e-17,-0.40013662,-1.7368905e-17,-0.42,-1.6819466e-17,-0.42,-1.6606033e-17,-0.42,-1.65075e-17,-0.42,-1.646392e-17,-0.41132527,-1.6623407e-17,-0.41132527,-1.6611742e-17,-0.41132527,-1.6598499e-17,-0.42,-1.6394128e-17,-0.42,-1.6385697e-17,-0.42,-1.6369449e-17,-0.42,-1.634857e-17,-0.42,-1.633973e-17,-0.42,-1.6331896e-17,-0.42,-1.6317411e-17,-0.42,-1.630447e-17,-0.42,-1.6288718e-17,-0.42,-1.62799e-17,-0.39483182,-1.6751128e-17,-0.42,-1.6240267e-17,-0.42,-1.6231866e-17,-0.42,-1.6215187e-17,-0.42,-1.6203748e-17,-0.41097554,-1.6438799e-17,-0.41097554,-1.6434349e-17,-0.41097554,-1.6429637e-17,-0.41097554,-1.642193e-17,-0.42,-1.6165971e-17,-0.41097554,-1.6405368e-17,-0.41097554,-1.6405281e-17,-0.41097554,-1.6377947e-17,-0.41097554,-1.638064e-17,-0.41097554,-1.6370215e-17,-0.41097554,-1.6376565e-17,-0.41097554,-1.6376899e-17,-0.41097554,-1.6370415e-17,-0.41076893,-1.6370354e-17,-0.41097554,-1.6355726e-17,-0.41097554,-1.6350229e-17,-0.41076893,-1.6352711e-17,-0.41076893,-1.634758e-17
-0.426,-2.2528365e-17,-0.426,-2.1874005e-17,-0.426,-1.8693183e-17,-0.40613662,-1.7328872e-17,-0.426,-1.6749197e-17,-0.426,-1.6497249e-17,-0.426,-1.637346e-17,-0.426,-1.631379e-17,-0.41732527,-1.6499651e-17,-0.41732527,-1.6489747e-17,-0.41732527,-1.6476803e-17,-0.426,-1.6241908e-17,-0.426,-1.6226935e-17,-0.426,-1.62038e-17,-0.426,-1.6192826e-17,-0.426,-1.6175314e-17,-0.426,-1.6159137e-17,-0.426,-1.614386e-17,-0.426,-1.6130898e-17,-0.426,-1.6116798e-17,-0.426,-1.6099836e-17,-0.40083182,-1.6677463e-17,-0.426,-1.6062274e-17,-0.426,-1.6049875e-17,-0.426,-1.6032626e-17,-0.426,-1.6022169e-17,-0.41697554,-1.6279913e-17,-0.41697554,-1.6275909e-17,-0.41697554,-1.626919e-17,-0.41697554,-1.6260586e-17,-0.426,-1.59785e-17,-0.41697554,-1.6245701e-17,-0.41697554,-1.6241605e-17,-0.41697554,-1.621508e-17,-0.41697554,-1.6218937e-17,-0.41697554,-1.6208474e-17,-0.41697554,-1.6207002e-17,-0.41697554,-1.620473e-17,-0.41697554,-1.6200761e-17,-0.41676893,-1.6201791e-17,-0.41697554,-1.6185674e-17,-0.41697554,-1.6184107e-17,-0.41676893,-1.6183447e-17,-0.41676893,-1.6176186e-17
-0.432,-2.2757735e-17,-0.432,-2.2120172e-17,-0.432,-1.8850004e-17,-0.41213662,-1.7289822e-17,-0.432,-1.6673883e-17,-0.432,-1.637968e-17,-0.432,-1.6227873e-17,-0.432,-1.6150283e-17,-0.42332527,-1.6361525e-17,-0.42332527,-1.6339018e-17,-0.42332527,-1.6330306e-17,-0.432,-1.6064808e-17,-0.432,-1.6043639e-17,-0.432,-1.6025623e-17,-0.432,-1.600169e-17,-0.432,-1.5989935e-17,-0.432,-1.5969956e-17,-0.432,-1.5956943e-17,-0.432,-1.5939845e-17,-0.432,-1.5918239e-17,-0.432,-1.5909891e-17,-0.40683182,-1.6571777e-17,-0.432,-1.5874252e-17,-0.432,-1.5854031e-17,-0.432,-1.5844783e-17,-0.432,-1.5833538e-17,-0.42297554,-1.6106683e-17,-0.42297554,-1.6099292e-17,-0.42297554,-1.609029e-17,-0.42297554,-1.6081683e-17,-0.432,-1.579234e-17,-0.42297554,-1.6066863e-17,-0.42297554,-1.6048114e-17,-0.42297554,-1.6046419e-17,-0.42297554,-1.6041031e-17,-0.42297554,-1.6034551e-17,-0.42297554,-1.6022942e-17,-0.42297554,-1.6021444e-17,-0.42297554,-1.6017884e-17,-0.42276893,-1.601912e-17,-0.42297554,-1.6005642e-17,-0.42297554,-1.5999731e-17,-0.42276893,-1.6000124e-17,-0.42276893,-1.5994815e-17
-0.438,-2.2975569e-17,-0.438,-2.2359954e-17,-0.438,-1.9035917e-17,-0.41813662,-1.7261871e-17,-0.438,-1.6601577e-17,-0.438,-1.6259399e-17,-0.438,-1.6076941e-17,-0.438,-1.5983039e-17,-0.42932527,-1.6196791e-17,-0.42932527,-1.6177773e-17,-0.42932527,-1.6163036e-17,-0.438,-1.5876585e-17,-0.438,-1.5857178e-17,-0.438,-1.5837152e-17,-0.438,-1.5811754e-17,-0.438,-1.5792549e-17,-0.438,-1.577596e-17,-0.438,-1.5762303e-17,-0.438,-1.574914e-17,-0.438,-1.5734323e-17,-0.438,-1.5717734e-17,-0.41283182,-1.6453957e-17,-0.438,-1.5682706e-17,-0.438,-1.5667405e-17,-0.438,-1.5655536e-17,-0.438,-1.5642041e-17,-0.42897554,-1.592038e-17,-0.42897554,-1.5903942e-17,-0.42897554,-1.5900471e-17,-0.42897554,-1.5892054e-17,-0.438,-1.5599486e-17,-0.42897554,-1.5880042e-17,-0.42897554,-1.5871157e-17,-0.42897554,-1.5864993e-17,-0.42897554,-1.5859889e-17,-0.42897554,-1.5845851e-17,-0.42897554,-1.5838597e-17,-0.42897554,-1.5832308e-17,-0.42897554,-1.583397e-17,-0.42876893,-1.5833072e-17,-0.42897554,-1.5820463e-17,-0.42897554,-1.581678e-17,-0.42876893,-1.5817618e-17,-0.42876893,-1.5811975e-17
