c(g:g)(CV_Vd_n1191_ac_des) X,c(g:g)(CV_Vd_n1191_ac_des) Y,c(g:g)(CV_Vd_n1217_ac_des) X,c(g:g)(CV_Vd_n1217_ac_des) Y,c(g:g)(CV_Vd_n1237_ac_des) X,c(g:g)(CV_Vd_n1237_ac_des) Y,c(g:g)(CV_Vd_n1257_ac_des) X,c(g:g)(CV_Vd_n1257_ac_des) Y,c(g:g)(CV_Vd_n1277_ac_des) X,c(g:g)(CV_Vd_n1277_ac_des) Y,c(g:g)(CV_Vd_n1297_ac_des) X,c(g:g)(CV_Vd_n1297_ac_des) Y,c(g:g)(CV_Vd_n1317_ac_des) X,c(g:g)(CV_Vd_n1317_ac_des) Y,c(g:g)(CV_Vd_n1337_ac_des) X,c(g:g)(CV_Vd_n1337_ac_des) Y,c(g:g)(CV_Vd_n1357_ac_des) X,c(g:g)(CV_Vd_n1357_ac_des) Y,c(g:g)(CV_Vd_n1377_ac_des) X,c(g:g)(CV_Vd_n1377_ac_des) Y,c(g:g)(CV_Vd_n1397_ac_des) X,c(g:g)(CV_Vd_n1397_ac_des) Y,c(g:g)(CV_Vd_n1417_ac_des) X,c(g:g)(CV_Vd_n1417_ac_des) Y,c(g:g)(CV_Vd_n1437_ac_des) X,c(g:g)(CV_Vd_n1437_ac_des) Y,c(g:g)(CV_Vd_n1457_ac_des) X,c(g:g)(CV_Vd_n1457_ac_des) Y,c(g:g)(CV_Vd_n1477_ac_des) X,c(g:g)(CV_Vd_n1477_ac_des) Y,c(g:g)(CV_Vd_n1497_ac_des) X,c(g:g)(CV_Vd_n1497_ac_des) Y,c(g:g)(CV_Vd_n1517_ac_des) X,c(g:g)(CV_Vd_n1517_ac_des) Y,c(g:g)(CV_Vd_n1537_ac_des) X,c(g:g)(CV_Vd_n1537_ac_des) Y,c(g:g)(CV_Vd_n1557_ac_des) X,c(g:g)(CV_Vd_n1557_ac_des) Y,c(g:g)(CV_Vd_n1577_ac_des) X,c(g:g)(CV_Vd_n1577_ac_des) Y,c(g:g)(CV_Vd_n1597_ac_des) X,c(g:g)(CV_Vd_n1597_ac_des) Y,c(g:g)(CV_Vd_n1617_ac_des) X,c(g:g)(CV_Vd_n1617_ac_des) Y,c(g:g)(CV_Vd_n1637_ac_des) X,c(g:g)(CV_Vd_n1637_ac_des) Y,c(g:g)(CV_Vd_n1657_ac_des) X,c(g:g)(CV_Vd_n1657_ac_des) Y,c(g:g)(CV_Vd_n1677_ac_des) X,c(g:g)(CV_Vd_n1677_ac_des) Y,c(g:g)(CV_Vd_n1697_ac_des) X,c(g:g)(CV_Vd_n1697_ac_des) Y,c(g:g)(CV_Vd_n1717_ac_des) X,c(g:g)(CV_Vd_n1717_ac_des) Y,c(g:g)(CV_Vd_n1737_ac_des) X,c(g:g)(CV_Vd_n1737_ac_des) Y,c(g:g)(CV_Vd_n1757_ac_des) X,c(g:g)(CV_Vd_n1757_ac_des) Y,c(g:g)(CV_Vd_n1777_ac_des) X,c(g:g)(CV_Vd_n1777_ac_des) Y,c(g:g)(CV_Vd_n1797_ac_des) X,c(g:g)(CV_Vd_n1797_ac_des) Y,c(g:g)(CV_Vd_n1817_ac_des) X,c(g:g)(CV_Vd_n1817_ac_des) Y,c(g:g)(CV_Vd_n1837_ac_des) X,c(g:g)(CV_Vd_n1837_ac_des) Y,c(g:g)(CV_Vd_n1857_ac_des) X,c(g:g)(CV_Vd_n1857_ac_des) Y,c(g:g)(CV_Vd_n1877_ac_des) X,c(g:g)(CV_Vd_n1877_ac_des) Y,c(g:g)(CV_Vd_n1897_ac_des) X,c(g:g)(CV_Vd_n1897_ac_des) Y,c(g:g)(CV_Vd_n1917_ac_des) X,c(g:g)(CV_Vd_n1917_ac_des) Y,c(g:g)(CV_Vd_n1937_ac_des) X,c(g:g)(CV_Vd_n1937_ac_des) Y,c(g:g)(CV_Vd_n1957_ac_des) X,c(g:g)(CV_Vd_n1957_ac_des) Y,c(g:g)(CV_Vd_n1977_ac_des) X,c(g:g)(CV_Vd_n1977_ac_des) Y,c(g:g)(CV_Vd_n1997_ac_des) X,c(g:g)(CV_Vd_n1997_ac_des) Y,c(g:g)(CV_Vd_n2017_ac_des) X,c(g:g)(CV_Vd_n2017_ac_des) Y,c(g:g)(CV_Vd_n2037_ac_des) X,c(g:g)(CV_Vd_n2037_ac_des) Y,c(g:g)(CV_Vd_n2057_ac_des) X,c(g:g)(CV_Vd_n2057_ac_des) Y
-0.366,4.0677453e-17,-0.366,4.0177726e-17,-0.366,3.9339263e-17,-0.34613662,3.6887308e-17,-0.366,3.7675672e-17,-0.366,3.7073515e-17,-0.366,3.6694975e-17,-0.366,3.6408323e-17,-0.35732527,3.577362e-17,-0.35732527,3.5615343e-17,-0.35732527,3.5459262e-17,-0.366,3.5755566e-17,-0.366,3.5769126e-17,-0.366,3.5483213e-17,-0.366,3.5356091e-17,-0.366,3.5242189e-17,-0.366,3.5128725e-17,-0.366,3.5008181e-17,-0.366,3.4899087e-17,-0.366,3.4821894e-17,-0.366,3.4687329e-17,-0.34083182,3.344701e-17,-0.366,3.4489648e-17,-0.366,3.4409612e-17,-0.366,3.4335931e-17,-0.366,3.4269871e-17,-0.35697554,3.3780111e-17,-0.35697554,3.3711223e-17,-0.35697554,3.3641407e-17,-0.35697554,3.3575897e-17,-0.366,3.3944148e-17,-0.35697554,3.3477266e-17,-0.35697554,3.3388043e-17,-0.35697554,3.3328975e-17,-0.35697554,3.3271642e-17,-0.35697554,3.3357948e-17,-0.35697554,3.3188149e-17,-0.35697554,3.3101047e-17,-0.35697554,3.3061451e-17,-0.35676893,3.3006894e-17,-0.35697554,3.2974237e-17,-0.35697554,3.292501e-17,-0.35676893,3.2865539e-17,-0.35676893,3.2821547e-17
-0.372,4.1225918e-17,-0.372,4.074242e-17,-0.372,3.9890395e-17,-0.35213662,3.73197e-17,-0.372,3.8129298e-17,-0.372,3.7590861e-17,-0.372,3.7021342e-17,-0.372,3.6729462e-17,-0.36332527,3.6096602e-17,-0.36332527,3.6040133e-17,-0.36332527,3.5764912e-17,-0.372,3.6052134e-17,-0.372,3.6063445e-17,-0.372,3.5910881e-17,-0.372,3.5643155e-17,-0.372,3.5526825e-17,-0.372,3.5397894e-17,-0.372,3.5298022e-17,-0.372,3.5191557e-17,-0.372,3.5085472e-17,-0.372,3.4970113e-17,-0.34683182,3.3703737e-17,-0.372,3.4767985e-17,-0.372,3.4699078e-17,-0.372,3.4619642e-17,-0.372,3.4553813e-17,-0.36297554,3.406383e-17,-0.36297554,3.4002269e-17,-0.36297554,3.3926905e-17,-0.36297554,3.3863389e-17,-0.372,3.4362438e-17,-0.36297554,3.3890977e-17,-0.36297554,3.3671881e-17,-0.36297554,3.3610229e-17,-0.36297554,3.3548335e-17,-0.36297554,3.3497141e-17,-0.36297554,3.3441452e-17,-0.36297554,3.3387571e-17,-0.36297554,3.334206e-17,-0.36276893,3.3284716e-17,-0.36297554,3.3243926e-17,-0.36297554,3.3199749e-17,-0.36276893,3.3141935e-17,-0.36276893,3.3131708e-17
-0.378,4.1776002e-17,-0.378,4.1302744e-17,-0.378,4.0452412e-17,-0.35813662,3.7786673e-17,-0.378,3.8600379e-17,-0.378,3.8064497e-17,-0.378,3.7379041e-17,-0.378,3.7056051e-17,-0.36932527,3.6382292e-17,-0.36932527,3.621309e-17,-0.36932527,3.6069734e-17,-0.378,3.6355979e-17,-0.378,3.6201832e-17,-0.378,3.6069016e-17,-0.378,3.5943568e-17,-0.378,3.5982718e-17,-0.378,3.5712198e-17,-0.378,3.558372e-17,-0.378,3.5475287e-17,-0.378,3.5354384e-17,-0.378,3.5254292e-17,-0.35283182,3.3975577e-17,-0.378,3.5054914e-17,-0.378,3.4983359e-17,-0.378,3.4911482e-17,-0.378,3.4843133e-17,-0.36897554,3.4343865e-17,-0.36897554,3.428111e-17,-0.36897554,3.4210256e-17,-0.36897554,3.4145291e-17,-0.378,3.4509599e-17,-0.36897554,3.4009841e-17,-0.36897554,3.3949428e-17,-0.36897554,3.3888613e-17,-0.36897554,3.3834104e-17,-0.36897554,3.3776638e-17,-0.36897554,3.371542e-17,-0.36897554,3.3666531e-17,-0.36897554,3.3579257e-17,-0.36876893,3.355333e-17,-0.36897554,3.3517851e-17,-0.36897554,3.3462935e-17,-0.36876893,3.3443751e-17,-0.36876893,3.3403223e-17
-0.384,4.2318754e-17,-0.384,4.1857234e-17,-0.384,4.1019709e-17,-0.36413662,3.8280922e-17,-0.384,3.9279392e-17,-0.384,3.8326919e-17,-0.384,3.7893426e-17,-0.384,3.7379113e-17,-0.37532527,3.6683571e-17,-0.37532527,3.6544198e-17,-0.37532527,3.6351424e-17,-0.384,3.6650955e-17,-0.384,3.6630355e-17,-0.384,3.6368242e-17,-0.384,3.6239988e-17,-0.384,3.6115212e-17,-0.384,3.5992537e-17,-0.384,3.5880773e-17,-0.384,3.5766455e-17,-0.384,3.5646404e-17,-0.384,3.5543399e-17,-0.35883182,3.4252226e-17,-0.384,3.535337e-17,-0.384,3.5281108e-17,-0.384,3.5210359e-17,-0.384,3.5152174e-17,-0.37497554,3.4628628e-17,-0.37497554,3.4561737e-17,-0.37497554,3.4495502e-17,-0.37497554,3.4444089e-17,-0.384,3.4809439e-17,-0.37497554,3.4297741e-17,-0.37497554,3.4227085e-17,-0.37497554,3.4193047e-17,-0.37497554,3.4112902e-17,-0.37497554,3.4059142e-17,-0.37497554,3.400008e-17,-0.37497554,3.4076395e-17,-0.37497554,3.3886584e-17,-0.37476893,3.3994619e-17,-0.37497554,3.3797963e-17,-0.37497554,3.3752442e-17,-0.37476893,3.3701199e-17,-0.37476893,3.3808376e-17
-0.39,4.2855001e-17,-0.39,4.2404294e-17,-0.39,4.1588831e-17,-0.37013662,3.8793723e-17,-0.39,3.964233e-17,-0.39,3.8971289e-17,-0.39,3.815449e-17,-0.39,3.7733964e-17,-0.38132527,3.6993913e-17,-0.38132527,3.6822942e-17,-0.38132527,3.6663234e-17,-0.39,3.6962073e-17,-0.39,3.6817902e-17,-0.39,3.6818252e-17,-0.39,3.6534633e-17,-0.39,3.6422291e-17,-0.39,3.6452013e-17,-0.39,3.6182925e-17,-0.39,3.6072778e-17,-0.39,3.5957358e-17,-0.39,3.5855469e-17,-0.36483182,3.4527487e-17,-0.39,3.5672574e-17,-0.39,3.5592672e-17,-0.39,3.5522951e-17,-0.39,3.5460107e-17,-0.38097554,3.493464e-17,-0.38097554,3.4860633e-17,-0.38097554,3.4793837e-17,-0.38097554,3.4730163e-17,-0.39,3.5123042e-17,-0.38097554,3.4593789e-17,-0.38097554,3.4540137e-17,-0.38097554,3.4513333e-17,-0.38097554,3.4408648e-17,-0.38097554,3.4352074e-17,-0.38097554,3.4307881e-17,-0.38097554,3.4242261e-17,-0.38097554,3.4176812e-17,-0.38076893,3.4274981e-17,-0.38097554,3.4099249e-17,-0.38097554,3.4037908e-17,-0.38076893,3.4001053e-17,-0.38076893,3.3959733e-17
-0.396,4.3371697e-17,-0.396,4.2964193e-17,-0.396,4.2156288e-17,-0.37613662,3.9322875e-17,-0.396,4.0170276e-17,-0.396,3.9297637e-17,-0.396,3.8571381e-17,-0.396,3.809627e-17,-0.38732527,3.7318305e-17,-0.38732527,3.7145957e-17,-0.38732527,3.7171778e-17,-0.396,3.7286921e-17,-0.396,3.7139985e-17,-0.396,3.7016848e-17,-0.396,3.7102938e-17,-0.396,3.675045e-17,-0.396,3.6633363e-17,-0.396,3.6506799e-17,-0.396,3.6393419e-17,-0.396,3.6281606e-17,-0.396,3.617146e-17,-0.37083182,3.4807706e-17,-0.396,3.5972483e-17,-0.396,3.5866841e-17,-0.396,3.58348e-17,-0.396,3.5770481e-17,-0.38697554,3.5234926e-17,-0.38697554,3.5165905e-17,-0.38697554,3.510244e-17,-0.38697554,3.5036185e-17,-0.396,3.5415124e-17,-0.38697554,3.4901381e-17,-0.38697554,3.4850779e-17,-0.38697554,3.4785856e-17,-0.38697554,3.4717358e-17,-0.38697554,3.4656397e-17,-0.38697554,3.4612124e-17,-0.38697554,3.4555904e-17,-0.38697554,3.4622879e-17,-0.38676893,3.4446252e-17,-0.38697554,3.440814e-17,-0.38697554,3.4342025e-17,-0.38676893,3.4433298e-17,-0.38676893,3.4260821e-17
-0.402,4.3892804e-17,-0.402,4.3478143e-17,-0.402,4.2733118e-17,-0.38213662,3.9867772e-17,-0.402,4.0724004e-17,-0.402,3.9792217e-17,-0.402,3.9021529e-17,-0.402,3.8488452e-17,-0.39332527,3.7642684e-17,-0.39332527,3.7428423e-17,-0.39332527,3.7293464e-17,-0.402,3.7628365e-17,-0.402,3.7468034e-17,-0.402,3.7490302e-17,-0.402,3.7213582e-17,-0.402,3.7086755e-17,-0.402,3.716369e-17,-0.402,3.6838092e-17,-0.402,3.6719853e-17,-0.402,3.6598112e-17,-0.402,3.6491093e-17,-0.37683182,3.5089189e-17,-0.402,3.6327025e-17,-0.402,3.6262536e-17,-0.402,3.6173852e-17,-0.402,3.6153951e-17,-0.39297554,3.5547311e-17,-0.39297554,3.5426402e-17,-0.39297554,3.539752e-17,-0.39297554,3.5343778e-17,-0.402,3.5763095e-17,-0.39297554,3.5218881e-17,-0.39297554,3.5156333e-17,-0.39297554,3.509614e-17,-0.39297554,3.5037732e-17,-0.39297554,3.5135211e-17,-0.39297554,3.4930793e-17,-0.39297554,3.4880031e-17,-0.39297554,3.4826685e-17,-0.39276893,3.491034e-17,-0.39297554,3.472023e-17,-0.39297554,3.4684042e-17,-0.39276893,3.4627452e-17,-0.39276893,3.4705091e-17
-0.408,4.4423649e-17,-0.408,4.3975183e-17,-0.408,4.3278488e-17,-0.38813662,4.0446839e-17,-0.408,4.1366931e-17,-0.408,4.0330023e-17,-0.408,3.9503316e-17,-0.408,3.8908607e-17,-0.39932527,3.8011069e-17,-0.39932527,3.7797803e-17,-0.39932527,3.7611268e-17,-0.408,3.796895e-17,-0.408,3.7829161e-17,-0.408,3.7682548e-17,-0.408,3.7549419e-17,-0.408,3.7395324e-17,-0.408,3.7292578e-17,-0.408,3.7195712e-17,-0.408,3.7024908e-17,-0.408,3.6934897e-17,-0.408,3.6829298e-17,-0.38283182,3.538113e-17,-0.408,3.6814702e-17,-0.408,3.6575374e-17,-0.408,3.663282e-17,-0.408,3.6399715e-17,-0.39897554,3.587234e-17,-0.39897554,3.5807232e-17,-0.39897554,3.578304e-17,-0.39897554,3.5688887e-17,-0.408,3.6238407e-17,-0.39897554,3.5688712e-17,-0.39897554,3.5486992e-17,-0.39897554,3.5426372e-17,-0.39897554,3.5368103e-17,-0.39897554,3.5313012e-17,-0.39897554,3.5411494e-17,-0.39897554,3.5206205e-17,-0.39897554,3.5161925e-17,-0.39876893,3.5257809e-17,-0.39897554,3.5063929e-17,-0.39897554,3.4964099e-17,-0.39876893,3.4967543e-17,-0.39876893,3.4918254e-17
-0.414,4.4885437e-17,-0.414,4.4497379e-17,-0.414,4.3816286e-17,-0.39413662,4.100891e-17,-0.414,4.188198e-17,-0.414,4.0890357e-17,-0.414,4.001054e-17,-0.414,3.9334013e-17,-0.40532527,3.834922e-17,-0.40532527,3.8140892e-17,-0.40532527,3.7972892e-17,-0.414,3.831566e-17,-0.414,3.8300411e-17,-0.414,3.8027318e-17,-0.414,3.8076599e-17,-0.414,3.7758685e-17,-0.414,3.7632472e-17,-0.414,3.7512843e-17,-0.414,3.7436352e-17,-0.414,3.7271024e-17,-0.414,3.7162759e-17,-0.38883182,3.5635021e-17,-0.414,3.6978391e-17,-0.414,3.6911511e-17,-0.414,3.6808663e-17,-0.414,3.6809723e-17,-0.40497554,3.6207385e-17,-0.40497554,3.6106774e-17,-0.40497554,3.6045378e-17,-0.40497554,3.5983035e-17,-0.414,3.6453686e-17,-0.40497554,3.5870623e-17,-0.40497554,3.5814521e-17,-0.40497554,3.575132e-17,-0.40497554,3.5702781e-17,-0.40497554,3.5680823e-17,-0.40497554,3.5597869e-17,-0.40497554,3.5536993e-17,-0.40497554,3.5470424e-17,-0.40476893,3.5409574e-17,-0.40497554,3.5387241e-17,-0.40497554,3.5503282e-17,-0.40476893,3.5326404e-17,-0.40476893,3.5268016e-17
-0.42,4.5350698e-17,-0.42,4.495876e-17,-0.42,4.4304529e-17,-0.40013662,4.1574841e-17,-0.42,4.2475211e-17,-0.42,4.1471033e-17,-0.42,4.0516451e-17,-0.42,3.979828e-17,-0.41132527,3.8735333e-17,-0.41132527,3.850379e-17,-0.41132527,3.8304024e-17,-0.42,3.8820692e-17,-0.42,3.8520489e-17,-0.42,3.8384194e-17,-0.42,3.8240371e-17,-0.42,3.8102947e-17,-0.42,3.7986973e-17,-0.42,3.7850745e-17,-0.42,3.7728827e-17,-0.42,3.7775228e-17,-0.42,3.7502084e-17,-0.39483182,3.619056e-17,-0.42,3.7322766e-17,-0.42,3.7301382e-17,-0.42,3.7328692e-17,-0.42,3.7128671e-17,-0.41097554,3.6587184e-17,-0.41097554,3.6489874e-17,-0.41097554,3.6427685e-17,-0.41097554,3.6361899e-17,-0.42,3.6788963e-17,-0.41097554,3.6319348e-17,-0.41097554,3.6158194e-17,-0.41097554,3.6084216e-17,-0.41097554,3.6029383e-17,-0.41097554,3.6172502e-17,-0.41097554,3.6065302e-17,-0.41097554,3.5869675e-17,-0.41097554,3.579964e-17,-0.41076893,3.5722236e-17,-0.41097554,3.5727545e-17,-0.41097554,3.5685325e-17,-0.41076893,3.5632901e-17,-0.41076893,3.5591541e-17
-0.426,4.5821358e-17,-0.426,4.5436203e-17,-0.426,4.4840601e-17,-0.40613662,4.2146766e-17,-0.426,4.3047666e-17,-0.426,4.2047645e-17,-0.426,4.1097398e-17,-0.426,4.0250385e-17,-0.41732527,3.9123491e-17,-0.41732527,3.8863632e-17,-0.41732527,3.8670159e-17,-0.426,3.9025005e-17,-0.426,3.8879039e-17,-0.426,3.8888872e-17,-0.426,3.8588304e-17,-0.426,3.8440338e-17,-0.426,3.832132e-17,-0.426,3.8197086e-17,-0.426,3.8072282e-17,-0.426,3.7955688e-17,-0.426,3.7848892e-17,-0.40083182,3.6321709e-17,-0.426,3.7668901e-17,-0.426,3.7600026e-17,-0.426,3.7522805e-17,-0.426,3.7415314e-17,-0.41697554,3.688818e-17,-0.41697554,3.6817335e-17,-0.41697554,3.6752233e-17,-0.41697554,3.668869e-17,-0.426,3.7125711e-17,-0.41697554,3.6555285e-17,-0.41697554,3.6491516e-17,-0.41697554,3.6431711e-17,-0.41697554,3.6380253e-17,-0.41697554,3.6313176e-17,-0.41697554,3.6261424e-17,-0.41697554,3.6211178e-17,-0.41697554,3.6167487e-17,-0.41676893,3.6126311e-17,-0.41697554,3.6067908e-17,-0.41697554,3.601134e-17,-0.41676893,3.596635e-17,-0.41676893,3.5935104e-17
-0.432,4.6268909e-17,-0.432,4.589575e-17,-0.432,4.5347655e-17,-0.41213662,4.2721405e-17,-0.432,4.3634629e-17,-0.432,4.2635617e-17,-0.432,4.1635529e-17,-0.432,4.0775576e-17,-0.42332527,3.9526798e-17,-0.42332527,3.9418158e-17,-0.42332527,3.9012211e-17,-0.432,3.9409863e-17,-0.432,3.9231409e-17,-0.432,3.9078628e-17,-0.432,3.9077425e-17,-0.432,3.8815519e-17,-0.432,3.8673736e-17,-0.432,3.8546515e-17,-0.432,3.8410684e-17,-0.432,3.8307099e-17,-0.432,3.8201388e-17,-0.40683182,3.6623616e-17,-0.432,3.7995252e-17,-0.432,3.8118353e-17,-0.432,3.784852e-17,-0.432,3.780727e-17,-0.42297554,3.7233326e-17,-0.42297554,3.7137184e-17,-0.42297554,3.7077531e-17,-0.42297554,3.7013015e-17,-0.432,3.7478433e-17,-0.42297554,3.68869e-17,-0.42297554,3.6827755e-17,-0.42297554,3.6770274e-17,-0.42297554,3.6712943e-17,-0.42297554,3.6643469e-17,-0.42297554,3.6727774e-17,-0.42297554,3.6561551e-17,-0.42297554,3.6509638e-17,-0.42276893,3.6452888e-17,-0.42297554,3.6407514e-17,-0.42297554,3.636488e-17,-0.42276893,3.6290802e-17,-0.42276893,3.6277493e-17
-0.438,4.6702995e-17,-0.438,4.6351264e-17,-0.438,4.5861413e-17,-0.41813662,4.3292275e-17,-0.438,4.4213153e-17,-0.438,4.3230504e-17,-0.438,4.2213058e-17,-0.438,4.1296286e-17,-0.42932527,3.9945943e-17,-0.42932527,3.9611209e-17,-0.42932527,3.9377818e-17,-0.438,3.9745259e-17,-0.438,3.960022e-17,-0.438,3.9448929e-17,-0.438,3.9436959e-17,-0.438,3.9295944e-17,-0.438,3.903129e-17,-0.438,3.8902779e-17,-0.438,3.8786491e-17,-0.438,3.8670234e-17,-0.438,3.8641455e-17,-0.41283182,3.7006693e-17,-0.438,3.8380012e-17,-0.438,3.8302386e-17,-0.438,3.8192762e-17,-0.438,3.815819e-17,-0.42897554,3.7555788e-17,-0.42897554,3.7488828e-17,-0.42897554,3.7423146e-17,-0.42897554,3.7362478e-17,-0.438,3.7833148e-17,-0.42897554,3.7217508e-17,-0.42897554,3.7177361e-17,-0.42897554,3.7119409e-17,-0.42897554,3.7062506e-17,-0.42897554,3.7207602e-17,-0.42897554,3.7105684e-17,-0.42897554,3.6900943e-17,-0.42897554,3.6851029e-17,-0.42876893,3.6782315e-17,-0.42897554,3.6764208e-17,-0.42897554,3.6721886e-17,-0.42876893,3.6673683e-17,-0.42876893,3.6630695e-17
-0.444,4.7121646e-17,-0.444,4.6780815e-17,-0.444,4.6286582e-17,-0.42413662,4.3856176e-17,-0.444,4.478403e-17,-0.444,4.3823415e-17,-0.444,4.280838e-17,-0.444,4.1840341e-17,-0.43532527,4.0419458e-17,-0.43532527,4.0000644e-17,-0.43532527,3.9771663e-17,-0.444,4.0112497e-17,-0.444,3.9979138e-17,-0.444,3.9804923e-17,-0.444,3.9661704e-17,-0.444,3.9546987e-17,-0.444,3.9387035e-17,-0.444,3.9255031e-17,-0.444,3.9133444e-17,-0.444,3.9027152e-17,-0.444,3.892594e-17,-0.41883182,3.7339521e-17,-0.444,3.8733794e-17,-0.444,3.8672e-17,-0.444,3.8555429e-17,-0.444,3.8532576e-17,-0.43497554,3.7913645e-17,-0.43497554,3.7837819e-17,-0.43497554,3.7775982e-17,-0.43497554,3.7713068e-17,-0.444,3.8337672e-17,-0.43497554,3.7589613e-17,-0.43497554,3.7529478e-17,-0.43497554,3.7472642e-17,-0.43497554,3.7415762e-17,-0.43497554,3.736639e-17,-0.43497554,3.7307332e-17,-0.43497554,3.7271649e-17,-0.43497554,3.7212763e-17,-0.43476893,3.7137048e-17,-0.43497554,3.713285e-17,-0.43497554,3.7085139e-17,-0.43476893,3.7022117e-17,-0.43476893,3.6984811e-17
-0.45,4.7528395e-17,-0.45,4.7197888e-17,-0.45,4.6744325e-17,-0.43013662,4.4374342e-17,-0.45,4.5315588e-17,-0.45,4.4427011e-17,-0.45,4.3378175e-17,-0.45,4.2393629e-17,-0.44132527,4.0850451e-17,-0.44132527,4.0358316e-17,-0.44132527,4.0145024e-17,-0.45,4.0488927e-17,-0.45,4.0323585e-17,-0.45,4.0172897e-17,-0.45,4.004441e-17,-0.45,3.9883269e-17,-0.45,3.9755112e-17,-0.45,3.9620048e-17,-0.45,3.9505074e-17,-0.45,3.9400441e-17,-0.45,3.9298414e-17,-0.42483182,3.7689187e-17,-0.45,3.9240783e-17,-0.45,3.901991e-17,-0.45,3.8920367e-17,-0.45,3.8889422e-17,-0.44097554,3.8271351e-17,-0.44097554,3.819604e-17,-0.44097554,3.8134558e-17,-0.44097554,3.8070399e-17,-0.45,3.8547022e-17,-0.44097554,3.7948202e-17,-0.44097554,3.7888484e-17,-0.44097554,3.7831034e-17,-0.44097554,3.7774157e-17,-0.44097554,3.7853633e-17,-0.44097554,3.7663726e-17,-0.44097554,3.7617804e-17,-0.44097554,3.7711419e-17,-0.44076893,3.7533948e-17,-0.44097554,3.7471989e-17,-0.44097554,3.7594644e-17,-0.44076893,3.7377133e-17,-0.44076893,3.7346056e-17
-0.456,4.7926164e-17,-0.456,4.7603407e-17,-0.456,4.7170627e-17,-0.43613662,4.4930243e-17,-0.456,4.5862277e-17,-0.456,4.4992228e-17,-0.456,4.3984367e-17,-0.456,4.2973429e-17,-0.44732527,4.1333422e-17,-0.44732527,4.0815418e-17,-0.44732527,4.0517464e-17,-0.456,4.0884764e-17,-0.456,4.0694606e-17,-0.456,4.054117e-17,-0.456,4.0383928e-17,-0.456,4.0261466e-17,-0.456,4.0117506e-17,-0.456,3.9984421e-17,-0.456,3.9869767e-17,-0.456,3.9763223e-17,-0.456,3.9657639e-17,-0.43083182,3.8038296e-17,-0.456,3.9449592e-17,-0.456,3.9388803e-17,-0.456,3.9310021e-17,-0.456,3.9234728e-17,-0.44697554,3.8627048e-17,-0.44697554,3.8556618e-17,-0.44697554,3.8492734e-17,-0.44697554,3.8428717e-17,-0.456,3.8904541e-17,-0.44697554,3.8306481e-17,-0.44697554,3.8247203e-17,-0.44697554,3.8189097e-17,-0.44697554,3.8133006e-17,-0.44697554,3.8092103e-17,-0.44697554,3.8035353e-17,-0.44697554,3.7975231e-17,-0.44697554,3.7926353e-17,-0.44676893,3.7867728e-17,-0.44697554,3.7840997e-17,-0.44697554,3.7799585e-17,-0.44676893,3.7746503e-17,-0.44676893,3.7701982e-17
-0.462,4.8311058e-17,-0.462,4.7997057e-17,-0.462,4.7586143e-17,-0.44213662,4.5464712e-17,-0.462,4.6376331e-17,-0.462,4.5545658e-17,-0.462,4.4583424e-17,-0.462,4.3562591e-17,-0.45332527,4.1839241e-17,-0.45332527,4.1246662e-17,-0.45332527,4.0913664e-17,-0.462,4.1242115e-17,-0.462,4.1052536e-17,-0.462,4.0897896e-17,-0.462,4.0711019e-17,-0.462,4.061326e-17,-0.462,4.0485444e-17,-0.462,4.0342722e-17,-0.462,4.0228237e-17,-0.462,4.0122286e-17,-0.462,4.0009641e-17,-0.43683182,3.8386518e-17,-0.462,3.9964605e-17,-0.462,3.9717417e-17,-0.462,3.9667939e-17,-0.462,3.959149e-17,-0.45297554,3.8989134e-17,-0.45297554,3.8916101e-17,-0.45297554,3.8850087e-17,-0.45297554,3.8786121e-17,-0.462,3.9256621e-17,-0.45297554,3.8663544e-17,-0.45297554,3.8605213e-17,-0.45297554,3.8546001e-17,-0.45297554,3.8490704e-17,-0.45297554,3.8436494e-17,-0.45297554,3.8549728e-17,-0.45297554,3.8344956e-17,-0.45297554,3.8437471e-17,-0.45276893,3.8237065e-17,-0.45297554,3.8195452e-17,-0.45297554,3.8161183e-17,-0.45276893,3.8129133e-17,-0.45276893,3.8051556e-17
