c(d:s)(CV_Vd_n1191_ac_des) X,c(d:s)(CV_Vd_n1191_ac_des) Y,c(d:s)(CV_Vd_n1217_ac_des) X,c(d:s)(CV_Vd_n1217_ac_des) Y,c(d:s)(CV_Vd_n1237_ac_des) X,c(d:s)(CV_Vd_n1237_ac_des) Y,c(d:s)(CV_Vd_n1257_ac_des) X,c(d:s)(CV_Vd_n1257_ac_des) Y,c(d:s)(CV_Vd_n1277_ac_des) X,c(d:s)(CV_Vd_n1277_ac_des) Y,c(d:s)(CV_Vd_n1297_ac_des) X,c(d:s)(CV_Vd_n1297_ac_des) Y,c(d:s)(CV_Vd_n1317_ac_des) X,c(d:s)(CV_Vd_n1317_ac_des) Y,c(d:s)(CV_Vd_n1337_ac_des) X,c(d:s)(CV_Vd_n1337_ac_des) Y,c(d:s)(CV_Vd_n1357_ac_des) X,c(d:s)(CV_Vd_n1357_ac_des) Y,c(d:s)(CV_Vd_n1377_ac_des) X,c(d:s)(CV_Vd_n1377_ac_des) Y,c(d:s)(CV_Vd_n1397_ac_des) X,c(d:s)(CV_Vd_n1397_ac_des) Y,c(d:s)(CV_Vd_n1417_ac_des) X,c(d:s)(CV_Vd_n1417_ac_des) Y,c(d:s)(CV_Vd_n1437_ac_des) X,c(d:s)(CV_Vd_n1437_ac_des) Y,c(d:s)(CV_Vd_n1457_ac_des) X,c(d:s)(CV_Vd_n1457_ac_des) Y,c(d:s)(CV_Vd_n1477_ac_des) X,c(d:s)(CV_Vd_n1477_ac_des) Y,c(d:s)(CV_Vd_n1497_ac_des) X,c(d:s)(CV_Vd_n1497_ac_des) Y,c(d:s)(CV_Vd_n1517_ac_des) X,c(d:s)(CV_Vd_n1517_ac_des) Y,c(d:s)(CV_Vd_n1537_ac_des) X,c(d:s)(CV_Vd_n1537_ac_des) Y,c(d:s)(CV_Vd_n1557_ac_des) X,c(d:s)(CV_Vd_n1557_ac_des) Y,c(d:s)(CV_Vd_n1577_ac_des) X,c(d:s)(CV_Vd_n1577_ac_des) Y,c(d:s)(CV_Vd_n1597_ac_des) X,c(d:s)(CV_Vd_n1597_ac_des) Y,c(d:s)(CV_Vd_n1617_ac_des) X,c(d:s)(CV_Vd_n1617_ac_des) Y,c(d:s)(CV_Vd_n1637_ac_des) X,c(d:s)(CV_Vd_n1637_ac_des) Y,c(d:s)(CV_Vd_n1657_ac_des) X,c(d:s)(CV_Vd_n1657_ac_des) Y,c(d:s)(CV_Vd_n1677_ac_des) X,c(d:s)(CV_Vd_n1677_ac_des) Y,c(d:s)(CV_Vd_n1697_ac_des) X,c(d:s)(CV_Vd_n1697_ac_des) Y,c(d:s)(CV_Vd_n1717_ac_des) X,c(d:s)(CV_Vd_n1717_ac_des) Y,c(d:s)(CV_Vd_n1737_ac_des) X,c(d:s)(CV_Vd_n1737_ac_des) Y,c(d:s)(CV_Vd_n1757_ac_des) X,c(d:s)(CV_Vd_n1757_ac_des) Y,c(d:s)(CV_Vd_n1777_ac_des) X,c(d:s)(CV_Vd_n1777_ac_des) Y,c(d:s)(CV_Vd_n1797_ac_des) X,c(d:s)(CV_Vd_n1797_ac_des) Y,c(d:s)(CV_Vd_n1817_ac_des) X,c(d:s)(CV_Vd_n1817_ac_des) Y,c(d:s)(CV_Vd_n1837_ac_des) X,c(d:s)(CV_Vd_n1837_ac_des) Y,c(d:s)(CV_Vd_n1857_ac_des) X,c(d:s)(CV_Vd_n1857_ac_des) Y,c(d:s)(CV_Vd_n1877_ac_des) X,c(d:s)(CV_Vd_n1877_ac_des) Y,c(d:s)(CV_Vd_n1897_ac_des) X,c(d:s)(CV_Vd_n1897_ac_des) Y,c(d:s)(CV_Vd_n1917_ac_des) X,c(d:s)(CV_Vd_n1917_ac_des) Y,c(d:s)(CV_Vd_n1937_ac_des) X,c(d:s)(CV_Vd_n1937_ac_des) Y,c(d:s)(CV_Vd_n1957_ac_des) X,c(d:s)(CV_Vd_n1957_ac_des) Y,c(d:s)(CV_Vd_n1977_ac_des) X,c(d:s)(CV_Vd_n1977_ac_des) Y,c(d:s)(CV_Vd_n1997_ac_des) X,c(d:s)(CV_Vd_n1997_ac_des) Y,c(d:s)(CV_Vd_n2017_ac_des) X,c(d:s)(CV_Vd_n2017_ac_des) Y,c(d:s)(CV_Vd_n2037_ac_des) X,c(d:s)(CV_Vd_n2037_ac_des) Y,c(d:s)(CV_Vd_n2057_ac_des) X,c(d:s)(CV_Vd_n2057_ac_des) Y
-0.348,2.0180544e-18,-0.348,-5.9323012e-20,-0.348,-5.5528531e-19,-0.32813662,-5.3498196e-19,-0.348,-5.6465954e-19,-0.348,-5.6395509e-19,-0.348,-5.6251985e-19,-0.348,-5.6235113e-19,-0.33932527,-5.4383847e-19,-0.33932527,-5.4474177e-19,-0.33932527,-5.464985e-19,-0.348,-5.6898216e-19,-0.348,-5.7079738e-19,-0.348,-5.7243872e-19,-0.348,-5.7491546e-19,-0.348,-5.7728011e-19,-0.348,-5.7771047e-19,-0.348,-5.7833852e-19,-0.348,-5.8069498e-19,-0.348,-5.8023735e-19,-0.348,-5.8100702e-19,-0.32283182,-5.2660758e-19,-0.348,-5.8149648e-19,-0.348,-5.8128703e-19,-0.348,-5.8373965e-19,-0.348,-5.8459245e-19,-0.33897554,-5.5922009e-19,-0.33897554,-5.6011952e-19,-0.33897554,-5.6033936e-19,-0.33897554,-5.5813782e-19,-0.348,-5.8450177e-19,-0.33897554,-5.5894992e-19,-0.33897554,-5.5914655e-19,-0.33897554,-5.5980829e-19,-0.33897554,-5.6061222e-19,-0.33897554,-5.6070149e-19,-0.33897554,-5.6181613e-19,-0.33897554,-5.6243212e-19,-0.33897554,-5.6245396e-19,-0.33876893,-5.6190823e-19,-0.33897554,-5.6244028e-19,-0.33897554,-5.6252058e-19,-0.33876893,-5.6249549e-19,-0.33876893,-5.6379743e-19
-0.354,2.2351807e-18,-0.354,4.6762233e-20,-0.354,-5.6145895e-19,-0.33413662,-5.3965144e-19,-0.354,-5.8118905e-19,-0.354,-5.80663e-19,-0.354,-5.7987425e-19,-0.354,-5.7999589e-19,-0.34532527,-5.5567913e-19,-0.34532527,-5.5699702e-19,-0.34532527,-5.5904252e-19,-0.354,-5.8744813e-19,-0.354,-5.9023186e-19,-0.354,-5.9237755e-19,-0.354,-5.9475672e-19,-0.354,-5.9689222e-19,-0.354,-5.9864036e-19,-0.354,-5.9918418e-19,-0.354,-6.0034906e-19,-0.354,-6.0089509e-19,-0.354,-6.0139294e-19,-0.32883182,-5.3423473e-19,-0.354,-6.0195856e-19,-0.354,-6.0385134e-19,-0.354,-6.0693077e-19,-0.354,-6.0807696e-19,-0.34497554,-5.7546294e-19,-0.34497554,-5.7621367e-19,-0.34497554,-5.7634422e-19,-0.34497554,-5.7613058e-19,-0.354,-6.0991221e-19,-0.34497554,-5.7726492e-19,-0.34497554,-5.7609381e-19,-0.34497554,-5.7645804e-19,-0.34497554,-5.7709415e-19,-0.34497554,-5.7692548e-19,-0.34497554,-5.7868003e-19,-0.34497554,-5.7802527e-19,-0.34497554,-5.785534e-19,-0.34476893,-5.7811952e-19,-0.34497554,-5.7601798e-19,-0.34497554,-5.7885661e-19,-0.34476893,-5.7849406e-19,-0.34476893,-5.7863223e-19
-0.36,2.4516475e-18,-0.36,1.7255599e-19,-0.36,-5.6926774e-19,-0.34013662,-5.4744725e-19,-0.36,-5.9649913e-19,-0.36,-5.9757083e-19,-0.36,-5.9781481e-19,-0.36,-5.9832874e-19,-0.35132527,-5.7291914e-19,-0.35132527,-5.7419456e-19,-0.35132527,-5.7685928e-19,-0.36,-6.0819264e-19,-0.36,-6.1077374e-19,-0.36,-6.142732e-19,-0.36,-6.1657139e-19,-0.36,-6.1888903e-19,-0.36,-6.2089596e-19,-0.36,-6.2169545e-19,-0.36,-6.230352e-19,-0.36,-6.2385303e-19,-0.36,-6.2463736e-19,-0.33483182,-5.4585329e-19,-0.36,-6.2643264e-19,-0.36,-6.2816412e-19,-0.36,-6.3061392e-19,-0.36,-6.3350788e-19,-0.35097554,-5.9728885e-19,-0.35097554,-5.979208e-19,-0.35097554,-5.9817728e-19,-0.35097554,-5.9806009e-19,-0.36,-6.3587607e-19,-0.35097554,-5.9808493e-19,-0.35097554,-5.9787599e-19,-0.35097554,-5.9932213e-19,-0.35097554,-5.9946857e-19,-0.35097554,-5.9944355e-19,-0.35097554,-6.0275507e-19,-0.35097554,-6.0054501e-19,-0.35097554,-6.0088398e-19,-0.35076893,-6.0109272e-19,-0.35097554,-6.0123614e-19,-0.35097554,-6.0064158e-19,-0.35076893,-6.0059213e-19,-0.35076893,-6.0084826e-19
-0.366,2.663685e-18,-0.366,3.1671837e-19,-0.366,-5.8052488e-19,-0.34613662,-5.577909e-19,-0.366,-6.1547032e-19,-0.366,-6.1780463e-19,-0.366,-6.189477e-19,-0.366,-6.2082924e-19,-0.35732527,-5.9159105e-19,-0.35732527,-5.9322067e-19,-0.35732527,-5.963664e-19,-0.366,-6.3377793e-19,-0.366,-6.382024e-19,-0.366,-6.3988786e-19,-0.366,-6.4396962e-19,-0.366,-6.4712884e-19,-0.366,-6.4825699e-19,-0.366,-6.5003596e-19,-0.366,-6.5124925e-19,-0.366,-6.5260107e-19,-0.366,-6.5367456e-19,-0.34083182,-5.6166809e-19,-0.366,-6.5680533e-19,-0.366,-6.5937576e-19,-0.366,-6.6056284e-19,-0.366,-6.6512702e-19,-0.35697554,-6.2212277e-19,-0.35697554,-6.230025e-19,-0.35697554,-6.2296259e-19,-0.35697554,-6.2292827e-19,-0.366,-6.6908888e-19,-0.35697554,-6.2476223e-19,-0.35697554,-6.2397957e-19,-0.35697554,-6.2395711e-19,-0.35697554,-6.2535778e-19,-0.35697554,-6.2522423e-19,-0.35697554,-6.2621347e-19,-0.35697554,-6.2587814e-19,-0.35697554,-6.2597809e-19,-0.35676893,-6.261212e-19,-0.35697554,-6.2760528e-19,-0.35697554,-6.2707301e-19,-0.35676893,-6.2729989e-19,-0.35676893,-6.2784306e-19
-0.372,2.8669577e-18,-0.372,4.7918584e-19,-0.372,-5.9015867e-19,-0.35213662,-5.7278654e-19,-0.372,-6.3945088e-19,-0.372,-6.4255059e-19,-0.372,-6.4145305e-19,-0.372,-6.4303507e-19,-0.36332527,-6.1261243e-19,-0.36332527,-6.1293714e-19,-0.36332527,-6.1901556e-19,-0.372,-6.6578453e-19,-0.372,-6.6813231e-19,-0.372,-6.7224599e-19,-0.372,-6.7568144e-19,-0.372,-6.7721255e-19,-0.372,-6.780502e-19,-0.372,-6.8463582e-19,-0.372,-6.8832342e-19,-0.372,-6.9035904e-19,-0.372,-6.9103042e-19,-0.34683182,-5.7714952e-19,-0.372,-6.9509552e-19,-0.372,-6.9454875e-19,-0.372,-6.9927105e-19,-0.372,-7.0587309e-19,-0.36297554,-6.5086884e-19,-0.36297554,-6.5101841e-19,-0.36297554,-6.5100862e-19,-0.36297554,-6.4955278e-19,-0.372,-7.1662652e-19,-0.36297554,-6.5787426e-19,-0.36297554,-6.5353705e-19,-0.36297554,-6.5432096e-19,-0.36297554,-6.5579447e-19,-0.36297554,-6.5687311e-19,-0.36297554,-6.5733123e-19,-0.36297554,-6.6119135e-19,-0.36297554,-6.5839033e-19,-0.36276893,-6.5797749e-19,-0.36297554,-6.6046873e-19,-0.36297554,-6.6123471e-19,-0.36276893,-6.6017203e-19,-0.36276893,-6.6211787e-19
-0.378,3.0658723e-18,-0.378,6.6013085e-19,-0.378,-6.0570042e-19,-0.35813662,-5.8882401e-19,-0.378,-6.6386913e-19,-0.378,-6.6723906e-19,-0.378,-6.7608425e-19,-0.378,-6.7561125e-19,-0.36932527,-6.3704428e-19,-0.36932527,-6.4043554e-19,-0.36932527,-6.4518608e-19,-0.378,-6.9552823e-19,-0.378,-7.008472e-19,-0.378,-7.0503626e-19,-0.378,-7.1116444e-19,-0.378,-7.153225e-19,-0.378,-7.1841119e-19,-0.378,-7.232899e-19,-0.378,-7.2493913e-19,-0.378,-7.2655097e-19,-0.378,-7.3027315e-19,-0.35283182,-5.9726672e-19,-0.378,-7.3671096e-19,-0.378,-7.3763298e-19,-0.378,-7.4552468e-19,-0.378,-7.4964185e-19,-0.36897554,-6.8613557e-19,-0.36897554,-6.8642423e-19,-0.36897554,-6.8707923e-19,-0.36897554,-6.8841878e-19,-0.378,-7.622143e-19,-0.36897554,-6.9109183e-19,-0.36897554,-6.9030085e-19,-0.36897554,-6.9264307e-19,-0.36897554,-6.9453441e-19,-0.36897554,-6.9564755e-19,-0.36897554,-6.9775018e-19,-0.36897554,-6.9843754e-19,-0.36897554,-7.0325074e-19,-0.36876893,-6.9937856e-19,-0.36897554,-7.0294006e-19,-0.36897554,-7.0539152e-19,-0.36876893,-7.0357638e-19,-0.36876893,-7.0521219e-19
-0.384,3.2559269e-18,-0.384,8.6674196e-19,-0.384,-6.1655357e-19,-0.36413662,-6.0458627e-19,-0.384,-6.9027272e-19,-0.384,-6.9414959e-19,-0.384,-7.008053e-19,-0.384,-7.0986885e-19,-0.37532527,-6.6743443e-19,-0.37532527,-6.7350955e-19,-0.37532527,-6.8149823e-19,-0.384,-7.2907012e-19,-0.384,-7.3788283e-19,-0.384,-7.3842892e-19,-0.384,-7.4849602e-19,-0.384,-7.5213941e-19,-0.384,-7.5903765e-19,-0.384,-7.664256e-19,-0.384,-7.6583347e-19,-0.384,-7.6690619e-19,-0.384,-7.7397772e-19,-0.35883182,-6.2031734e-19,-0.384,-7.8240227e-19,-0.384,-7.8696931e-19,-0.384,-7.944137e-19,-0.384,-7.9909655e-19,-0.37497554,-7.2947702e-19,-0.37497554,-7.3116924e-19,-0.37497554,-7.3314432e-19,-0.37497554,-7.3471709e-19,-0.384,-8.1289449e-19,-0.37497554,-7.3828526e-19,-0.37497554,-7.4182384e-19,-0.37497554,-7.4274337e-19,-0.37497554,-7.4723203e-19,-0.37497554,-7.4620044e-19,-0.37497554,-7.4858324e-19,-0.37497554,-7.4968915e-19,-0.37497554,-7.5185799e-19,-0.37476893,-7.5334014e-19,-0.37497554,-7.5711432e-19,-0.37497554,-7.5840793e-19,-0.37476893,-7.582485e-19,-0.37476893,-7.6048526e-19
-0.39,3.4362537e-18,-0.39,1.0845675e-18,-0.39,-6.208794e-19,-0.37013662,-6.203044e-19,-0.39,-7.1571725e-19,-0.39,-7.2248618e-19,-0.39,-7.2893651e-19,-0.39,-7.4213596e-19,-0.38132527,-6.9879588e-19,-0.38132527,-7.0288043e-19,-0.38132527,-7.1067159e-19,-0.39,-7.6739022e-19,-0.39,-7.7554655e-19,-0.39,-7.8199489e-19,-0.39,-7.8873157e-19,-0.39,-7.9834679e-19,-0.39,-7.9698991e-19,-0.39,-8.0655299e-19,-0.39,-8.1259865e-19,-0.39,-8.1403638e-19,-0.39,-8.2040957e-19,-0.36483182,-6.4803319e-19,-0.39,-8.313838e-19,-0.39,-8.3761094e-19,-0.39,-8.4398736e-19,-0.39,-8.4943169e-19,-0.38097554,-7.7775236e-19,-0.38097554,-7.7990529e-19,-0.38097554,-7.8260406e-19,-0.38097554,-7.8508345e-19,-0.39,-8.6299923e-19,-0.38097554,-7.8697826e-19,-0.38097554,-7.9150556e-19,-0.38097554,-7.9362505e-19,-0.38097554,-7.9708978e-19,-0.38097554,-7.9671774e-19,-0.38097554,-8.0026288e-19,-0.38097554,-8.0258709e-19,-0.38097554,-8.0472185e-19,-0.38076893,-8.0463009e-19,-0.38097554,-8.0858741e-19,-0.38097554,-8.0915202e-19,-0.38076893,-8.1059843e-19,-0.38076893,-8.1248638e-19
-0.396,3.609333e-18,-0.396,1.322148e-18,-0.396,-6.173189e-19,-0.37613662,-6.3841509e-19,-0.396,-7.4209207e-19,-0.396,-7.5114679e-19,-0.396,-7.626717e-19,-0.396,-7.731076e-19,-0.38732527,-7.3009995e-19,-0.38732527,-7.3696995e-19,-0.38732527,-7.448351e-19,-0.396,-8.1555191e-19,-0.396,-8.1802326e-19,-0.396,-8.2901872e-19,-0.396,-8.3354176e-19,-0.396,-8.4325842e-19,-0.396,-8.4839938e-19,-0.396,-8.5181141e-19,-0.396,-8.5774344e-19,-0.396,-8.6132183e-19,-0.396,-8.6746659e-19,-0.37083182,-6.8230011e-19,-0.396,-8.7940805e-19,-0.396,-8.8725676e-19,-0.396,-8.960326e-19,-0.396,-8.9952028e-19,-0.38697554,-8.2781514e-19,-0.38697554,-8.3076217e-19,-0.38697554,-8.3214793e-19,-0.38697554,-8.3507535e-19,-0.396,-9.1797638e-19,-0.38697554,-8.4013973e-19,-0.38697554,-8.4232232e-19,-0.38697554,-8.4249123e-19,-0.38697554,-8.493035e-19,-0.38697554,-8.5009277e-19,-0.38697554,-8.5325278e-19,-0.38697554,-8.5389017e-19,-0.38697554,-8.5614567e-19,-0.38676893,-8.5431655e-19,-0.38697554,-8.599119e-19,-0.38697554,-8.6121409e-19,-0.38676893,-8.6321602e-19,-0.38676893,-8.642716e-19
-0.402,3.7730464e-18,-0.402,1.5718812e-18,-0.402,-6.042143e-19,-0.38213662,-6.5943172e-19,-0.402,-7.6622398e-19,-0.402,-7.7997179e-19,-0.402,-7.9533619e-19,-0.402,-8.0783256e-19,-0.39332527,-7.6706041e-19,-0.39332527,-7.771735e-19,-0.39332527,-7.7996363e-19,-0.402,-8.4580961e-19,-0.402,-8.5864055e-19,-0.402,-8.6915243e-19,-0.402,-8.7621484e-19,-0.402,-8.8589688e-19,-0.402,-8.9409134e-19,-0.402,-8.9726598e-19,-0.402,-9.0348844e-19,-0.402,-9.0793959e-19,-0.402,-9.1591532e-19,-0.37683182,-7.2502603e-19,-0.402,-9.2900226e-19,-0.402,-9.3958686e-19,-0.402,-9.4484942e-19,-0.402,-9.5075888e-19,-0.39297554,-8.7796002e-19,-0.39297554,-8.8115833e-19,-0.39297554,-8.8400058e-19,-0.39297554,-8.8529792e-19,-0.402,-9.6591109e-19,-0.39297554,-8.9229023e-19,-0.39297554,-8.9325063e-19,-0.39297554,-8.9569568e-19,-0.39297554,-8.9832369e-19,-0.39297554,-9.0038355e-19,-0.39297554,-9.0709246e-19,-0.39297554,-9.0629487e-19,-0.39297554,-9.0863457e-19,-0.39276893,-9.0899504e-19,-0.39297554,-9.1123391e-19,-0.39297554,-9.149782e-19,-0.39276893,-9.1528239e-19,-0.39276893,-9.1764341e-19
-0.408,3.9273618e-18,-0.408,1.8319143e-18,-0.408,-5.7623001e-19,-0.38813662,-6.8454991e-19,-0.408,-7.8507532e-19,-0.408,-8.089694e-19,-0.408,-8.2868171e-19,-0.408,-8.4220531e-19,-0.39932527,-8.0201044e-19,-0.39932527,-8.0485449e-19,-0.39932527,-8.1838523e-19,-0.408,-8.8796679e-19,-0.408,-9.0076467e-19,-0.408,-9.1372052e-19,-0.408,-9.2212489e-19,-0.408,-9.3179722e-19,-0.408,-9.3981088e-19,-0.408,-9.4406476e-19,-0.408,-9.5009994e-19,-0.408,-9.5663769e-19,-0.408,-9.6482343e-19,-0.38283182,-7.6699237e-19,-0.408,-9.7906228e-19,-0.408,-9.8708808e-19,-0.408,-9.9099546e-19,-0.408,-9.9934502e-19,-0.39897554,-9.2931004e-19,-0.39897554,-9.3254351e-19,-0.39897554,-9.3518728e-19,-0.39897554,-9.380844e-19,-0.408,-1.0169364e-18,-0.39897554,-9.4145809e-19,-0.39897554,-9.4619677e-19,-0.39897554,-9.4875523e-19,-0.39897554,-9.5167621e-19,-0.39897554,-9.5110613e-19,-0.39897554,-9.5613201e-19,-0.39897554,-9.6032501e-19,-0.39897554,-9.6201034e-19,-0.39876893,-9.6175896e-19,-0.39897554,-9.6694326e-19,-0.39897554,-9.6884709e-19,-0.39876893,-9.7022358e-19,-0.39876893,-9.7160093e-19
-0.414,4.0726893e-18,-0.414,2.096387e-18,-0.414,-5.4099788e-19,-0.39413662,-7.1157786e-19,-0.414,-8.0871435e-19,-0.414,-8.3777894e-19,-0.414,-8.6153819e-19,-0.414,-8.7941945e-19,-0.40532527,-8.3095179e-19,-0.40532527,-8.5040225e-19,-0.40532527,-8.5721249e-19,-0.414,-9.3347106e-19,-0.414,-9.4432613e-19,-0.414,-9.5534764e-19,-0.414,-9.6574153e-19,-0.414,-9.7661894e-19,-0.414,-9.8313075e-19,-0.414,-9.8922559e-19,-0.414,-9.9519125e-19,-0.414,-1.0017544e-18,-0.414,-1.0075241e-18,-0.38883182,-8.1217156e-19,-0.414,-1.02587e-18,-0.414,-1.0347719e-18,-0.414,-1.042593e-18,-0.414,-1.0485783e-18,-0.40497554,-9.7885737e-19,-0.40497554,-9.824723e-19,-0.40497554,-9.8575452e-19,-0.40497554,-9.8857855e-19,-0.414,-1.0658397e-18,-0.40497554,-9.9071311e-19,-0.40497554,-9.9514247e-19,-0.40497554,-9.9962805e-19,-0.40497554,-1.0026604e-18,-0.40497554,-1.0067319e-18,-0.40497554,-1.0091537e-18,-0.40497554,-1.0118282e-18,-0.40497554,-1.0154687e-18,-0.40476893,-1.0140862e-18,-0.40497554,-1.0204038e-18,-0.40497554,-1.0238196e-18,-0.40476893,-1.0236919e-18,-0.40476893,-1.0261147e-18
-0.42,4.2093234e-18,-0.42,2.36428e-18,-0.42,-4.8428896e-19,-0.40013662,-7.3958575e-19,-0.42,-8.2719196e-19,-0.42,-8.6288788e-19,-0.42,-8.9258543e-19,-0.42,-9.1414271e-19,-0.41132527,-8.7746541e-19,-0.41132527,-8.8952502e-19,-0.41132527,-9.0079915e-19,-0.42,-9.7105091e-19,-0.42,-9.8469046e-19,-0.42,-9.9594028e-19,-0.42,-1.0049917e-18,-0.42,-1.0172726e-18,-0.42,-1.0250769e-18,-0.42,-1.0312202e-18,-0.42,-1.0389594e-18,-0.42,-1.0440269e-18,-0.42,-1.0516599e-18,-0.39483182,-8.6909017e-19,-0.42,-1.0710104e-18,-0.42,-1.0811525e-18,-0.42,-1.0865075e-18,-0.42,-1.0960382e-18,-0.41097554,-1.0292558e-18,-0.41097554,-1.0311753e-18,-0.41097554,-1.0352371e-18,-0.41097554,-1.0394225e-18,-0.42,-1.115469e-18,-0.41097554,-1.0455955e-18,-0.41097554,-1.0481836e-18,-0.41097554,-1.0572326e-18,-0.41097554,-1.0586658e-18,-0.41097554,-1.0519462e-18,-0.41097554,-1.0625222e-18,-0.41097554,-1.063013e-18,-0.41097554,-1.0681915e-18,-0.41076893,-1.0691871e-18,-0.41097554,-1.0751407e-18,-0.41097554,-1.0763352e-18,-0.41076893,-1.0780707e-18,-0.41076893,-1.0805718e-18
-0.426,4.3386445e-18,-0.426,2.6243835e-18,-0.426,-4.1217898e-19,-0.40613662,-7.6686657e-19,-0.426,-8.4689698e-19,-0.426,-8.8725649e-19,-0.426,-9.206729e-19,-0.426,-9.4732622e-19,-0.41732527,-9.1435551e-19,-0.41732527,-9.2846968e-19,-0.41732527,-9.4119051e-19,-0.426,-1.0079258e-18,-0.426,-1.0215281e-18,-0.426,-1.0322397e-18,-0.426,-1.0431631e-18,-0.426,-1.0547539e-18,-0.426,-1.0633207e-18,-0.426,-1.0711647e-18,-0.426,-1.0767463e-18,-0.426,-1.083533e-18,-0.426,-1.0939346e-18,-0.40083182,-9.1348281e-19,-0.426,-1.1155916e-18,-0.426,-1.1258702e-18,-0.426,-1.1342559e-18,-0.426,-1.1409328e-18,-0.41697554,-1.0784889e-18,-0.41697554,-1.081499e-18,-0.41697554,-1.0847828e-18,-0.41697554,-1.088717e-18,-0.426,-1.1633979e-18,-0.41697554,-1.0960802e-18,-0.41697554,-1.0985656e-18,-0.41697554,-1.1083997e-18,-0.41697554,-1.1082407e-18,-0.41697554,-1.1121861e-18,-0.41697554,-1.1155918e-18,-0.41697554,-1.1185455e-18,-0.41697554,-1.1210265e-18,-0.41676893,-1.1218219e-18,-0.41697554,-1.1276542e-18,-0.41697554,-1.1301405e-18,-0.41676893,-1.1310619e-18,-0.41676893,-1.1350894e-18
-0.432,4.4590437e-18,-0.432,2.8911143e-18,-0.432,-3.1870651e-19,-0.41213662,-7.8970617e-19,-0.432,-8.6440721e-19,-0.432,-9.0916497e-19,-0.432,-9.4661134e-19,-0.432,-9.7378869e-19,-0.42332527,-9.5056567e-19,-0.42332527,-9.6458542e-19,-0.42332527,-9.777684e-19,-0.432,-1.0418261e-18,-0.432,-1.0569919e-18,-0.432,-1.0675858e-18,-0.432,-1.0758816e-18,-0.432,-1.0905445e-18,-0.432,-1.1001986e-18,-0.432,-1.1077774e-18,-0.432,-1.115958e-18,-0.432,-1.1257855e-18,-0.432,-1.1336649e-18,-0.40683182,-9.6477805e-19,-0.432,-1.1545691e-18,-0.432,-1.1659539e-18,-0.432,-1.1747403e-18,-0.432,-1.1814044e-18,-0.42297554,-1.1233815e-18,-0.42297554,-1.1275737e-18,-0.42297554,-1.1315722e-18,-0.42297554,-1.1356312e-18,-0.432,-1.2055266e-18,-0.42297554,-1.1432053e-18,-0.42297554,-1.1503921e-18,-0.42297554,-1.1538664e-18,-0.42297554,-1.1575636e-18,-0.42297554,-1.161056e-18,-0.42297554,-1.1619774e-18,-0.42297554,-1.1665688e-18,-0.42297554,-1.1698472e-18,-0.42276893,-1.1726553e-18,-0.42297554,-1.1776991e-18,-0.42297554,-1.1811922e-18,-0.42276893,-1.1827897e-18,-0.42276893,-1.185888e-18
-0.438,4.5728864e-18,-0.438,3.1468824e-18,-0.438,-1.9567059e-19,-0.41813662,-8.1616237e-19,-0.438,-8.8117302e-19,-0.438,-9.2754294e-19,-0.438,-9.6997586e-19,-0.438,-9.9894331e-19,-0.42932527,-9.8309036e-19,-0.42932527,-9.9917355e-19,-0.42932527,-1.012971e-18,-0.438,-1.0727002e-18,-0.438,-1.0866874e-18,-0.438,-1.0971134e-18,-0.438,-1.1092872e-18,-0.438,-1.1241085e-18,-0.438,-1.1344714e-18,-0.438,-1.1410001e-18,-0.438,-1.1511226e-18,-0.438,-1.1595314e-18,-0.438,-1.1701066e-18,-0.41283182,-1.0076703e-18,-0.438,-1.1921611e-18,-0.438,-1.2024898e-18,-0.438,-1.2102836e-18,-0.438,-1.2190606e-18,-0.42897554,-1.1666078e-18,-0.42897554,-1.1736537e-18,-0.42897554,-1.1765386e-18,-0.42897554,-1.1818754e-18,-0.438,-1.2455398e-18,-0.42897554,-1.1887111e-18,-0.42897554,-1.1937989e-18,-0.42897554,-1.1979504e-18,-0.42897554,-1.1962528e-18,-0.42897554,-1.2051767e-18,-0.42897554,-1.2071483e-18,-0.42897554,-1.2067063e-18,-0.42897554,-1.2158125e-18,-0.42876893,-1.2176358e-18,-0.42897554,-1.2232679e-18,-0.42897554,-1.2260171e-18,-0.42876893,-1.227107e-18,-0.42876893,-1.230499e-18
