c(g:d)(CV_Vd_n1191_ac_des) X,c(g:d)(CV_Vd_n1191_ac_des) Y,c(g:d)(CV_Vd_n1217_ac_des) X,c(g:d)(CV_Vd_n1217_ac_des) Y,c(g:d)(CV_Vd_n1237_ac_des) X,c(g:d)(CV_Vd_n1237_ac_des) Y,c(g:d)(CV_Vd_n1257_ac_des) X,c(g:d)(CV_Vd_n1257_ac_des) Y,c(g:d)(CV_Vd_n1277_ac_des) X,c(g:d)(CV_Vd_n1277_ac_des) Y,c(g:d)(CV_Vd_n1297_ac_des) X,c(g:d)(CV_Vd_n1297_ac_des) Y,c(g:d)(CV_Vd_n1317_ac_des) X,c(g:d)(CV_Vd_n1317_ac_des) Y,c(g:d)(CV_Vd_n1337_ac_des) X,c(g:d)(CV_Vd_n1337_ac_des) Y,c(g:d)(CV_Vd_n1357_ac_des) X,c(g:d)(CV_Vd_n1357_ac_des) Y,c(g:d)(CV_Vd_n1377_ac_des) X,c(g:d)(CV_Vd_n1377_ac_des) Y,c(g:d)(CV_Vd_n1397_ac_des) X,c(g:d)(CV_Vd_n1397_ac_des) Y,c(g:d)(CV_Vd_n1417_ac_des) X,c(g:d)(CV_Vd_n1417_ac_des) Y,c(g:d)(CV_Vd_n1437_ac_des) X,c(g:d)(CV_Vd_n1437_ac_des) Y,c(g:d)(CV_Vd_n1457_ac_des) X,c(g:d)(CV_Vd_n1457_ac_des) Y,c(g:d)(CV_Vd_n1477_ac_des) X,c(g:d)(CV_Vd_n1477_ac_des) Y,c(g:d)(CV_Vd_n1497_ac_des) X,c(g:d)(CV_Vd_n1497_ac_des) Y,c(g:d)(CV_Vd_n1517_ac_des) X,c(g:d)(CV_Vd_n1517_ac_des) Y,c(g:d)(CV_Vd_n1537_ac_des) X,c(g:d)(CV_Vd_n1537_ac_des) Y,c(g:d)(CV_Vd_n1557_ac_des) X,c(g:d)(CV_Vd_n1557_ac_des) Y,c(g:d)(CV_Vd_n1577_ac_des) X,c(g:d)(CV_Vd_n1577_ac_des) Y,c(g:d)(CV_Vd_n1597_ac_des) X,c(g:d)(CV_Vd_n1597_ac_des) Y,c(g:d)(CV_Vd_n1617_ac_des) X,c(g:d)(CV_Vd_n1617_ac_des) Y,c(g:d)(CV_Vd_n1637_ac_des) X,c(g:d)(CV_Vd_n1637_ac_des) Y,c(g:d)(CV_Vd_n1657_ac_des) X,c(g:d)(CV_Vd_n1657_ac_des) Y,c(g:d)(CV_Vd_n1677_ac_des) X,c(g:d)(CV_Vd_n1677_ac_des) Y,c(g:d)(CV_Vd_n1697_ac_des) X,c(g:d)(CV_Vd_n1697_ac_des) Y,c(g:d)(CV_Vd_n1717_ac_des) X,c(g:d)(CV_Vd_n1717_ac_des) Y,c(g:d)(CV_Vd_n1737_ac_des) X,c(g:d)(CV_Vd_n1737_ac_des) Y,c(g:d)(CV_Vd_n1757_ac_des) X,c(g:d)(CV_Vd_n1757_ac_des) Y,c(g:d)(CV_Vd_n1777_ac_des) X,c(g:d)(CV_Vd_n1777_ac_des) Y,c(g:d)(CV_Vd_n1797_ac_des) X,c(g:d)(CV_Vd_n1797_ac_des) Y,c(g:d)(CV_Vd_n1817_ac_des) X,c(g:d)(CV_Vd_n1817_ac_des) Y,c(g:d)(CV_Vd_n1837_ac_des) X,c(g:d)(CV_Vd_n1837_ac_des) Y,c(g:d)(CV_Vd_n1857_ac_des) X,c(g:d)(CV_Vd_n1857_ac_des) Y,c(g:d)(CV_Vd_n1877_ac_des) X,c(g:d)(CV_Vd_n1877_ac_des) Y,c(g:d)(CV_Vd_n1897_ac_des) X,c(g:d)(CV_Vd_n1897_ac_des) Y,c(g:d)(CV_Vd_n1917_ac_des) X,c(g:d)(CV_Vd_n1917_ac_des) Y,c(g:d)(CV_Vd_n1937_ac_des) X,c(g:d)(CV_Vd_n1937_ac_des) Y,c(g:d)(CV_Vd_n1957_ac_des) X,c(g:d)(CV_Vd_n1957_ac_des) Y,c(g:d)(CV_Vd_n1977_ac_des) X,c(g:d)(CV_Vd_n1977_ac_des) Y,c(g:d)(CV_Vd_n1997_ac_des) X,c(g:d)(CV_Vd_n1997_ac_des) Y,c(g:d)(CV_Vd_n2017_ac_des) X,c(g:d)(CV_Vd_n2017_ac_des) Y,c(g:d)(CV_Vd_n2037_ac_des) X,c(g:d)(CV_Vd_n2037_ac_des) Y,c(g:d)(CV_Vd_n2057_ac_des) X,c(g:d)(CV_Vd_n2057_ac_des) Y
-0.348,-1.9074395e-17,-0.348,-1.8957558e-17,-0.348,-1.8565623e-17,-0.32813662,-1.7094307e-17,-0.348,-1.7133844e-17,-0.348,-1.6543226e-17,-0.348,-1.6099445e-17,-0.348,-1.5799092e-17,-0.33932527,-1.553679e-17,-0.33932527,-1.5392718e-17,-0.33932527,-1.5258391e-17,-0.348,-1.5169185e-17,-0.348,-1.5058108e-17,-0.348,-1.4940742e-17,-0.348,-1.4817246e-17,-0.348,-1.4696648e-17,-0.348,-1.458622e-17,-0.348,-1.4530249e-17,-0.348,-1.4428482e-17,-0.348,-1.427771e-17,-0.348,-1.4178388e-17,-0.32283182,-1.3963956e-17,-0.348,-1.3990779e-17,-0.348,-1.3893871e-17,-0.348,-1.3798376e-17,-0.348,-1.3701081e-17,-0.33897554,-1.3610057e-17,-0.33897554,-1.3525018e-17,-0.33897554,-1.3438535e-17,-0.33897554,-1.3383757e-17,-0.348,-1.3312492e-17,-0.33897554,-1.3250072e-17,-0.33897554,-1.3189027e-17,-0.33897554,-1.3128817e-17,-0.33897554,-1.306899e-17,-0.33897554,-1.3018055e-17,-0.33897554,-1.2961451e-17,-0.33897554,-1.290804e-17,-0.33897554,-1.285815e-17,-0.33876893,-1.281022e-17,-0.33897554,-1.2762769e-17,-0.33897554,-1.271681e-17,-0.33876893,-1.2676209e-17,-0.33876893,-1.2642618e-17
-0.354,-1.938264e-17,-0.354,-1.9288733e-17,-0.354,-1.8928931e-17,-0.33413662,-1.7243458e-17,-0.354,-1.7386713e-17,-0.354,-1.67285e-17,-0.354,-1.623829e-17,-0.354,-1.5907638e-17,-0.34532527,-1.5499106e-17,-0.34532527,-1.5360677e-17,-0.34532527,-1.5211797e-17,-0.354,-1.5262078e-17,-0.354,-1.5150663e-17,-0.354,-1.5023951e-17,-0.354,-1.4898348e-17,-0.354,-1.4779787e-17,-0.354,-1.4664675e-17,-0.354,-1.4556468e-17,-0.354,-1.4447992e-17,-0.354,-1.4349037e-17,-0.354,-1.4253383e-17,-0.32883182,-1.4010408e-17,-0.354,-1.4064238e-17,-0.354,-1.3961357e-17,-0.354,-1.385631e-17,-0.354,-1.3757927e-17,-0.34497554,-1.3554859e-17,-0.34497554,-1.3450779e-17,-0.34497554,-1.3377533e-17,-0.34497554,-1.3310284e-17,-0.354,-1.3389592e-17,-0.34497554,-1.328562e-17,-0.34497554,-1.3113436e-17,-0.34497554,-1.3056709e-17,-0.34497554,-1.2998327e-17,-0.34497554,-1.2937871e-17,-0.34497554,-1.28774e-17,-0.34497554,-1.2935018e-17,-0.34497554,-1.2776783e-17,-0.34476893,-1.2726769e-17,-0.34497554,-1.267834e-17,-0.34497554,-1.2634727e-17,-0.34476893,-1.2590809e-17,-0.34476893,-1.2549502e-17
-0.36,-1.9567346e-17,-0.36,-1.9494555e-17,-0.36,-1.9195342e-17,-0.34013662,-1.7540743e-17,-0.36,-1.753697e-17,-0.36,-1.6810267e-17,-0.36,-1.6261502e-17,-0.36,-1.589708e-17,-0.35132527,-1.5670846e-17,-0.35132527,-1.5520357e-17,-0.35132527,-1.5375891e-17,-0.36,-1.5230621e-17,-0.36,-1.5121822e-17,-0.36,-1.4983437e-17,-0.36,-1.4855441e-17,-0.36,-1.4742679e-17,-0.36,-1.4619321e-17,-0.36,-1.4509347e-17,-0.36,-1.4405184e-17,-0.36,-1.4304398e-17,-0.36,-1.4205346e-17,-0.33483182,-1.3997576e-17,-0.36,-1.4010161e-17,-0.36,-1.3903429e-17,-0.36,-1.3797847e-17,-0.36,-1.3704419e-17,-0.35097554,-1.3649873e-17,-0.35097554,-1.3573209e-17,-0.35097554,-1.350115e-17,-0.35097554,-1.3431065e-17,-0.36,-1.3326777e-17,-0.35097554,-1.3299378e-17,-0.35097554,-1.3236204e-17,-0.35097554,-1.3175537e-17,-0.35097554,-1.3117334e-17,-0.35097554,-1.3058407e-17,-0.35097554,-1.3003062e-17,-0.35097554,-1.2947273e-17,-0.35097554,-1.2893718e-17,-0.35076893,-1.2845058e-17,-0.35097554,-1.2797745e-17,-0.35097554,-1.2740764e-17,-0.35076893,-1.2705357e-17,-0.35076893,-1.2663814e-17
-0.366,-1.9810623e-17,-0.366,-1.9767331e-17,-0.366,-1.9529462e-17,-0.34613662,-1.7744118e-17,-0.366,-1.7767729e-17,-0.366,-1.6964456e-17,-0.366,-1.635405e-17,-0.366,-1.5949793e-17,-0.35732527,-1.5728685e-17,-0.35732527,-1.5574428e-17,-0.35732527,-1.5430795e-17,-0.366,-1.5254733e-17,-0.366,-1.5275865e-17,-0.366,-1.4998982e-17,-0.366,-1.4872201e-17,-0.366,-1.4749119e-17,-0.366,-1.4632189e-17,-0.366,-1.4522334e-17,-0.366,-1.4416491e-17,-0.366,-1.4313888e-17,-0.366,-1.4213263e-17,-0.34083182,-1.4070336e-17,-0.366,-1.401239e-17,-0.366,-1.3901938e-17,-0.366,-1.3793762e-17,-0.366,-1.369639e-17,-0.35697554,-1.3683406e-17,-0.35697554,-1.3605483e-17,-0.35697554,-1.3530982e-17,-0.35697554,-1.3450617e-17,-0.366,-1.330215e-17,-0.35697554,-1.3326854e-17,-0.35697554,-1.3263588e-17,-0.35697554,-1.3201447e-17,-0.35697554,-1.3141055e-17,-0.35697554,-1.3090412e-17,-0.35697554,-1.3024227e-17,-0.35697554,-1.2962391e-17,-0.35697554,-1.2915325e-17,-0.35676893,-1.2861692e-17,-0.35697554,-1.2814727e-17,-0.35697554,-1.2766654e-17,-0.35676893,-1.2720672e-17,-0.35676893,-1.2676504e-17
-0.372,-2.0223557e-17,-0.372,-2.0203146e-17,-0.372,-2.0040342e-17,-0.35213662,-1.8051667e-17,-0.372,-1.818876e-17,-0.372,-1.731742e-17,-0.372,-1.6628023e-17,-0.372,-1.6172949e-17,-0.36332527,-1.5721913e-17,-0.36332527,-1.5640147e-17,-0.36332527,-1.5410693e-17,-0.372,-1.5451184e-17,-0.372,-1.5328878e-17,-0.372,-1.5188162e-17,-0.372,-1.5058438e-17,-0.372,-1.4931206e-17,-0.372,-1.4793247e-17,-0.372,-1.4702128e-17,-0.372,-1.4596425e-17,-0.372,-1.4486055e-17,-0.372,-1.4390523e-17,-0.34683182,-1.4042018e-17,-0.372,-1.4164192e-17,-0.372,-1.4060902e-17,-0.372,-1.3954809e-17,-0.372,-1.3849543e-17,-0.36297554,-1.3641758e-17,-0.36297554,-1.3560547e-17,-0.36297554,-1.3481733e-17,-0.36297554,-1.3414351e-17,-0.372,-1.346758e-17,-0.36297554,-1.336021e-17,-0.36297554,-1.321715e-17,-0.36297554,-1.3153948e-17,-0.36297554,-1.3092289e-17,-0.36297554,-1.3036384e-17,-0.36297554,-1.2973711e-17,-0.36297554,-1.2916418e-17,-0.36297554,-1.286037e-17,-0.36276893,-1.2807218e-17,-0.36297554,-1.2763606e-17,-0.36297554,-1.2716319e-17,-0.36276893,-1.2664771e-17,-0.36276893,-1.2618127e-17
-0.378,-2.0498985e-17,-0.378,-2.0502691e-17,-0.378,-2.0428784e-17,-0.35813662,-1.8342285e-17,-0.378,-1.850477e-17,-0.378,-1.7559583e-17,-0.378,-1.6788876e-17,-0.378,-1.6277643e-17,-0.36932527,-1.5727901e-17,-0.36932527,-1.556071e-17,-0.36932527,-1.5406636e-17,-0.378,-1.5506875e-17,-0.378,-1.5383085e-17,-0.378,-1.5241991e-17,-0.378,-1.5105248e-17,-0.378,-1.498388e-17,-0.378,-1.486087e-17,-0.378,-1.4746427e-17,-0.378,-1.4642125e-17,-0.378,-1.4536114e-17,-0.378,-1.4435015e-17,-0.35283182,-1.4144575e-17,-0.378,-1.421785e-17,-0.378,-1.4090749e-17,-0.378,-1.3983543e-17,-0.378,-1.3878785e-17,-0.36897554,-1.3595318e-17,-0.36897554,-1.3513358e-17,-0.36897554,-1.3461856e-17,-0.36897554,-1.3368581e-17,-0.378,-1.34917e-17,-0.36897554,-1.3241306e-17,-0.36897554,-1.3167451e-17,-0.36897554,-1.3103202e-17,-0.36897554,-1.3040386e-17,-0.36897554,-1.2981445e-17,-0.36897554,-1.2931764e-17,-0.36897554,-1.2865946e-17,-0.36897554,-1.2808995e-17,-0.36876893,-1.2752337e-17,-0.36897554,-1.2705583e-17,-0.36897554,-1.2653466e-17,-0.36876893,-1.2606994e-17,-0.36876893,-1.2561644e-17
-0.384,-2.0771517e-17,-0.384,-2.0796484e-17,-0.384,-2.0819276e-17,-0.36413662,-1.8610837e-17,-0.384,-1.885011e-17,-0.384,-1.7808437e-17,-0.384,-1.6971392e-17,-0.384,-1.6383761e-17,-0.37532527,-1.5948986e-17,-0.37532527,-1.5771001e-17,-0.37532527,-1.5620824e-17,-0.384,-1.5572212e-17,-0.384,-1.5441465e-17,-0.384,-1.5294535e-17,-0.384,-1.5155522e-17,-0.384,-1.5029793e-17,-0.384,-1.4910483e-17,-0.384,-1.479775e-17,-0.384,-1.4688209e-17,-0.384,-1.4582777e-17,-0.384,-1.4479493e-17,-0.35883182,-1.412533e-17,-0.384,-1.4251072e-17,-0.384,-1.4125737e-17,-0.384,-1.4009623e-17,-0.384,-1.3906428e-17,-0.37497554,-1.3774318e-17,-0.37497554,-1.3693765e-17,-0.37497554,-1.3612371e-17,-0.37497554,-1.3525044e-17,-0.384,-1.3506013e-17,-0.37497554,-1.3412302e-17,-0.37497554,-1.3344984e-17,-0.37497554,-1.3281024e-17,-0.37497554,-1.3217762e-17,-0.37497554,-1.3149455e-17,-0.37497554,-1.3093299e-17,-0.37497554,-1.3043383e-17,-0.37497554,-1.2979811e-17,-0.37476893,-1.2935336e-17,-0.37497554,-1.2873225e-17,-0.37497554,-1.2826508e-17,-0.37476893,-1.2778691e-17,-0.37476893,-1.274101e-17
-0.39,-2.1040011e-17,-0.39,-2.1081079e-17,-0.39,-2.120895e-17,-0.37013662,-1.8879393e-17,-0.39,-1.9205733e-17,-0.39,-1.809448e-17,-0.39,-1.7168008e-17,-0.39,-1.6520992e-17,-0.38132527,-1.6029734e-17,-0.38132527,-1.5844107e-17,-0.38132527,-1.5682007e-17,-0.39,-1.563559e-17,-0.39,-1.5496435e-17,-0.39,-1.5343806e-17,-0.39,-1.5207936e-17,-0.39,-1.5080737e-17,-0.39,-1.4954884e-17,-0.39,-1.4846138e-17,-0.39,-1.4731725e-17,-0.39,-1.4626776e-17,-0.39,-1.4524132e-17,-0.36483182,-1.4148126e-17,-0.39,-1.427909e-17,-0.39,-1.4157764e-17,-0.39,-1.4040472e-17,-0.39,-1.3936378e-17,-0.38097554,-1.3801562e-17,-0.38097554,-1.371971e-17,-0.38097554,-1.364397e-17,-0.38097554,-1.3557844e-17,-0.39,-1.354584e-17,-0.38097554,-1.3436515e-17,-0.38097554,-1.3363015e-17,-0.38097554,-1.3305126e-17,-0.38097554,-1.3240239e-17,-0.38097554,-1.3173305e-17,-0.38097554,-1.3118262e-17,-0.38097554,-1.3054812e-17,-0.38097554,-1.3003705e-17,-0.38076893,-1.2953207e-17,-0.38097554,-1.289616e-17,-0.38097554,-1.284767e-17,-0.38076893,-1.2797673e-17,-0.38076893,-1.2737726e-17
-0.396,-2.1301679e-17,-0.396,-2.1358302e-17,-0.396,-2.1593468e-17,-0.37613662,-1.9410317e-17,-0.396,-1.9586398e-17,-0.396,-1.8418628e-17,-0.396,-1.7383102e-17,-0.396,-1.6661812e-17,-0.38732527,-1.6112726e-17,-0.38732527,-1.5912327e-17,-0.38732527,-1.5749911e-17,-0.396,-1.5695782e-17,-0.396,-1.5550746e-17,-0.396,-1.539998e-17,-0.396,-1.5268588e-17,-0.396,-1.5132598e-17,-0.396,-1.5007059e-17,-0.396,-1.4895025e-17,-0.396,-1.4782322e-17,-0.396,-1.4661839e-17,-0.396,-1.4563293e-17,-0.37083182,-1.4106884e-17,-0.396,-1.4310963e-17,-0.396,-1.4188108e-17,-0.396,-1.4068996e-17,-0.396,-1.3964372e-17,-0.38697554,-1.3831536e-17,-0.38697554,-1.3748598e-17,-0.38697554,-1.3666891e-17,-0.38697554,-1.3601316e-17,-0.396,-1.3574201e-17,-0.38697554,-1.3463722e-17,-0.38697554,-1.3398128e-17,-0.38697554,-1.3333385e-17,-0.38697554,-1.3266415e-17,-0.38697554,-1.3202868e-17,-0.38697554,-1.3139003e-17,-0.38697554,-1.3081615e-17,-0.38697554,-1.3026807e-17,-0.38676893,-1.2956741e-17,-0.38697554,-1.2903151e-17,-0.38697554,-1.2863881e-17,-0.38676893,-1.2819505e-17,-0.38676893,-1.276306e-17
-0.402,-2.1559838e-17,-0.402,-2.1626616e-17,-0.402,-2.1969227e-17,-0.38213662,-1.9793644e-17,-0.402,-1.9982859e-17,-0.402,-1.8759864e-17,-0.402,-1.7640339e-17,-0.402,-1.682135e-17,-0.39332527,-1.6201671e-17,-0.39332527,-1.5980789e-17,-0.39332527,-1.5810191e-17,-0.402,-1.5756879e-17,-0.402,-1.5606493e-17,-0.402,-1.546065e-17,-0.402,-1.5313511e-17,-0.402,-1.5186122e-17,-0.402,-1.5062165e-17,-0.402,-1.4941677e-17,-0.402,-1.4830613e-17,-0.402,-1.4716899e-17,-0.402,-1.4609508e-17,-0.37683182,-1.4322684e-17,-0.402,-1.4348074e-17,-0.402,-1.4213516e-17,-0.402,-1.4098358e-17,-0.402,-1.3992282e-17,-0.39297554,-1.3859964e-17,-0.39297554,-1.3776704e-17,-0.39297554,-1.36977e-17,-0.39297554,-1.3629718e-17,-0.402,-1.360134e-17,-0.39297554,-1.3491318e-17,-0.39297554,-1.3425927e-17,-0.39297554,-1.3358544e-17,-0.39297554,-1.3291286e-17,-0.39297554,-1.3232394e-17,-0.39297554,-1.316261e-17,-0.39297554,-1.3098496e-17,-0.39297554,-1.3041927e-17,-0.39276893,-1.2988907e-17,-0.39297554,-1.2933474e-17,-0.39297554,-1.2880664e-17,-0.39276893,-1.28306e-17,-0.39276893,-1.2783227e-17
-0.408,-2.1811272e-17,-0.408,-2.1886276e-17,-0.408,-2.2333879e-17,-0.38813662,-2.019015e-17,-0.408,-2.0390247e-17,-0.408,-1.9122925e-17,-0.408,-1.792239e-17,-0.408,-1.7002615e-17,-0.39932527,-1.6295381e-17,-0.39932527,-1.6053085e-17,-0.39932527,-1.5875156e-17,-0.408,-1.5806633e-17,-0.408,-1.5659627e-17,-0.408,-1.5511065e-17,-0.408,-1.5369821e-17,-0.408,-1.5237472e-17,-0.408,-1.511122e-17,-0.408,-1.4993685e-17,-0.408,-1.4879431e-17,-0.408,-1.4766319e-17,-0.408,-1.4652203e-17,-0.38283182,-1.4362952e-17,-0.408,-1.4381314e-17,-0.408,-1.4248902e-17,-0.408,-1.4130515e-17,-0.408,-1.4023654e-17,-0.39897554,-1.38887e-17,-0.39897554,-1.380241e-17,-0.39897554,-1.3726891e-17,-0.39897554,-1.3655643e-17,-0.408,-1.3623787e-17,-0.39897554,-1.3523088e-17,-0.39897554,-1.3445827e-17,-0.39897554,-1.3372297e-17,-0.39897554,-1.3308424e-17,-0.39897554,-1.3250255e-17,-0.39897554,-1.3189994e-17,-0.39897554,-1.3127287e-17,-0.39897554,-1.3064447e-17,-0.39876893,-1.3011631e-17,-0.39897554,-1.2953868e-17,-0.39897554,-1.289238e-17,-0.39876893,-1.2850413e-17,-0.39876893,-1.2800787e-17
-0.414,-2.2054308e-17,-0.414,-2.2135066e-17,-0.414,-2.2680705e-17,-0.39413662,-2.0595616e-17,-0.414,-2.080139e-17,-0.414,-1.9507009e-17,-0.414,-1.8231374e-17,-0.414,-1.7210112e-17,-0.40532527,-1.6399317e-17,-0.40532527,-1.612754e-17,-0.40532527,-1.59426e-17,-0.414,-1.5880676e-17,-0.414,-1.5727344e-17,-0.414,-1.5566296e-17,-0.414,-1.543143e-17,-0.414,-1.5289899e-17,-0.414,-1.5163189e-17,-0.414,-1.5044562e-17,-0.414,-1.4914725e-17,-0.414,-1.4788547e-17,-0.414,-1.4696036e-17,-0.38883182,-1.4402574e-17,-0.414,-1.4414483e-17,-0.414,-1.4279639e-17,-0.414,-1.4147954e-17,-0.414,-1.405221e-17,-0.40497554,-1.3916054e-17,-0.40497554,-1.3833576e-17,-0.40497554,-1.3755184e-17,-0.40497554,-1.3686293e-17,-0.414,-1.3648641e-17,-0.40497554,-1.3549265e-17,-0.40497554,-1.3471919e-17,-0.40497554,-1.3403287e-17,-0.40497554,-1.3336465e-17,-0.40497554,-1.3271067e-17,-0.40497554,-1.3209822e-17,-0.40497554,-1.3145135e-17,-0.40497554,-1.3080951e-17,-0.40476893,-1.3021601e-17,-0.40497554,-1.2972386e-17,-0.40497554,-1.2926032e-17,-0.40476893,-1.286476e-17,-0.40476893,-1.281553e-17
-0.42,-2.2292672e-17,-0.42,-2.2374651e-17,-0.42,-2.3009737e-17,-0.40013662,-2.1006545e-17,-0.42,-2.1215369e-17,-0.42,-1.9904728e-17,-0.42,-1.8568259e-17,-0.42,-1.7439873e-17,-0.41132527,-1.6515414e-17,-0.41132527,-1.6206696e-17,-0.41132527,-1.6010219e-17,-0.42,-1.5948219e-17,-0.42,-1.5778881e-17,-0.42,-1.5624997e-17,-0.42,-1.5483243e-17,-0.42,-1.5343259e-17,-0.42,-1.5213882e-17,-0.42,-1.509428e-17,-0.42,-1.4978261e-17,-0.42,-1.4867943e-17,-0.42,-1.4739108e-17,-0.39483182,-1.4446727e-17,-0.42,-1.4449203e-17,-0.42,-1.4310836e-17,-0.42,-1.4193085e-17,-0.42,-1.4081322e-17,-0.41097554,-1.3934163e-17,-0.41097554,-1.3860472e-17,-0.41097554,-1.3783814e-17,-0.41097554,-1.3715383e-17,-0.42,-1.3685444e-17,-0.41097554,-1.3575485e-17,-0.41097554,-1.3501933e-17,-0.41097554,-1.3432726e-17,-0.41097554,-1.336412e-17,-0.41097554,-1.3295585e-17,-0.41097554,-1.3234595e-17,-0.41097554,-1.315985e-17,-0.41097554,-1.3106694e-17,-0.41076893,-1.3045998e-17,-0.41097554,-1.2992036e-17,-0.41097554,-1.2936502e-17,-0.41076893,-1.2883608e-17,-0.41076893,-1.2833048e-17
-0.426,-2.2520185e-17,-0.426,-2.2598454e-17,-0.426,-2.3319847e-17,-0.40613662,-2.1418205e-17,-0.426,-2.1627029e-17,-0.426,-2.0314096e-17,-0.426,-1.8927824e-17,-0.426,-1.7706744e-17,-0.41732527,-1.6646504e-17,-0.41732527,-1.6290823e-17,-0.41732527,-1.6081159e-17,-0.426,-1.6007131e-17,-0.426,-1.5839521e-17,-0.426,-1.5683344e-17,-0.426,-1.553574e-17,-0.426,-1.5396191e-17,-0.426,-1.5267883e-17,-0.426,-1.514698e-17,-0.426,-1.5025655e-17,-0.426,-1.4909835e-17,-0.426,-1.4775838e-17,-0.40083182,-1.4476027e-17,-0.426,-1.4480901e-17,-0.426,-1.4342549e-17,-0.426,-1.4212493e-17,-0.426,-1.411108e-17,-0.41697554,-1.3971805e-17,-0.41697554,-1.3883959e-17,-0.41697554,-1.3816174e-17,-0.41697554,-1.3743115e-17,-0.426,-1.3707959e-17,-0.41697554,-1.3593208e-17,-0.41697554,-1.3507414e-17,-0.41697554,-1.3457648e-17,-0.41697554,-1.3388171e-17,-0.41697554,-1.3319783e-17,-0.41697554,-1.3252087e-17,-0.41697554,-1.3183706e-17,-0.41697554,-1.312775e-17,-0.41676893,-1.3063805e-17,-0.41697554,-1.3012532e-17,-0.41697554,-1.2956114e-17,-0.41676893,-1.2902437e-17,-0.41676893,-1.2850649e-17
-0.432,-2.2746134e-17,-0.432,-2.2826972e-17,-0.432,-2.3608609e-17,-0.41213662,-2.1825965e-17,-0.432,-2.2031048e-17,-0.432,-2.0729501e-17,-0.432,-1.9312386e-17,-0.432,-1.8002033e-17,-0.42332527,-1.6796183e-17,-0.42332527,-1.6388353e-17,-0.42332527,-1.6152192e-17,-0.432,-1.6074175e-17,-0.432,-1.5901013e-17,-0.432,-1.5741083e-17,-0.432,-1.5578235e-17,-0.432,-1.5452568e-17,-0.432,-1.5321912e-17,-0.432,-1.5191116e-17,-0.432,-1.5078481e-17,-0.432,-1.4957991e-17,-0.432,-1.4824982e-17,-0.40683182,-1.4515351e-17,-0.432,-1.4518523e-17,-0.432,-1.4382401e-17,-0.432,-1.4249853e-17,-0.432,-1.4138825e-17,-0.42297554,-1.3997004e-17,-0.42297554,-1.3917074e-17,-0.42297554,-1.3843014e-17,-0.42297554,-1.3770526e-17,-0.432,-1.3740133e-17,-0.42297554,-1.362731e-17,-0.42297554,-1.3548012e-17,-0.42297554,-1.3477833e-17,-0.42297554,-1.3410875e-17,-0.42297554,-1.3341911e-17,-0.42297554,-1.3281928e-17,-0.42297554,-1.3208094e-17,-0.42297554,-1.3148903e-17,-0.42276893,-1.3084712e-17,-0.42297554,-1.301859e-17,-0.42297554,-1.2971109e-17,-0.42276893,-1.2907342e-17,-0.42276893,-1.2858114e-17
-0.438,-2.2956363e-17,-0.438,-2.3043713e-17,-0.438,-2.3873445e-17,-0.41813662,-2.2225606e-17,-0.438,-2.2421091e-17,-0.438,-2.1145549e-17,-0.438,-1.9713892e-17,-0.438,-1.8326217e-17,-0.42932527,-1.6967682e-17,-0.42932527,-1.646474e-17,-0.42932527,-1.6226585e-17,-0.438,-1.6140808e-17,-0.438,-1.5960081e-17,-0.438,-1.5803464e-17,-0.438,-1.5653834e-17,-0.438,-1.5512365e-17,-0.438,-1.5376619e-17,-0.438,-1.5250261e-17,-0.438,-1.512879e-17,-0.438,-1.5005104e-17,-0.438,-1.4867029e-17,-0.41283182,-1.4550613e-17,-0.438,-1.4555002e-17,-0.438,-1.4407529e-17,-0.438,-1.4276607e-17,-0.438,-1.416955e-17,-0.42897554,-1.4028328e-17,-0.42897554,-1.3946509e-17,-0.42897554,-1.3871821e-17,-0.42897554,-1.3796803e-17,-0.438,-1.3767267e-17,-0.42897554,-1.3653464e-17,-0.42897554,-1.3580713e-17,-0.42897554,-1.351698e-17,-0.42897554,-1.3438563e-17,-0.42897554,-1.3372533e-17,-0.42897554,-1.3305271e-17,-0.42897554,-1.3231408e-17,-0.42897554,-1.3168335e-17,-0.42876893,-1.3106904e-17,-0.42897554,-1.30499e-17,-0.42897554,-1.2992491e-17,-0.42876893,-1.2934662e-17,-0.42876893,-1.2882969e-17
