c(d:s)(CV_Vd_n1207_ac_des) X,c(d:s)(CV_Vd_n1207_ac_des) Y,c(d:s)(CV_Vd_n1227_ac_des) X,c(d:s)(CV_Vd_n1227_ac_des) Y,c(d:s)(CV_Vd_n1247_ac_des) X,c(d:s)(CV_Vd_n1247_ac_des) Y,c(d:s)(CV_Vd_n1267_ac_des) X,c(d:s)(CV_Vd_n1267_ac_des) Y,c(d:s)(CV_Vd_n1287_ac_des) X,c(d:s)(CV_Vd_n1287_ac_des) Y,c(d:s)(CV_Vd_n1307_ac_des) X,c(d:s)(CV_Vd_n1307_ac_des) Y,c(d:s)(CV_Vd_n1327_ac_des) X,c(d:s)(CV_Vd_n1327_ac_des) Y,c(d:s)(CV_Vd_n1347_ac_des) X,c(d:s)(CV_Vd_n1347_ac_des) Y,c(d:s)(CV_Vd_n1367_ac_des) X,c(d:s)(CV_Vd_n1367_ac_des) Y,c(d:s)(CV_Vd_n1387_ac_des) X,c(d:s)(CV_Vd_n1387_ac_des) Y,c(d:s)(CV_Vd_n1407_ac_des) X,c(d:s)(CV_Vd_n1407_ac_des) Y,c(d:s)(CV_Vd_n1427_ac_des) X,c(d:s)(CV_Vd_n1427_ac_des) Y,c(d:s)(CV_Vd_n1447_ac_des) X,c(d:s)(CV_Vd_n1447_ac_des) Y,c(d:s)(CV_Vd_n1467_ac_des) X,c(d:s)(CV_Vd_n1467_ac_des) Y,c(d:s)(CV_Vd_n1487_ac_des) X,c(d:s)(CV_Vd_n1487_ac_des) Y,c(d:s)(CV_Vd_n1507_ac_des) X,c(d:s)(CV_Vd_n1507_ac_des) Y,c(d:s)(CV_Vd_n1527_ac_des) X,c(d:s)(CV_Vd_n1527_ac_des) Y,c(d:s)(CV_Vd_n1547_ac_des) X,c(d:s)(CV_Vd_n1547_ac_des) Y,c(d:s)(CV_Vd_n1567_ac_des) X,c(d:s)(CV_Vd_n1567_ac_des) Y,c(d:s)(CV_Vd_n1587_ac_des) X,c(d:s)(CV_Vd_n1587_ac_des) Y,c(d:s)(CV_Vd_n1607_ac_des) X,c(d:s)(CV_Vd_n1607_ac_des) Y,c(d:s)(CV_Vd_n1627_ac_des) X,c(d:s)(CV_Vd_n1627_ac_des) Y,c(d:s)(CV_Vd_n1647_ac_des) X,c(d:s)(CV_Vd_n1647_ac_des) Y,c(d:s)(CV_Vd_n1667_ac_des) X,c(d:s)(CV_Vd_n1667_ac_des) Y,c(d:s)(CV_Vd_n1687_ac_des) X,c(d:s)(CV_Vd_n1687_ac_des) Y,c(d:s)(CV_Vd_n1707_ac_des) X,c(d:s)(CV_Vd_n1707_ac_des) Y,c(d:s)(CV_Vd_n1727_ac_des) X,c(d:s)(CV_Vd_n1727_ac_des) Y,c(d:s)(CV_Vd_n1747_ac_des) X,c(d:s)(CV_Vd_n1747_ac_des) Y,c(d:s)(CV_Vd_n1767_ac_des) X,c(d:s)(CV_Vd_n1767_ac_des) Y,c(d:s)(CV_Vd_n1787_ac_des) X,c(d:s)(CV_Vd_n1787_ac_des) Y,c(d:s)(CV_Vd_n1807_ac_des) X,c(d:s)(CV_Vd_n1807_ac_des) Y,c(d:s)(CV_Vd_n1827_ac_des) X,c(d:s)(CV_Vd_n1827_ac_des) Y,c(d:s)(CV_Vd_n1847_ac_des) X,c(d:s)(CV_Vd_n1847_ac_des) Y,c(d:s)(CV_Vd_n1867_ac_des) X,c(d:s)(CV_Vd_n1867_ac_des) Y,c(d:s)(CV_Vd_n1887_ac_des) X,c(d:s)(CV_Vd_n1887_ac_des) Y,c(d:s)(CV_Vd_n1907_ac_des) X,c(d:s)(CV_Vd_n1907_ac_des) Y,c(d:s)(CV_Vd_n1927_ac_des) X,c(d:s)(CV_Vd_n1927_ac_des) Y,c(d:s)(CV_Vd_n1947_ac_des) X,c(d:s)(CV_Vd_n1947_ac_des) Y,c(d:s)(CV_Vd_n1967_ac_des) X,c(d:s)(CV_Vd_n1967_ac_des) Y,c(d:s)(CV_Vd_n1987_ac_des) X,c(d:s)(CV_Vd_n1987_ac_des) Y,c(d:s)(CV_Vd_n2007_ac_des) X,c(d:s)(CV_Vd_n2007_ac_des) Y,c(d:s)(CV_Vd_n2027_ac_des) X,c(d:s)(CV_Vd_n2027_ac_des) Y,c(d:s)(CV_Vd_n2047_ac_des) X,c(d:s)(CV_Vd_n2047_ac_des) Y,c(d:s)(CV_Vd_n2067_ac_des) X,c(d:s)(CV_Vd_n2067_ac_des) Y
0.38251766,2.0991948e-18,0.38251766,4.6231533e-21,0.38251766,-1.3203804e-18,0.38251766,-1.5292963e-18,0.38251766,-1.5623966e-18,0.38251766,-1.5734321e-18,0.38251766,-1.577106e-18,0.38283182,-1.5774785e-18,0.38283182,-1.5751736e-18,0.38283182,-1.575924e-18,0.408,-1.7459708e-18,0.38283182,-1.5762524e-18,0.408,-1.750133e-18,0.408,-1.7567545e-18,-,-,0.34185342,-1.3740155e-18,-,-,-,-,0.38251766,-1.5841254e-18,0.38251766,-1.5885039e-18,0.38251766,-1.5923375e-18,0.38251766,-1.595567e-18,0.39911463,-1.7228991e-18,-,-,-,-,0.33827166,-1.3545324e-18,-,-,-,-,0.3163954,-1.4256137e-18,0.31640495,-1.4266643e-18,0.33932259,-1.3550663e-18,0.33968878,-1.355044e-18,0.33927493,-1.3586735e-18,0.31494048,-1.4301222e-18,0.31562095,-1.4298591e-18,0.31527552,-1.4306931e-18,0.31527552,-1.4309495e-18,0.31386763,-1.4331297e-18,0.31210714,-1.4305149e-18,0.31370454,-1.4328307e-18,0.31607839,-1.4320657e-18,0.31639568,-1.4323023e-18,0.33710976,-1.4133596e-18,-,-
0.38851766,2.3292145e-18,0.38851766,1.6705806e-19,0.38851766,-1.3195103e-18,0.38851766,-1.5547024e-18,0.38851766,-1.5936119e-18,0.38851766,-1.6075829e-18,0.38851766,-1.6136652e-18,0.38883182,-1.6174506e-18,0.38883182,-1.6147301e-18,0.38883182,-1.6159237e-18,0.414,-1.7894561e-18,0.38883182,-1.6205446e-18,0.414,-1.7895231e-18,0.414,-1.7939727e-18,-,-,0.34785342,-1.3889845e-18,-,-,-,-,0.38851766,-1.6291467e-18,0.38851766,-1.6326118e-18,0.38851766,-1.6346264e-18,0.38851766,-1.637722e-18,0.40511463,-1.7757688e-18,-,-,-,-,0.34427166,-1.3709556e-18,-,-,-,-,0.3223954,-1.4028694e-18,0.32240495,-1.4028674e-18,0.34532259,-1.3705224e-18,0.34568878,-1.3706412e-18,0.34527493,-1.3690215e-18,0.32094048,-1.409474e-18,0.32162095,-1.4067957e-18,0.32127552,-1.4103425e-18,0.32127552,-1.4123872e-18,0.31986763,-1.425943e-18,0.31810714,-1.4291852e-18,0.31970454,-1.4271106e-18,0.32207839,-1.4141268e-18,0.32239568,-1.4126078e-18,0.34310976,-1.3731582e-18,-,-
0.39451766,2.5514407e-18,0.39451766,3.3908556e-19,0.39451766,-1.3142633e-18,0.39451766,-1.5793403e-18,0.39451766,-1.6254518e-18,0.39451766,-1.6408528e-18,0.39451766,-1.6479237e-18,0.39483182,-1.6538399e-18,0.39483182,-1.6567198e-18,0.39483182,-1.6568594e-18,0.42,-1.8260198e-18,0.39483182,-1.6626486e-18,0.42,-1.8342952e-18,0.42,-1.835977e-18,-,-,0.35385342,-1.402097e-18,-,-,-,-,0.39451766,-1.6801848e-18,0.39451766,-1.6823092e-18,0.39451766,-1.6807834e-18,0.39451766,-1.6820603e-18,0.41111463,-1.8245407e-18,-,-,-,-,0.35027166,-1.4019309e-18,-,-,-,-,0.3283954,-1.4044775e-18,0.32840495,-1.405554e-18,0.35132259,-1.3965393e-18,0.35168878,-1.3970641e-18,0.35127493,-1.3930944e-18,0.32694048,-1.4041931e-18,0.32762095,-1.4049262e-18,0.32727552,-1.4048586e-18,0.32727552,-1.4044529e-18,0.32586763,-1.4015284e-18,0.32410714,-1.4005828e-18,0.32570454,-1.4034326e-18,0.32807839,-1.4034266e-18,0.32839568,-1.4033029e-18,0.34910976,-1.3803492e-18,-,-
0.40051766,2.7648607e-18,0.40051766,5.228234e-19,0.40051766,-1.3040692e-18,0.40051766,-1.6029201e-18,0.40051766,-1.6562178e-18,0.40051766,-1.6723019e-18,0.40051766,-1.6809916e-18,0.40083182,-1.6896214e-18,0.40083182,-1.6937001e-18,0.40083182,-1.6953122e-18,0.426,-1.8594123e-18,0.40083182,-1.7002659e-18,0.426,-1.8750339e-18,0.426,-1.8769906e-18,-,-,0.35985342,-1.431773e-18,-,-,-,-,0.40051766,-1.7267301e-18,0.40051766,-1.7309825e-18,0.40051766,-1.7338843e-18,0.40051766,-1.7356492e-18,0.41711463,-1.8726105e-18,-,-,-,-,0.35627166,-1.4379719e-18,-,-,-,-,0.3343954,-1.382834e-18,0.33440495,-1.3942931e-18,0.35732259,-1.4394305e-18,0.35768878,-1.4403677e-18,0.35727493,-1.4355248e-18,0.33294048,-1.4082586e-18,0.33362095,-1.410027e-18,0.33327552,-1.4111268e-18,0.33327552,-1.4135763e-18,0.33186763,-1.4137013e-18,0.33010714,-1.4083189e-18,0.33170454,-1.4116154e-18,0.33407839,-1.4174407e-18,0.33439568,-1.4189411e-18,0.35510976,-1.4077972e-18,-,-
0.40651766,2.969292e-18,0.40651766,7.1430357e-19,0.40651766,-1.2875418e-18,0.40651766,-1.6257437e-18,0.40651766,-1.6847898e-18,0.40651766,-1.7013575e-18,0.40651766,-1.7133045e-18,0.40683182,-1.7242109e-18,0.40683182,-1.7294415e-18,0.40683182,-1.7367602e-18,0.432,-1.8875774e-18,0.40683182,-1.7380527e-18,0.432,-1.9043243e-18,0.432,-1.9137616e-18,-,-,0.36585342,-1.4672669e-18,-,-,-,-,0.40651766,-1.7744141e-18,0.40651766,-1.7778505e-18,0.40651766,-1.7813186e-18,0.40651766,-1.7844089e-18,0.42311463,-1.915942e-18,-,-,-,-,0.36227166,-1.4640808e-18,-,-,-,-,0.3403954,-1.356255e-18,0.34040495,-1.3558268e-18,0.36332259,-1.4787445e-18,0.36368878,-1.4824046e-18,0.36327493,-1.4803303e-18,0.33894048,-1.3640144e-18,0.33962095,-1.363058e-18,0.33927552,-1.3718547e-18,0.33927552,-1.3765377e-18,0.33786763,-1.3966541e-18,0.33610714,-1.4102192e-18,0.33770454,-1.4016232e-18,0.34007839,-1.3923675e-18,0.34039568,-1.3937722e-18,0.36110976,-1.4514972e-18,-,-
0.41251766,3.1644141e-18,0.41251766,9.1323271e-19,0.41251766,-1.2637927e-18,0.41251766,-1.6474811e-18,0.41251766,-1.7092996e-18,0.41251766,-1.730795e-18,0.41251766,-1.746522e-18,0.41283182,-1.7593363e-18,0.41283182,-1.767083e-18,0.41283182,-1.7750384e-18,0.438,-1.9132497e-18,0.41283182,-1.779754e-18,0.438,-1.9346773e-18,0.438,-1.9401881e-18,-,-,0.37185342,-1.505248e-18,-,-,-,-,0.41251766,-1.8198417e-18,0.41251766,-1.8254026e-18,0.41251766,-1.8294719e-18,0.41251766,-1.8319882e-18,0.42911463,-1.9537094e-18,-,-,-,-,0.36827166,-1.4952067e-18,-,-,-,-,0.3463954,-1.3755747e-18,0.34640495,-1.3769817e-18,0.36932259,-1.5126302e-18,0.36968878,-1.5175346e-18,0.36927493,-1.5169511e-18,0.34494048,-1.3676726e-18,0.34562095,-1.3694924e-18,0.34527552,-1.3667429e-18,0.34527552,-1.3665694e-18,0.34386763,-1.3629848e-18,0.34210714,-1.3646307e-18,0.34370454,-1.3650567e-18,0.34607839,-1.3689583e-18,0.34639568,-1.3699519e-18,0.36710976,-1.5024796e-18,-,-
0.41851766,3.3487002e-18,0.41851766,1.1180015e-18,0.41851766,-1.2307972e-18,0.41851766,-1.6657912e-18,0.41851766,-1.730839e-18,0.41851766,-1.7556645e-18,0.41851766,-1.7765863e-18,0.41883182,-1.7931207e-18,0.41883182,-1.8036886e-18,0.41883182,-1.8092222e-18,0.444,-1.9360427e-18,0.41883182,-1.8236224e-18,0.444,-1.9561742e-18,0.444,-1.9658596e-18,-,-,0.37785342,-1.5430357e-18,-,-,-,-,0.41851766,-1.862693e-18,0.41851766,-1.8691825e-18,0.41851766,-1.8741598e-18,0.41851766,-1.8788467e-18,0.43511463,-1.9857909e-18,-,-,-,-,0.37427166,-1.5407015e-18,-,-,-,-,0.3523954,-1.4088564e-18,0.35240495,-1.4066018e-18,0.37532259,-1.555916e-18,0.37568878,-1.5595262e-18,0.37527493,-1.556863e-18,0.35094048,-1.3897432e-18,0.35162095,-1.3924351e-18,0.35127552,-1.3908154e-18,0.35127552,-1.3917234e-18,0.34986763,-1.3860673e-18,0.34810714,-1.377985e-18,0.34970454,-1.3845197e-18,0.35207839,-1.3959636e-18,0.35239568,-1.3975793e-18,0.37310976,-1.551522e-18,-,-
0.42451766,3.5253644e-18,0.42451766,1.3294033e-18,0.42451766,-1.1879995e-18,0.42451766,-1.6805592e-18,0.42451766,-1.7500006e-18,0.42451766,-1.7799399e-18,0.42451766,-1.8047834e-18,0.42483182,-1.8236963e-18,0.42483182,-1.8354068e-18,0.42483182,-1.844167e-18,0.45,-1.9538238e-18,0.42483182,-1.8603473e-18,0.45,-1.9691883e-18,0.45,-1.9853069e-18,-,-,0.38385342,-1.5876878e-18,-,-,-,-,0.42451766,-1.8996629e-18,0.42451766,-1.9081873e-18,0.42451766,-1.9147692e-18,0.42451766,-1.9201569e-18,0.44111463,-2.0077237e-18,-,-,-,-,0.38027166,-1.5881397e-18,-,-,-,-,0.3583954,-1.4493384e-18,0.35840495,-1.4485663e-18,0.38132259,-1.6072174e-18,0.38168878,-1.6118512e-18,0.38127493,-1.608732e-18,0.35694048,-1.4313851e-18,0.35762095,-1.4348018e-18,0.35727552,-1.4305326e-18,0.35727552,-1.4288138e-18,0.35586763,-1.4163462e-18,0.35410714,-1.4034688e-18,0.35570454,-1.4130346e-18,0.35807839,-1.4291442e-18,0.35839568,-1.4303882e-18,0.37910976,-1.595876e-18,-,-
0.43051766,3.6938136e-18,0.43051766,1.5436965e-18,0.43051766,-1.1345003e-18,0.43051766,-1.6907547e-18,0.43051766,-1.7675203e-18,0.43051766,-1.8022937e-18,0.43051766,-1.831046e-18,0.43083182,-1.8512577e-18,0.43083182,-1.864747e-18,0.43083182,-1.8738681e-18,0.456,-1.9646684e-18,0.43083182,-1.8935122e-18,0.456,-1.9804865e-18,0.456,-1.9921973e-18,-,-,0.38985342,-1.6372218e-18,-,-,-,-,0.43051766,-1.93165e-18,0.43051766,-1.9404976e-18,0.43051766,-1.9488406e-18,0.43051766,-1.9558028e-18,0.44711463,-2.0250119e-18,-,-,-,-,0.38627166,-1.6362769e-18,-,-,-,-,0.3643954,-1.4818999e-18,0.36440495,-1.4839147e-18,0.38732259,-1.6590854e-18,0.38768878,-1.6640351e-18,0.38727493,-1.6610745e-18,0.36294048,-1.4765485e-18,0.36362095,-1.4806547e-18,0.36327552,-1.4772144e-18,0.36327552,-1.4760585e-18,0.36186763,-1.4635051e-18,0.36010714,-1.4482763e-18,0.36170454,-1.459851e-18,0.36407839,-1.4782617e-18,0.36439568,-1.4813563e-18,0.38510976,-1.6489372e-18,-,-
0.43651766,3.8529935e-18,0.43651766,1.7592219e-18,0.43651766,-1.0696526e-18,0.43651766,-1.6958327e-18,0.43651766,-1.7828244e-18,0.43651766,-1.8236261e-18,0.43651766,-1.8537515e-18,0.43683182,-1.8747962e-18,0.43683182,-1.8898805e-18,0.43683182,-1.9007658e-18,0.462,-1.9711152e-18,0.43683182,-1.9185895e-18,0.462,-1.9886835e-18,0.462,-1.9942143e-18,-,-,0.39585342,-1.6812942e-18,-,-,-,-,0.43651766,-1.9608681e-18,0.43651766,-1.9679521e-18,0.43651766,-1.9755981e-18,0.43651766,-1.9832457e-18,0.45311463,-2.0431007e-18,-,-,-,-,0.39227166,-1.6816098e-18,-,-,-,-,0.3703954,-1.5149531e-18,0.37040495,-1.516448e-18,0.39332259,-1.7108411e-18,0.39368878,-1.7157224e-18,0.39327493,-1.7135961e-18,0.36894048,-1.5159352e-18,0.36962095,-1.5215477e-18,0.36927552,-1.5194761e-18,0.36927552,-1.5200051e-18,0.36786763,-1.5113727e-18,0.36610714,-1.4970941e-18,0.36770454,-1.5092095e-18,0.37007839,-1.5278097e-18,0.37039568,-1.5301519e-18,0.39110976,-1.7056715e-18,-,-
0.44251766,4.0046169e-18,0.44251766,1.9746372e-18,0.44251766,-9.9272991e-19,0.44251766,-1.6953142e-18,0.44251766,-1.7958294e-18,0.44251766,-1.8412021e-18,0.44251766,-1.8723317e-18,0.44283182,-1.8945733e-18,0.44283182,-1.9107395e-18,0.44283182,-1.9226755e-18,0.468,-1.9704307e-18,0.44283182,-1.9403464e-18,0.468,-1.9895281e-18,0.468,-1.9952031e-18,-,-,0.40185342,-1.7265091e-18,-,-,-,-,0.44251766,-1.9893211e-18,0.44251766,-1.9935154e-18,0.44251766,-1.9979236e-18,0.44251766,-2.0049111e-18,0.45911463,-2.0573004e-18,-,-,-,-,0.39827166,-1.7254442e-18,-,-,-,-,0.3763954,-1.5628462e-18,0.37640495,-1.5645171e-18,0.39932259,-1.7587525e-18,0.39968878,-1.7647637e-18,0.39927493,-1.7642045e-18,0.37494048,-1.5546092e-18,0.37562095,-1.5608448e-18,0.37527552,-1.5594523e-18,0.37527552,-1.5611824e-18,0.37386763,-1.553259e-18,0.37210714,-1.541356e-18,0.37370454,-1.55389e-18,0.37607839,-1.5725755e-18,0.37639568,-1.5744982e-18,0.39710976,-1.7631115e-18,-,-
0.44851766,4.1486382e-18,0.44851766,2.1872695e-18,0.44851766,-9.023418e-19,0.44851766,-1.6842883e-18,0.44851766,-1.8060002e-18,0.44851766,-1.8552261e-18,0.44851766,-1.8862581e-18,0.44883182,-1.9095423e-18,0.44883182,-1.9266726e-18,0.44883182,-1.9402336e-18,0.474,-1.9627144e-18,0.44883182,-1.9577634e-18,0.474,-1.9804745e-18,0.474,-1.989087e-18,-,-,0.40785342,-1.7686458e-18,-,-,-,-,0.44851766,-2.0134838e-18,0.44851766,-2.0180604e-18,0.44851766,-2.0208131e-18,0.44851766,-2.0242948e-18,0.46511463,-2.0606813e-18,-,-,-,-,0.40427166,-1.7749274e-18,-,-,-,-,0.3823954,-1.6129783e-18,0.38240495,-1.6149852e-18,0.40532259,-1.8027262e-18,0.40568878,-1.8089562e-18,0.40527493,-1.8101308e-18,0.38094048,-1.6063987e-18,0.38162095,-1.6127673e-18,0.38127552,-1.6101484e-18,0.38127552,-1.6103962e-18,0.37986763,-1.5985923e-18,0.37810714,-1.5841538e-18,0.37970454,-1.5978534e-18,0.38207839,-1.6197867e-18,0.38239568,-1.6233067e-18,0.40310976,-1.8183979e-18,-,-
0.45451766,4.2855243e-18,0.45451766,2.3982072e-18,0.45451766,-7.9840135e-19,0.45451766,-1.6742781e-18,0.45451766,-1.8125644e-18,0.45451766,-1.866131e-18,0.45451766,-1.8966229e-18,0.45483182,-1.9197735e-18,0.45483182,-1.937457e-18,0.45483182,-1.9519461e-18,0.48,-1.9468719e-18,0.45483182,-1.9723039e-18,0.48,-1.965282e-18,0.48,-1.9706035e-18,-,-,0.41385342,-1.8092838e-18,-,-,-,-,0.45451766,-2.0298088e-18,0.45451766,-2.0352543e-18,0.45451766,-2.0397471e-18,0.45451766,-2.0434879e-18,0.47111463,-2.0572311e-18,-,-,-,-,0.41027166,-1.8302858e-18,-,-,-,-,0.3883954,-1.6640472e-18,0.38840495,-1.6666472e-18,0.41132259,-1.850874e-18,0.41168878,-1.8556922e-18,0.41127493,-1.8555962e-18,0.38694048,-1.6588148e-18,0.38762095,-1.6656619e-18,0.38727552,-1.6634094e-18,0.38727552,-1.6642408e-18,0.38586763,-1.6525525e-18,0.38410714,-1.6369949e-18,0.38570454,-1.6524188e-18,0.38807839,-1.675528e-18,0.38839568,-1.6792003e-18,0.40910976,-1.8704017e-18,-,-
0.46051766,4.4156616e-18,0.46051766,2.6057402e-18,0.46051766,-6.8012552e-19,0.46051766,-1.6518179e-18,0.46051766,-1.8149571e-18,0.46051766,-1.8723599e-18,0.46051766,-1.9021856e-18,0.46083182,-1.9247058e-18,0.46083182,-1.94304e-18,0.46083182,-1.958243e-18,0.486,-1.9215757e-18,0.46083182,-1.9793397e-18,0.486,-1.9384597e-18,0.486,-1.9448927e-18,-,-,0.41985342,-1.8455834e-18,-,-,-,-,0.46051766,-2.0337373e-18,0.46051766,-2.0453948e-18,0.46051766,-2.0485082e-18,0.46051766,-2.0543156e-18,0.47711463,-2.029927e-18,-,-,-,-,0.41627166,-1.879792e-18,-,-,-,-,0.3943954,-1.7132206e-18,0.39440495,-1.7170214e-18,0.41732259,-1.905312e-18,0.41768878,-1.9093641e-18,0.41727493,-1.9063476e-18,0.39294048,-1.7120316e-18,0.39362095,-1.7191779e-18,0.39327552,-1.717479e-18,0.39327552,-1.718805e-18,0.39186763,-1.707383e-18,0.39010714,-1.692258e-18,0.39170454,-1.7079615e-18,0.39407839,-1.7316573e-18,0.39439568,-1.7356166e-18,0.41510976,-1.9175179e-18,-,-
0.46651766,4.53942e-18,0.46651766,2.8089032e-18,0.46651766,-5.4899546e-19,0.46651766,-1.6204684e-18,0.46651766,-1.8121497e-18,0.46651766,-1.8740375e-18,0.46651766,-1.9037236e-18,0.46683182,-1.9245945e-18,0.46683182,-1.9431295e-18,0.46683182,-1.9584842e-18,0.492,-1.885548e-18,0.46683182,-1.9805622e-18,0.492,-1.9005752e-18,0.492,-1.9067298e-18,-,-,0.42585342,-1.8821102e-18,-,-,-,-,0.46651766,-2.0325451e-18,0.46651766,-2.0377053e-18,0.46651766,-2.0465351e-18,0.46651766,-2.0547458e-18,0.48311463,-2.0040416e-18,-,-,-,-,0.42227166,-1.925579e-18,-,-,-,-,0.4003954,-1.7573945e-18,0.40040495,-1.7622419e-18,0.42332259,-1.9519277e-18,0.42368878,-1.9559473e-18,0.42327493,-1.9541734e-18,0.39894048,-1.7635039e-18,0.39962095,-1.7716733e-18,0.39927552,-1.7708671e-18,0.39927552,-1.7727682e-18,0.39786763,-1.762309e-18,0.39610714,-1.7478964e-18,0.39770454,-1.764297e-18,0.40007839,-1.7877054e-18,0.40039568,-1.7922744e-18,0.42110976,-1.9578948e-18,-,-
0.47251766,4.6564732e-18,0.47251766,3.0064172e-18,0.47251766,-4.0442986e-19,0.47251766,-1.5780876e-18,0.47251766,-1.8031738e-18,0.47251766,-1.8694296e-18,0.47251766,-1.8998541e-18,0.47283182,-1.919197e-18,0.47283182,-1.9369054e-18,0.47283182,-1.9520148e-18,0.498,-1.8373938e-18,0.47283182,-1.975187e-18,0.498,-1.8486962e-18,0.498,-1.8532152e-18,-,-,0.43185342,-1.9194877e-18,-,-,-,-,0.47251766,-2.0286734e-18,0.47251766,-2.0302797e-18,0.47251766,-2.0337705e-18,0.47251766,-2.0379744e-18,0.48911463,-1.9697726e-18,-,-,-,-,0.42827166,-1.966969e-18,-,-,-,-,0.4063954,-1.8054131e-18,0.40640495,-1.8092418e-18,0.42932259,-1.992747e-18,0.42968878,-1.996908e-18,0.42927493,-1.9958288e-18,0.40494048,-1.811084e-18,0.40562095,-1.8198181e-18,0.40527552,-1.8204026e-18,0.40527552,-1.8233757e-18,0.40386763,-1.8144962e-18,0.40210714,-1.8017019e-18,0.40370454,-1.8178445e-18,0.40607839,-1.8403575e-18,0.40639568,-1.8453635e-18,0.42710976,-1.9964575e-18,-,-
0.47851766,4.7697815e-18,0.47851766,3.1977656e-18,0.47851766,-2.4740293e-19,0.47851766,-1.5237736e-18,0.47851766,-1.7869042e-18,0.47851766,-1.8601942e-18,0.47851766,-1.8897474e-18,0.47883182,-1.9079658e-18,0.47883182,-1.9236316e-18,0.47883182,-1.9383342e-18,0.504,-1.7759778e-18,0.47883182,-1.9607174e-18,0.504,-1.7831552e-18,0.504,-1.785597e-18,-,-,0.43785342,-1.9540929e-18,-,-,-,-,0.47851766,-2.0170962e-18,0.47851766,-2.0183575e-18,0.47851766,-2.0196851e-18,0.47851766,-2.0213959e-18,0.49511463,-1.9186963e-18,-,-,-,-,0.43427166,-2.002558e-18,-,-,-,-,0.4123954,-1.8598319e-18,0.41240495,-1.8609006e-18,0.43532259,-2.0301765e-18,0.43568878,-2.0342452e-18,0.43527493,-2.0329596e-18,0.41094048,-1.8558106e-18,0.41162095,-1.8641418e-18,0.41127552,-1.864652e-18,0.41127552,-1.8687334e-18,0.40986763,-1.8622622e-18,0.40810714,-1.8519317e-18,0.40970454,-1.8676349e-18,0.41207839,-1.8889251e-18,0.41239568,-1.8942504e-18,0.43310976,-2.0367594e-18,-,-
0.48451766,4.8753217e-18,0.48451766,3.3824841e-18,0.48451766,-7.8926764e-20,0.48451766,-1.455847e-18,0.48451766,-1.7613126e-18,0.48451766,-1.844056e-18,0.48451766,-1.8731979e-18,0.48483182,-1.8875996e-18,0.48483182,-1.9026359e-18,0.48483182,-1.9158658e-18,0.51,-1.7015872e-18,0.48483182,-1.9369302e-18,0.51,-1.7008981e-18,0.51,-1.7010052e-18,-,-,0.44385342,-1.9819465e-18,-,-,-,-,0.48451766,-1.9797241e-18,0.48451766,-1.9941781e-18,0.48451766,-1.9950318e-18,0.48451766,-1.9957225e-18,0.50111463,-1.8441661e-18,-,-,-,-,0.44027166,-2.0325094e-18,-,-,-,-,0.4183954,-1.9099921e-18,0.41840495,-1.9123168e-18,0.44132259,-2.060975e-18,0.44168878,-2.0650275e-18,0.44127493,-2.0654011e-18,0.41694048,-1.902807e-18,0.41762095,-1.9096503e-18,0.41727552,-1.9094064e-18,0.41727552,-1.9124344e-18,0.41586763,-1.9055901e-18,0.41410714,-1.8966758e-18,0.41570454,-1.9112484e-18,0.41807839,-1.9307142e-18,0.41839568,-1.9365164e-18,0.43910976,-2.0719106e-18,-,-
0.49051766,4.9781274e-18,0.49051766,3.5598828e-18,0.49051766,9.9665465e-20,0.49051766,-1.3745272e-18,0.49051766,-1.7244131e-18,0.49051766,-1.8195268e-18,0.49051766,-1.848991e-18,0.49083182,-1.8620205e-18,0.49083182,-1.8728596e-18,0.49083182,-1.8837538e-18,0.516,-1.6120366e-18,0.49083182,-1.901801e-18,0.516,-1.6040453e-18,0.516,-1.602433e-18,-,-,0.44985342,-1.9940172e-18,-,-,-,-,0.49051766,-1.942082e-18,0.49051766,-1.9438746e-18,0.49051766,-1.9529853e-18,0.49051766,-1.9581099e-18,0.50711463,-1.7537082e-18,-,-,-,-,0.44627166,-2.0507047e-18,-,-,-,-,0.4243954,-1.9543864e-18,0.42440495,-1.9575901e-18,0.44732259,-2.0868407e-18,0.44768878,-2.0908527e-18,0.44727493,-2.0917395e-18,0.42294048,-1.9532161e-18,0.42362095,-1.9592649e-18,0.42327552,-1.957891e-18,0.42327552,-1.9586941e-18,0.42186763,-1.9484891e-18,0.42010714,-1.9393481e-18,0.42170454,-1.9530005e-18,0.42407839,-1.9715472e-18,0.42439568,-1.9763517e-18,0.44510976,-2.1006924e-18,-,-
