c(g:s)(CV_Vd_n1207_ac_des) X,c(g:s)(CV_Vd_n1207_ac_des) Y,c(g:s)(CV_Vd_n1227_ac_des) X,c(g:s)(CV_Vd_n1227_ac_des) Y,c(g:s)(CV_Vd_n1247_ac_des) X,c(g:s)(CV_Vd_n1247_ac_des) Y,c(g:s)(CV_Vd_n1267_ac_des) X,c(g:s)(CV_Vd_n1267_ac_des) Y,c(g:s)(CV_Vd_n1287_ac_des) X,c(g:s)(CV_Vd_n1287_ac_des) Y,c(g:s)(CV_Vd_n1307_ac_des) X,c(g:s)(CV_Vd_n1307_ac_des) Y,c(g:s)(CV_Vd_n1327_ac_des) X,c(g:s)(CV_Vd_n1327_ac_des) Y,c(g:s)(CV_Vd_n1347_ac_des) X,c(g:s)(CV_Vd_n1347_ac_des) Y,c(g:s)(CV_Vd_n1367_ac_des) X,c(g:s)(CV_Vd_n1367_ac_des) Y,c(g:s)(CV_Vd_n1387_ac_des) X,c(g:s)(CV_Vd_n1387_ac_des) Y,c(g:s)(CV_Vd_n1407_ac_des) X,c(g:s)(CV_Vd_n1407_ac_des) Y,c(g:s)(CV_Vd_n1427_ac_des) X,c(g:s)(CV_Vd_n1427_ac_des) Y,c(g:s)(CV_Vd_n1447_ac_des) X,c(g:s)(CV_Vd_n1447_ac_des) Y,c(g:s)(CV_Vd_n1467_ac_des) X,c(g:s)(CV_Vd_n1467_ac_des) Y,c(g:s)(CV_Vd_n1487_ac_des) X,c(g:s)(CV_Vd_n1487_ac_des) Y,c(g:s)(CV_Vd_n1507_ac_des) X,c(g:s)(CV_Vd_n1507_ac_des) Y,c(g:s)(CV_Vd_n1527_ac_des) X,c(g:s)(CV_Vd_n1527_ac_des) Y,c(g:s)(CV_Vd_n1547_ac_des) X,c(g:s)(CV_Vd_n1547_ac_des) Y,c(g:s)(CV_Vd_n1567_ac_des) X,c(g:s)(CV_Vd_n1567_ac_des) Y,c(g:s)(CV_Vd_n1587_ac_des) X,c(g:s)(CV_Vd_n1587_ac_des) Y,c(g:s)(CV_Vd_n1607_ac_des) X,c(g:s)(CV_Vd_n1607_ac_des) Y,c(g:s)(CV_Vd_n1627_ac_des) X,c(g:s)(CV_Vd_n1627_ac_des) Y,c(g:s)(CV_Vd_n1647_ac_des) X,c(g:s)(CV_Vd_n1647_ac_des) Y,c(g:s)(CV_Vd_n1667_ac_des) X,c(g:s)(CV_Vd_n1667_ac_des) Y,c(g:s)(CV_Vd_n1687_ac_des) X,c(g:s)(CV_Vd_n1687_ac_des) Y,c(g:s)(CV_Vd_n1707_ac_des) X,c(g:s)(CV_Vd_n1707_ac_des) Y,c(g:s)(CV_Vd_n1727_ac_des) X,c(g:s)(CV_Vd_n1727_ac_des) Y,c(g:s)(CV_Vd_n1747_ac_des) X,c(g:s)(CV_Vd_n1747_ac_des) Y,c(g:s)(CV_Vd_n1767_ac_des) X,c(g:s)(CV_Vd_n1767_ac_des) Y,c(g:s)(CV_Vd_n1787_ac_des) X,c(g:s)(CV_Vd_n1787_ac_des) Y,c(g:s)(CV_Vd_n1807_ac_des) X,c(g:s)(CV_Vd_n1807_ac_des) Y,c(g:s)(CV_Vd_n1827_ac_des) X,c(g:s)(CV_Vd_n1827_ac_des) Y,c(g:s)(CV_Vd_n1847_ac_des) X,c(g:s)(CV_Vd_n1847_ac_des) Y,c(g:s)(CV_Vd_n1867_ac_des) X,c(g:s)(CV_Vd_n1867_ac_des) Y,c(g:s)(CV_Vd_n1887_ac_des) X,c(g:s)(CV_Vd_n1887_ac_des) Y,c(g:s)(CV_Vd_n1907_ac_des) X,c(g:s)(CV_Vd_n1907_ac_des) Y,c(g:s)(CV_Vd_n1927_ac_des) X,c(g:s)(CV_Vd_n1927_ac_des) Y,c(g:s)(CV_Vd_n1947_ac_des) X,c(g:s)(CV_Vd_n1947_ac_des) Y,c(g:s)(CV_Vd_n1967_ac_des) X,c(g:s)(CV_Vd_n1967_ac_des) Y,c(g:s)(CV_Vd_n1987_ac_des) X,c(g:s)(CV_Vd_n1987_ac_des) Y,c(g:s)(CV_Vd_n2007_ac_des) X,c(g:s)(CV_Vd_n2007_ac_des) Y,c(g:s)(CV_Vd_n2027_ac_des) X,c(g:s)(CV_Vd_n2027_ac_des) Y,c(g:s)(CV_Vd_n2047_ac_des) X,c(g:s)(CV_Vd_n2047_ac_des) Y,c(g:s)(CV_Vd_n2067_ac_des) X,c(g:s)(CV_Vd_n2067_ac_des) Y
0.37051766,-1.8169096e-17,0.37051766,-1.7635134e-17,0.37051766,-1.6303725e-17,0.37051766,-1.5652028e-17,0.37051766,-1.5425327e-17,0.37051766,-1.5349959e-17,0.37051766,-1.53299e-17,0.37083182,-1.5319121e-17,0.37083182,-1.5335091e-17,0.37083182,-1.535262e-17,0.396,-1.4820834e-17,0.37083182,-1.5364372e-17,0.396,-1.4793958e-17,0.396,-1.477743e-17,-,-,0.32985342,-1.5335325e-17,-,-,-,-,0.37051766,-1.5228738e-17,0.37051766,-1.5213309e-17,0.37051766,-1.5202039e-17,0.37051766,-1.5190012e-17,0.38711463,-1.486431e-17,-,-,-,-,0.32627166,-1.5124052e-17,-,-,-,-,0.3043954,-1.4748594e-17,0.30440495,-1.4742019e-17,0.32732259,-1.5091041e-17,0.32768878,-1.5092179e-17,0.32727493,-1.508036e-17,0.30294048,-1.4702263e-17,0.30362095,-1.4706142e-17,0.30327552,-1.4697577e-17,0.30327552,-1.4693064e-17,0.30186763,-1.4670177e-17,0.30010714,-1.4643096e-17,0.30170454,-1.4660913e-17,0.30407839,-1.4688206e-17,0.30439568,-1.4689346e-17,0.32510976,-1.5010204e-17,-,-
0.37651766,-1.8440181e-17,0.37651766,-1.7862422e-17,0.37651766,-1.6347459e-17,0.37651766,-1.5619009e-17,0.37651766,-1.5361805e-17,0.37651766,-1.5271316e-17,0.37651766,-1.5245796e-17,0.37683182,-1.5237135e-17,0.37683182,-1.5242271e-17,0.37683182,-1.5253531e-17,0.402,-1.4655846e-17,0.37683182,-1.5262766e-17,0.402,-1.4627621e-17,0.402,-1.460793e-17,-,-,0.33585342,-1.541853e-17,-,-,-,-,0.37651766,-1.5146825e-17,0.37651766,-1.5128785e-17,0.37651766,-1.511424e-17,0.37651766,-1.509931e-17,0.39311463,-1.4724914e-17,-,-,-,-,0.33227166,-1.5202423e-17,-,-,-,-,0.3103954,-1.4821716e-17,0.31040495,-1.4815819e-17,0.33332259,-1.5164617e-17,0.33368878,-1.516026e-17,0.33327493,-1.5149551e-17,0.30894048,-1.4771936e-17,0.30962095,-1.4776075e-17,0.30927552,-1.4767165e-17,0.30927552,-1.4762593e-17,0.30786763,-1.4739716e-17,0.30610714,-1.4717364e-17,0.30770454,-1.4730831e-17,0.31007839,-1.4755387e-17,0.31039568,-1.4755828e-17,0.33110976,-1.5079527e-17,-,-
0.38251766,-1.8706496e-17,0.38251766,-1.8091051e-17,0.38251766,-1.6395849e-17,0.38251766,-1.5580315e-17,0.38251766,-1.5292197e-17,0.38251766,-1.5183762e-17,0.38251766,-1.5148585e-17,0.38283182,-1.514399e-17,0.38283182,-1.513761e-17,0.38283182,-1.514029e-17,0.408,-1.4497406e-17,0.38283182,-1.5146156e-17,0.408,-1.4465072e-17,0.408,-1.4446966e-17,-,-,0.34185342,-1.5454192e-17,-,-,-,-,0.38251766,-1.5048863e-17,0.38251766,-1.5025953e-17,0.38251766,-1.5004174e-17,0.38251766,-1.4985014e-17,0.39911463,-1.457545e-17,-,-,-,-,0.33827166,-1.5286187e-17,-,-,-,-,0.3163954,-1.4915146e-17,0.31640495,-1.4906475e-17,0.33932259,-1.5251242e-17,0.33968878,-1.5247711e-17,0.33927493,-1.5236878e-17,0.31494048,-1.4855012e-17,0.31562095,-1.4861746e-17,0.31527552,-1.4850175e-17,0.31527552,-1.4845559e-17,0.31386763,-1.4813859e-17,0.31210714,-1.47904e-17,0.31370454,-1.480526e-17,0.31607839,-1.4842367e-17,0.31639568,-1.4843742e-17,0.33710976,-1.5132446e-17,-,-
0.38851766,-1.8971242e-17,0.38851766,-1.8319414e-17,0.38851766,-1.6431916e-17,0.38851766,-1.5535079e-17,0.38851766,-1.5214664e-17,0.38851766,-1.5085789e-17,0.38851766,-1.504089e-17,0.38883182,-1.5019561e-17,0.38883182,-1.5017568e-17,0.38883182,-1.5013975e-17,0.414,-1.4329309e-17,0.38883182,-1.500532e-17,0.414,-1.430781e-17,0.414,-1.4292321e-17,-,-,0.34785342,-1.5473231e-17,-,-,-,-,0.38851766,-1.4919532e-17,0.38851766,-1.4897713e-17,0.38851766,-1.4876182e-17,0.38851766,-1.4849123e-17,0.40511463,-1.4420736e-17,-,-,-,-,0.34427166,-1.5313612e-17,-,-,-,-,0.3223954,-1.5043729e-17,0.32240495,-1.5035885e-17,0.34532259,-1.5265013e-17,0.34568878,-1.5258722e-17,0.34527493,-1.5252459e-17,0.32094048,-1.4979719e-17,0.32162095,-1.4988903e-17,0.32127552,-1.4973765e-17,0.32127552,-1.4966613e-17,0.31986763,-1.4921995e-17,0.31810714,-1.4886669e-17,0.31970454,-1.4911103e-17,0.32207839,-1.4949817e-17,0.32239568,-1.4955731e-17,0.34310976,-1.520108e-17,-,-
0.39451766,-1.9226268e-17,0.39451766,-1.854654e-17,0.39451766,-1.647001e-17,0.39451766,-1.5485274e-17,0.39451766,-1.512908e-17,0.39451766,-1.4975328e-17,0.39451766,-1.4905909e-17,0.39483182,-1.4874318e-17,0.39483182,-1.4865849e-17,0.39483182,-1.4856492e-17,0.42,-1.4166078e-17,0.39483182,-1.4841994e-17,0.42,-1.4146971e-17,0.42,-1.4132202e-17,-,-,0.35385342,-1.5447913e-17,-,-,-,-,0.39451766,-1.4762592e-17,0.39451766,-1.4744924e-17,0.39451766,-1.4728473e-17,0.39451766,-1.4711028e-17,0.41111463,-1.4262852e-17,-,-,-,-,0.35027166,-1.531788e-17,-,-,-,-,0.3283954,-1.5120168e-17,0.32840495,-1.5112513e-17,0.35132259,-1.5266854e-17,0.35168878,-1.5258531e-17,0.35127493,-1.5251854e-17,0.32694048,-1.5070086e-17,0.32762095,-1.5074939e-17,0.32727552,-1.5066003e-17,0.32727552,-1.5062705e-17,0.32586763,-1.5041353e-17,0.32410714,-1.5007829e-17,0.32570454,-1.5029155e-17,0.32807839,-1.5057166e-17,0.32839568,-1.505732e-17,0.34910976,-1.5203989e-17,-,-
0.40051766,-1.9474824e-17,0.40051766,-1.8769949e-17,0.40051766,-1.6512886e-17,0.40051766,-1.5437928e-17,0.40051766,-1.5039077e-17,0.40051766,-1.4848389e-17,0.40051766,-1.4752967e-17,0.40083182,-1.4710267e-17,0.40083182,-1.4702539e-17,0.40083182,-1.4700755e-17,0.426,-1.3987947e-17,0.40083182,-1.4675193e-17,0.426,-1.3955503e-17,0.426,-1.3950604e-17,-,-,0.35985342,-1.5394843e-17,-,-,-,-,0.40051766,-1.4592061e-17,0.40051766,-1.4578255e-17,0.40051766,-1.456548e-17,0.40051766,-1.4551175e-17,0.41711463,-1.409065e-17,-,-,-,-,0.35627166,-1.5314201e-17,-,-,-,-,0.3343954,-1.5200588e-17,0.33440495,-1.5186564e-17,0.35732259,-1.5249945e-17,0.35768878,-1.5236975e-17,0.35727493,-1.5230957e-17,0.33294048,-1.5139499e-17,0.33362095,-1.5139726e-17,0.33327552,-1.5130944e-17,0.33327552,-1.5125005e-17,0.33186763,-1.5106032e-17,0.33010714,-1.5085671e-17,0.33170454,-1.5096579e-17,0.33407839,-1.5111751e-17,0.33439568,-1.5109761e-17,0.35510976,-1.519485e-17,-,-
0.40651766,-1.9722612e-17,0.40651766,-1.8991711e-17,0.40651766,-1.656155e-17,0.40651766,-1.538414e-17,0.40651766,-1.4938266e-17,0.40651766,-1.471719e-17,0.40651766,-1.4605151e-17,0.40683182,-1.4558677e-17,0.40683182,-1.4541442e-17,0.40683182,-1.4530162e-17,0.432,-1.3801316e-17,0.40683182,-1.4513641e-17,0.432,-1.3776069e-17,0.432,-1.3756202e-17,-,-,0.36585342,-1.5340548e-17,-,-,-,-,0.40651766,-1.4428881e-17,0.40651766,-1.4415718e-17,0.40651766,-1.4404554e-17,0.40651766,-1.4394239e-17,0.42311463,-1.3899383e-17,-,-,-,-,0.36227166,-1.5257329e-17,-,-,-,-,0.3403954,-1.5272041e-17,0.34040495,-1.5264704e-17,0.36332259,-1.5215435e-17,0.36368878,-1.5206283e-17,0.36327493,-1.5207122e-17,0.33894048,-1.5225704e-17,0.33962095,-1.5225699e-17,0.33927552,-1.5213848e-17,0.33927552,-1.5206377e-17,0.33786763,-1.5179021e-17,0.33610714,-1.5143004e-17,0.33770454,-1.5161086e-17,0.34007839,-1.5186695e-17,0.34039568,-1.5184525e-17,0.36110976,-1.5150908e-17,-,-
0.41251766,-1.9958716e-17,0.41251766,-1.9212863e-17,0.41251766,-1.6618184e-17,0.41251766,-1.5328277e-17,0.41251766,-1.4839518e-17,0.41251766,-1.4583555e-17,0.41251766,-1.4465342e-17,0.41283182,-1.440894e-17,0.41283182,-1.4385304e-17,0.41283182,-1.4372993e-17,0.438,-1.3608683e-17,0.41283182,-1.4362256e-17,0.438,-1.3581465e-17,0.438,-1.3574732e-17,-,-,0.37185342,-1.5270573e-17,-,-,-,-,0.41251766,-1.4263809e-17,0.41251766,-1.4251816e-17,0.41251766,-1.4242296e-17,0.41251766,-1.4233284e-17,0.42911463,-1.3692143e-17,-,-,-,-,0.36827166,-1.5177921e-17,-,-,-,-,0.3463954,-1.5283201e-17,0.34640495,-1.5273219e-17,0.36932259,-1.5142736e-17,0.36968878,-1.5138862e-17,0.36927493,-1.5141444e-17,0.34494048,-1.5246274e-17,0.34562095,-1.5240145e-17,0.34527552,-1.5235529e-17,0.34527552,-1.5231136e-17,0.34386763,-1.5225575e-17,0.34210714,-1.5215715e-17,0.34370454,-1.5215968e-17,0.34607839,-1.5213677e-17,0.34639568,-1.5209872e-17,0.36710976,-1.5106116e-17,-,-
0.41851766,-2.0180388e-17,0.41851766,-1.9433166e-17,0.41851766,-1.6680822e-17,0.41851766,-1.5279205e-17,0.41851766,-1.4742256e-17,0.41851766,-1.4460087e-17,0.41851766,-1.4323375e-17,0.41883182,-1.4252714e-17,0.41883182,-1.4226851e-17,0.41883182,-1.421163e-17,0.444,-1.3397848e-17,0.41883182,-1.4189017e-17,0.444,-1.3366242e-17,0.444,-1.3355873e-17,-,-,0.37785342,-1.5194737e-17,-,-,-,-,0.41851766,-1.4088016e-17,0.41851766,-1.40762e-17,0.41851766,-1.4065158e-17,0.41851766,-1.405624e-17,0.43511463,-1.347713e-17,-,-,-,-,0.37427166,-1.5095757e-17,-,-,-,-,0.3523954,-1.5281817e-17,0.35240495,-1.5272081e-17,0.37532259,-1.5042506e-17,0.37568878,-1.5030994e-17,0.37527493,-1.5035932e-17,0.35094048,-1.5246145e-17,0.35162095,-1.5239689e-17,0.35127552,-1.523453e-17,0.35127552,-1.5228681e-17,0.34986763,-1.522419e-17,0.34810714,-1.5221813e-17,0.34970454,-1.5216572e-17,0.35207839,-1.5208155e-17,0.35239568,-1.5202745e-17,0.37310976,-1.5037039e-17,-,-
0.42451766,-2.039866e-17,0.42451766,-1.9643572e-17,0.42451766,-1.6752837e-17,0.42451766,-1.5236142e-17,0.42451766,-1.4642212e-17,0.42451766,-1.4340018e-17,0.42451766,-1.4183484e-17,0.42483182,-1.4095842e-17,0.42483182,-1.4061568e-17,0.42483182,-1.4038453e-17,0.45,-1.3182041e-17,0.42483182,-1.4011925e-17,0.45,-1.3151555e-17,0.45,-1.3125437e-17,-,-,0.38385342,-1.5083267e-17,-,-,-,-,0.42451766,-1.389888e-17,0.42451766,-1.3884733e-17,0.42451766,-1.3873504e-17,0.42451766,-1.3862698e-17,0.44111463,-1.3274182e-17,-,-,-,-,0.38027166,-1.4975004e-17,-,-,-,-,0.3583954,-1.5263275e-17,0.35840495,-1.5253585e-17,0.38132259,-1.4909054e-17,0.38168878,-1.4888883e-17,0.38127493,-1.4895694e-17,0.35694048,-1.5227043e-17,0.35762095,-1.5216441e-17,0.35727552,-1.5212699e-17,0.35727552,-1.5205445e-17,0.35586763,-1.5212288e-17,0.35410714,-1.5207692e-17,0.35570454,-1.5203847e-17,0.35807839,-1.5178021e-17,0.35839568,-1.5171714e-17,0.37910976,-1.4907053e-17,-,-
0.43051766,-2.0613432e-17,0.43051766,-1.9856048e-17,0.43051766,-1.6834319e-17,0.43051766,-1.5199253e-17,0.43051766,-1.4551679e-17,0.43051766,-1.4216025e-17,0.43051766,-1.4039193e-17,0.43083182,-1.3930665e-17,0.43083182,-1.3883576e-17,0.43083182,-1.3855161e-17,0.456,-1.295666e-17,0.43083182,-1.3820665e-17,0.456,-1.2915268e-17,0.456,-1.2895974e-17,-,-,0.38985342,-1.4929834e-17,-,-,-,-,0.43051766,-1.3711585e-17,0.43051766,-1.3687591e-17,0.43051766,-1.3666635e-17,0.43051766,-1.3653905e-17,0.44711463,-1.3068847e-17,-,-,-,-,0.38627166,-1.4834146e-17,-,-,-,-,0.3643954,-1.5215045e-17,0.36440495,-1.520803e-17,0.38732259,-1.4753362e-17,0.38768878,-1.4731655e-17,0.38727493,-1.4738616e-17,0.36294048,-1.5194107e-17,0.36362095,-1.518255e-17,0.36327552,-1.5177263e-17,0.36327552,-1.5170595e-17,0.36186763,-1.5171091e-17,0.36010714,-1.517588e-17,0.36170454,-1.5161002e-17,0.36407839,-1.5140026e-17,0.36439568,-1.5140906e-17,0.38510976,-1.4762919e-17,-,-
0.43651766,-2.081165e-17,0.43651766,-2.0065358e-17,0.43651766,-1.6927702e-17,0.43651766,-1.5170184e-17,0.43651766,-1.4465089e-17,0.43651766,-1.4096231e-17,0.43651766,-1.3883828e-17,0.43683182,-1.3753115e-17,0.43683182,-1.3694349e-17,0.43683182,-1.3663786e-17,0.462,-1.2732462e-17,0.43683182,-1.3635239e-17,0.462,-1.2686289e-17,0.462,-1.2668563e-17,-,-,0.39585342,-1.4761482e-17,-,-,-,-,0.43651766,-1.3542475e-17,0.43651766,-1.3500534e-17,0.43651766,-1.3478625e-17,0.43651766,-1.345316e-17,0.45311463,-1.2848311e-17,-,-,-,-,0.39227166,-1.4684975e-17,-,-,-,-,0.3703954,-1.5130059e-17,0.37040495,-1.5124894e-17,0.39332259,-1.4598123e-17,0.39368878,-1.4582385e-17,0.39327493,-1.4587221e-17,0.36894048,-1.5141001e-17,0.36962095,-1.5128031e-17,0.36927552,-1.5125678e-17,0.36927552,-1.5121171e-17,0.36786763,-1.5132311e-17,0.36610714,-1.5139404e-17,0.36770454,-1.5120433e-17,0.37007839,-1.5089859e-17,0.37039568,-1.5079903e-17,0.39110976,-1.4605863e-17,-,-
0.44251766,-2.1007568e-17,0.44251766,-2.0265133e-17,0.44251766,-1.7031485e-17,0.44251766,-1.5149047e-17,0.44251766,-1.4381439e-17,0.44251766,-1.3971898e-17,0.44251766,-1.3731719e-17,0.44283182,-1.3572688e-17,0.44283182,-1.3497308e-17,0.44283182,-1.3458743e-17,0.468,-1.2508689e-17,0.44283182,-1.3424553e-17,0.468,-1.2451356e-17,0.468,-1.2432269e-17,-,-,0.40185342,-1.4590302e-17,-,-,-,-,0.44251766,-1.3330022e-17,0.44251766,-1.3308342e-17,0.44251766,-1.3283348e-17,0.44251766,-1.3243944e-17,0.45911463,-1.2600091e-17,-,-,-,-,0.39827166,-1.4545841e-17,-,-,-,-,0.3763954,-1.5034644e-17,0.37640495,-1.5027824e-17,0.39932259,-1.445614e-17,0.39968878,-1.4440084e-17,0.39927493,-1.444453e-17,0.37494048,-1.5038256e-17,0.37562095,-1.5021565e-17,0.37527552,-1.5025977e-17,0.37527552,-1.5024897e-17,0.37386763,-1.5050431e-17,0.37210714,-1.5072639e-17,0.37370454,-1.5042663e-17,0.37607839,-1.4996554e-17,0.37639568,-1.4985813e-17,0.39710976,-1.4457735e-17,-,-
0.44851766,-2.1196932e-17,0.44851766,-2.0462703e-17,0.44851766,-1.714854e-17,0.44851766,-1.5134586e-17,0.44851766,-1.4303476e-17,0.44851766,-1.3850268e-17,0.44851766,-1.3571525e-17,0.44883182,-1.3388607e-17,0.44883182,-1.3297575e-17,0.44883182,-1.3247095e-17,0.474,-1.2286279e-17,0.44883182,-1.3208387e-17,0.474,-1.2221719e-17,0.474,-1.2195614e-17,-,-,0.40785342,-1.4426625e-17,-,-,-,-,0.44851766,-1.3101167e-17,0.44851766,-1.3079081e-17,0.44851766,-1.3065342e-17,0.44851766,-1.3049271e-17,0.46511463,-1.2336225e-17,-,-,-,-,0.40427166,-1.4406936e-17,-,-,-,-,0.3823954,-1.4894956e-17,0.38240495,-1.4886953e-17,0.40532259,-1.4319937e-17,0.40568878,-1.4300891e-17,0.40527493,-1.4301634e-17,0.38094048,-1.490007e-17,0.38162095,-1.4881356e-17,0.38127552,-1.4885034e-17,0.38127552,-1.4882348e-17,0.37986763,-1.4908577e-17,0.37810714,-1.4947262e-17,0.37970454,-1.4906366e-17,0.38207839,-1.4848945e-17,0.38239568,-1.4837304e-17,0.40310976,-1.4311009e-17,-,-
0.45451766,-2.1379449e-17,0.45451766,-2.0656436e-17,0.45451766,-1.7276528e-17,0.45451766,-1.5140324e-17,0.45451766,-1.4231907e-17,0.45451766,-1.3732921e-17,0.45451766,-1.3416063e-17,0.45483182,-1.3206774e-17,0.45483182,-1.3095592e-17,0.45483182,-1.3035802e-17,0.48,-1.2069799e-17,0.45483182,-1.2979946e-17,0.48,-1.1994012e-17,0.48,-1.1970257e-17,-,-,0.41385342,-1.426134e-17,-,-,-,-,0.45451766,-1.2859458e-17,0.45451766,-1.2839063e-17,0.45451766,-1.2820803e-17,0.45451766,-1.2805114e-17,0.47111463,-1.2101737e-17,-,-,-,-,0.41027166,-1.4257384e-17,-,-,-,-,0.3883954,-1.4742993e-17,0.38840495,-1.4733355e-17,0.41132259,-1.417547e-17,0.41168878,-1.4157811e-17,0.41127493,-1.4159434e-17,0.38694048,-1.4744181e-17,0.38762095,-1.4722546e-17,0.38727552,-1.472995e-17,0.38727552,-1.4726208e-17,0.38586763,-1.4759574e-17,0.38410714,-1.4801572e-17,0.38570454,-1.4754144e-17,0.38807839,-1.4688809e-17,0.38839568,-1.4676088e-17,0.40910976,-1.4153746e-17,-,-
0.46051766,-2.1555714e-17,0.46051766,-2.0844365e-17,0.46051766,-1.741772e-17,0.46051766,-1.5155195e-17,0.46051766,-1.416761e-17,0.46051766,-1.3619322e-17,0.46051766,-1.326559e-17,0.46083182,-1.303022e-17,0.46083182,-1.2897084e-17,0.46083182,-1.2819294e-17,0.486,-1.185961e-17,0.46083182,-1.2749537e-17,0.486,-1.1775927e-17,0.486,-1.174874e-17,-,-,0.41985342,-1.4087092e-17,-,-,-,-,0.46051766,-1.2637551e-17,0.46051766,-1.2601849e-17,0.46051766,-1.2578606e-17,0.46051766,-1.2554773e-17,0.47711463,-1.1890565e-17,-,-,-,-,0.41627166,-1.4085964e-17,-,-,-,-,0.3943954,-1.4589727e-17,0.39440495,-1.4580401e-17,0.41732259,-1.4018705e-17,0.41768878,-1.4001765e-17,0.41727493,-1.4004882e-17,0.39294048,-1.4590644e-17,0.39362095,-1.4569934e-17,0.39327552,-1.4573629e-17,0.39327552,-1.4569405e-17,0.39186763,-1.4600732e-17,0.39010714,-1.4644017e-17,0.39170454,-1.459897e-17,0.39407839,-1.4535922e-17,0.39439568,-1.4527259e-17,0.41510976,-1.3975576e-17,-,-
0.46651766,-2.1726452e-17,0.46651766,-2.1026756e-17,0.46651766,-1.7573767e-17,0.46651766,-1.5181571e-17,0.46651766,-1.4112866e-17,0.46651766,-1.3512839e-17,0.46651766,-1.3122591e-17,0.46683182,-1.2853297e-17,0.46683182,-1.26979e-17,0.46683182,-1.2603185e-17,0.492,-1.1665977e-17,0.46683182,-1.2520573e-17,0.492,-1.1567236e-17,0.492,-1.1538413e-17,-,-,0.42585342,-1.3929889e-17,-,-,-,-,0.46651766,-1.2395577e-17,0.46651766,-1.2378864e-17,0.46651766,-1.2325217e-17,0.46651766,-1.2294573e-17,0.48311463,-1.1632583e-17,-,-,-,-,0.42227166,-1.3895509e-17,-,-,-,-,0.4003954,-1.4452084e-17,0.40040495,-1.4441126e-17,0.42332259,-1.3822653e-17,0.42368878,-1.3806775e-17,0.42327493,-1.3814453e-17,0.39894048,-1.4447191e-17,0.39962095,-1.442714e-17,0.39927552,-1.4431351e-17,0.39927552,-1.4427511e-17,0.39786763,-1.4455842e-17,0.39610714,-1.449443e-17,0.39770454,-1.4452798e-17,0.40007839,-1.4390942e-17,0.40039568,-1.4380011e-17,0.42110976,-1.378909e-17,-,-
0.47251766,-2.188963e-17,0.47251766,-2.1203668e-17,0.47251766,-1.7733548e-17,0.47251766,-1.5221378e-17,0.47251766,-1.4068337e-17,0.47251766,-1.3413776e-17,0.47251766,-1.2980879e-17,0.47283182,-1.2681047e-17,0.47283182,-1.2499977e-17,0.47283182,-1.2387942e-17,0.498,-1.1484239e-17,0.47283182,-1.2291147e-17,0.498,-1.1375235e-17,0.498,-1.1361827e-17,-,-,0.43185342,-1.3748454e-17,-,-,-,-,0.47251766,-1.2137807e-17,0.47251766,-1.2124363e-17,0.47251766,-1.2115245e-17,0.47251766,-1.2094217e-17,0.48911463,-1.1408111e-17,-,-,-,-,0.42827166,-1.368596e-17,-,-,-,-,0.4063954,-1.4316599e-17,0.40640495,-1.4305321e-17,0.42932259,-1.3608479e-17,0.42968878,-1.358724e-17,0.42927493,-1.3596057e-17,0.40494048,-1.4303725e-17,0.40562095,-1.4280524e-17,0.40527552,-1.4284824e-17,0.40527552,-1.4280416e-17,0.40386763,-1.4311981e-17,0.40210714,-1.4350987e-17,0.40370454,-1.4307298e-17,0.40607839,-1.4243118e-17,0.40639568,-1.4231926e-17,0.42710976,-1.3593059e-17,-,-
0.47851766,-2.204933e-17,0.47851766,-2.1374656e-17,0.47851766,-1.7901767e-17,0.47851766,-1.5276342e-17,0.47851766,-1.403582e-17,0.47851766,-1.3322278e-17,0.47851766,-1.2849005e-17,0.47883182,-1.2515764e-17,0.47883182,-1.2306664e-17,0.47883182,-1.2187262e-17,0.504,-1.1321621e-17,0.47883182,-1.2067854e-17,0.504,-1.1218001e-17,0.504,-1.1188497e-17,-,-,0.43785342,-1.3548716e-17,-,-,-,-,0.47851766,-1.1883334e-17,0.47851766,-1.1876654e-17,0.47851766,-1.1857887e-17,0.47851766,-1.1843943e-17,0.49511463,-1.1219682e-17,-,-,-,-,0.43427166,-1.3462612e-17,-,-,-,-,0.4123954,-1.4168117e-17,0.41240495,-1.416074e-17,0.43532259,-1.3381047e-17,0.43568878,-1.3359453e-17,0.43527493,-1.3369397e-17,0.41094048,-1.4159465e-17,0.41162095,-1.4132304e-17,0.41127552,-1.4130115e-17,0.41127552,-1.4121388e-17,0.40986763,-1.4154721e-17,0.40810714,-1.4197849e-17,0.40970454,-1.4149843e-17,0.41207839,-1.4076622e-17,0.41239568,-1.4063332e-17,0.43310976,-1.3392768e-17,-,-
