c(g:d)(CV_Vd_n1207_ac_des) X,c(g:d)(CV_Vd_n1207_ac_des) Y,c(g:d)(CV_Vd_n1227_ac_des) X,c(g:d)(CV_Vd_n1227_ac_des) Y,c(g:d)(CV_Vd_n1247_ac_des) X,c(g:d)(CV_Vd_n1247_ac_des) Y,c(g:d)(CV_Vd_n1267_ac_des) X,c(g:d)(CV_Vd_n1267_ac_des) Y,c(g:d)(CV_Vd_n1287_ac_des) X,c(g:d)(CV_Vd_n1287_ac_des) Y,c(g:d)(CV_Vd_n1307_ac_des) X,c(g:d)(CV_Vd_n1307_ac_des) Y,c(g:d)(CV_Vd_n1327_ac_des) X,c(g:d)(CV_Vd_n1327_ac_des) Y,c(g:d)(CV_Vd_n1347_ac_des) X,c(g:d)(CV_Vd_n1347_ac_des) Y,c(g:d)(CV_Vd_n1367_ac_des) X,c(g:d)(CV_Vd_n1367_ac_des) Y,c(g:d)(CV_Vd_n1387_ac_des) X,c(g:d)(CV_Vd_n1387_ac_des) Y,c(g:d)(CV_Vd_n1407_ac_des) X,c(g:d)(CV_Vd_n1407_ac_des) Y,c(g:d)(CV_Vd_n1427_ac_des) X,c(g:d)(CV_Vd_n1427_ac_des) Y,c(g:d)(CV_Vd_n1447_ac_des) X,c(g:d)(CV_Vd_n1447_ac_des) Y,c(g:d)(CV_Vd_n1467_ac_des) X,c(g:d)(CV_Vd_n1467_ac_des) Y,c(g:d)(CV_Vd_n1487_ac_des) X,c(g:d)(CV_Vd_n1487_ac_des) Y,c(g:d)(CV_Vd_n1507_ac_des) X,c(g:d)(CV_Vd_n1507_ac_des) Y,c(g:d)(CV_Vd_n1527_ac_des) X,c(g:d)(CV_Vd_n1527_ac_des) Y,c(g:d)(CV_Vd_n1547_ac_des) X,c(g:d)(CV_Vd_n1547_ac_des) Y,c(g:d)(CV_Vd_n1567_ac_des) X,c(g:d)(CV_Vd_n1567_ac_des) Y,c(g:d)(CV_Vd_n1587_ac_des) X,c(g:d)(CV_Vd_n1587_ac_des) Y,c(g:d)(CV_Vd_n1607_ac_des) X,c(g:d)(CV_Vd_n1607_ac_des) Y,c(g:d)(CV_Vd_n1627_ac_des) X,c(g:d)(CV_Vd_n1627_ac_des) Y,c(g:d)(CV_Vd_n1647_ac_des) X,c(g:d)(CV_Vd_n1647_ac_des) Y,c(g:d)(CV_Vd_n1667_ac_des) X,c(g:d)(CV_Vd_n1667_ac_des) Y,c(g:d)(CV_Vd_n1687_ac_des) X,c(g:d)(CV_Vd_n1687_ac_des) Y,c(g:d)(CV_Vd_n1707_ac_des) X,c(g:d)(CV_Vd_n1707_ac_des) Y,c(g:d)(CV_Vd_n1727_ac_des) X,c(g:d)(CV_Vd_n1727_ac_des) Y,c(g:d)(CV_Vd_n1747_ac_des) X,c(g:d)(CV_Vd_n1747_ac_des) Y,c(g:d)(CV_Vd_n1767_ac_des) X,c(g:d)(CV_Vd_n1767_ac_des) Y,c(g:d)(CV_Vd_n1787_ac_des) X,c(g:d)(CV_Vd_n1787_ac_des) Y,c(g:d)(CV_Vd_n1807_ac_des) X,c(g:d)(CV_Vd_n1807_ac_des) Y,c(g:d)(CV_Vd_n1827_ac_des) X,c(g:d)(CV_Vd_n1827_ac_des) Y,c(g:d)(CV_Vd_n1847_ac_des) X,c(g:d)(CV_Vd_n1847_ac_des) Y,c(g:d)(CV_Vd_n1867_ac_des) X,c(g:d)(CV_Vd_n1867_ac_des) Y,c(g:d)(CV_Vd_n1887_ac_des) X,c(g:d)(CV_Vd_n1887_ac_des) Y,c(g:d)(CV_Vd_n1907_ac_des) X,c(g:d)(CV_Vd_n1907_ac_des) Y,c(g:d)(CV_Vd_n1927_ac_des) X,c(g:d)(CV_Vd_n1927_ac_des) Y,c(g:d)(CV_Vd_n1947_ac_des) X,c(g:d)(CV_Vd_n1947_ac_des) Y,c(g:d)(CV_Vd_n1967_ac_des) X,c(g:d)(CV_Vd_n1967_ac_des) Y,c(g:d)(CV_Vd_n1987_ac_des) X,c(g:d)(CV_Vd_n1987_ac_des) Y,c(g:d)(CV_Vd_n2007_ac_des) X,c(g:d)(CV_Vd_n2007_ac_des) Y,c(g:d)(CV_Vd_n2027_ac_des) X,c(g:d)(CV_Vd_n2027_ac_des) Y,c(g:d)(CV_Vd_n2047_ac_des) X,c(g:d)(CV_Vd_n2047_ac_des) Y,c(g:d)(CV_Vd_n2067_ac_des) X,c(g:d)(CV_Vd_n2067_ac_des) Y
0.37051766,-1.8174157e-17,0.37051766,-1.8048477e-17,0.37051766,-1.7725054e-17,0.37051766,-1.6861185e-17,0.37051766,-1.5885741e-17,0.37051766,-1.5060322e-17,0.37051766,-1.480909e-17,0.37083182,-1.4295886e-17,0.37083182,-1.3876452e-17,0.37083182,-1.358278e-17,0.396,-1.37981e-17,0.37083182,-1.3234245e-17,0.396,-1.3314935e-17,0.396,-1.316237e-17,-,-,0.32985342,-1.2378348e-17,-,-,-,-,0.37051766,-1.2379493e-17,0.37051766,-1.2272507e-17,0.37051766,-1.2168506e-17,0.37051766,-1.206804e-17,0.38711463,-1.2116818e-17,-,-,-,-,0.32627166,-1.1428135e-17,-,-,-,-,0.3043954,-1.1089553e-17,0.30440495,-1.1017657e-17,0.32732259,-1.1044424e-17,0.32768878,-1.0968279e-17,0.32727493,-1.0898475e-17,0.30294048,-1.0742453e-17,0.30362095,-1.0686957e-17,0.30327552,-1.0630783e-17,0.30327552,-1.0578572e-17,0.30186763,-1.0521365e-17,0.30010714,-1.0465357e-17,0.30170454,-1.0423066e-17,0.30407839,-1.038361e-17,0.30439568,-1.0341127e-17,0.32510976,-1.0361536e-17,-,-
0.37651766,-1.8447805e-17,0.37651766,-1.8358468e-17,0.37651766,-1.8117321e-17,0.37651766,-1.7254637e-17,0.37651766,-1.623128e-17,0.37651766,-1.5271934e-17,0.37651766,-1.4796267e-17,0.37683182,-1.4533613e-17,0.37683182,-1.4000785e-17,0.37683182,-1.3657248e-17,0.402,-1.3907907e-17,0.37683182,-1.325042e-17,0.402,-1.3429139e-17,0.402,-1.3249543e-17,-,-,0.33585342,-1.2422857e-17,-,-,-,-,0.37651766,-1.2438167e-17,0.37651766,-1.2330219e-17,0.37651766,-1.222054e-17,0.37651766,-1.2118384e-17,0.39311463,-1.2157706e-17,-,-,-,-,0.33227166,-1.1466026e-17,-,-,-,-,0.3103954,-1.1117944e-17,0.31040495,-1.1044564e-17,0.33332259,-1.1069451e-17,0.33368878,-1.099625e-17,0.33327493,-1.0926427e-17,0.30894048,-1.0768711e-17,0.30962095,-1.0713706e-17,0.30927552,-1.0657246e-17,0.30927552,-1.0604453e-17,0.30786763,-1.0546599e-17,0.30610714,-1.0489182e-17,0.30770454,-1.0447049e-17,0.31007839,-1.0407559e-17,0.31039568,-1.0363141e-17,0.33110976,-1.038007e-17,-,-
0.38251766,-1.8715819e-17,0.38251766,-1.8666869e-17,0.38251766,-1.8507634e-17,0.38251766,-1.7651822e-17,0.38251766,-1.6595408e-17,0.38251766,-1.5575618e-17,0.38251766,-1.4787521e-17,0.38283182,-1.4526124e-17,0.38283182,-1.4202971e-17,0.38283182,-1.3772621e-17,0.408,-1.3839362e-17,0.38283182,-1.3306653e-17,0.408,-1.3550553e-17,0.408,-1.3363538e-17,-,-,0.34185342,-1.247624e-17,-,-,-,-,0.38251766,-1.2505303e-17,0.38251766,-1.2392634e-17,0.38251766,-1.2284218e-17,0.38251766,-1.2174888e-17,0.39911463,-1.2171035e-17,-,-,-,-,0.33827166,-1.1495444e-17,-,-,-,-,0.3163954,-1.1147115e-17,0.31640495,-1.1072595e-17,0.33932259,-1.1094723e-17,0.33968878,-1.1024541e-17,0.33927493,-1.0956129e-17,0.31494048,-1.0791271e-17,0.31562095,-1.0734929e-17,0.31527552,-1.0678173e-17,0.31527552,-1.0624439e-17,0.31386763,-1.056726e-17,0.31210714,-1.0510264e-17,0.31370454,-1.046644e-17,0.31607839,-1.0426435e-17,0.31639568,-1.0380947e-17,0.33710976,-1.0397784e-17,-,-
0.38851766,-1.8979106e-17,0.38851766,-1.8968962e-17,0.38851766,-1.8904196e-17,0.38851766,-1.8046941e-17,0.38851766,-1.6976594e-17,0.38851766,-1.5891261e-17,0.38851766,-1.4958267e-17,0.38883182,-1.4553174e-17,0.38883182,-1.4354069e-17,0.38883182,-1.3949975e-17,0.414,-1.3940372e-17,0.38883182,-1.3379692e-17,0.414,-1.3563196e-17,0.414,-1.3452669e-17,-,-,0.34785342,-1.2520149e-17,-,-,-,-,0.38851766,-1.2534561e-17,0.38851766,-1.2426247e-17,0.38851766,-1.2333633e-17,0.38851766,-1.2237194e-17,0.40511463,-1.2178655e-17,-,-,-,-,0.34427166,-1.1539276e-17,-,-,-,-,0.3223954,-1.1175372e-17,0.32240495,-1.1098942e-17,0.34532259,-1.1125037e-17,0.34568878,-1.1053332e-17,0.34527493,-1.0984971e-17,0.32094048,-1.0814709e-17,0.32162095,-1.07517e-17,0.32127552,-1.0697798e-17,0.32127552,-1.064236e-17,0.31986763,-1.0583014e-17,0.31810714,-1.053034e-17,0.31970454,-1.0486002e-17,0.32207839,-1.0445012e-17,0.32239568,-1.0393681e-17,0.34310976,-1.0418026e-17,-,-
0.39451766,-1.9235096e-17,0.39451766,-1.9262753e-17,0.39451766,-1.9289069e-17,0.39451766,-1.8460579e-17,0.39451766,-1.735768e-17,0.39451766,-1.6245904e-17,0.39451766,-1.5240032e-17,0.39483182,-1.4507632e-17,0.39483182,-1.4287806e-17,0.39483182,-1.4094692e-17,0.42,-1.3866352e-17,0.39483182,-1.3490008e-17,0.42,-1.3528243e-17,0.42,-1.3393906e-17,-,-,0.35385342,-1.2564871e-17,-,-,-,-,0.39451766,-1.2530726e-17,0.39451766,-1.2429839e-17,0.39451766,-1.2352069e-17,0.39451766,-1.2261752e-17,0.41111463,-1.2228117e-17,-,-,-,-,0.35027166,-1.1579378e-17,-,-,-,-,0.3283954,-1.119807e-17,0.32840495,-1.1122264e-17,0.35132259,-1.1152532e-17,0.35168878,-1.1082607e-17,0.35127493,-1.1014729e-17,0.32694048,-1.0836145e-17,0.32762095,-1.0781055e-17,0.32727552,-1.0722448e-17,0.32727552,-1.0668067e-17,0.32586763,-1.0608828e-17,0.32410714,-1.0551226e-17,0.32570454,-1.050676e-17,0.32807839,-1.0464908e-17,0.32839568,-1.0417659e-17,0.34910976,-1.0439969e-17,-,-
0.40051766,-1.9475365e-17,0.40051766,-1.9544711e-17,0.40051766,-1.9674019e-17,0.40051766,-1.8885126e-17,0.40051766,-1.7752412e-17,0.40051766,-1.6603758e-17,0.40051766,-1.5528898e-17,0.40083182,-1.4679303e-17,0.40083182,-1.4282542e-17,0.40083182,-1.4026259e-17,0.426,-1.3911208e-17,0.40083182,-1.3629504e-17,0.426,-1.3653304e-17,0.426,-1.3422511e-17,-,-,0.35985342,-1.2619241e-17,-,-,-,-,0.40051766,-1.2577796e-17,0.40051766,-1.2463625e-17,0.40051766,-1.2356854e-17,0.40051766,-1.2256814e-17,0.41711463,-1.2272293e-17,-,-,-,-,0.35627166,-1.161202e-17,-,-,-,-,0.3343954,-1.1230039e-17,0.33440495,-1.1152078e-17,0.35732259,-1.1180417e-17,0.35768878,-1.1110941e-17,0.35727493,-1.1042733e-17,0.33294048,-1.0863385e-17,0.33362095,-1.0808138e-17,0.33327552,-1.074887e-17,0.33327552,-1.0693004e-17,0.33186763,-1.0632734e-17,0.33010714,-1.0572955e-17,0.33170454,-1.0527626e-17,0.33407839,-1.0483457e-17,0.33439568,-1.0436465e-17,0.35510976,-1.0461554e-17,-,-
0.40651766,-1.9726688e-17,0.40651766,-1.9814768e-17,0.40651766,-2.0059149e-17,0.40651766,-1.9299047e-17,0.40651766,-1.8159469e-17,0.40651766,-1.6976022e-17,0.40651766,-1.5853668e-17,0.40683182,-1.493812e-17,0.40683182,-1.4253617e-17,0.40683182,-1.4135608e-17,0.432,-1.3976698e-17,0.40683182,-1.3723079e-17,0.432,-1.3584812e-17,0.432,-1.3540358e-17,-,-,0.36585342,-1.2675652e-17,-,-,-,-,0.40651766,-1.2619723e-17,0.40651766,-1.251734e-17,0.40651766,-1.2406565e-17,0.40651766,-1.2297773e-17,0.42311463,-1.233595e-17,-,-,-,-,0.36227166,-1.1644061e-17,-,-,-,-,0.3403954,-1.1266081e-17,0.34040495,-1.1178117e-17,0.36332259,-1.1209209e-17,0.36368878,-1.1141575e-17,0.36327493,-1.1074455e-17,0.33894048,-1.0891737e-17,0.33962095,-1.0836641e-17,0.33927552,-1.0775192e-17,0.33927552,-1.0717694e-17,0.33786763,-1.0654651e-17,0.33610714,-1.0593244e-17,0.33770454,-1.0547758e-17,0.34007839,-1.0506106e-17,0.34039568,-1.0456653e-17,0.36110976,-1.0482126e-17,-,-
0.41251766,-1.996109e-17,0.41251766,-2.0071969e-17,0.41251766,-2.0425311e-17,0.41251766,-1.9710123e-17,0.41251766,-1.8580083e-17,0.41251766,-1.7357953e-17,0.41251766,-1.619192e-17,0.41283182,-1.5198552e-17,0.41283182,-1.4437139e-17,0.41283182,-1.4067575e-17,0.438,-1.4084584e-17,0.41283182,-1.3654401e-17,0.438,-1.3669874e-17,0.438,-1.3482675e-17,-,-,0.37185342,-1.2738704e-17,-,-,-,-,0.41251766,-1.2688937e-17,0.41251766,-1.256945e-17,0.41251766,-1.245801e-17,0.41251766,-1.2348116e-17,0.42911463,-1.2409463e-17,-,-,-,-,0.36827166,-1.1672668e-17,-,-,-,-,0.3463954,-1.1294393e-17,0.34640495,-1.1208938e-17,0.36932259,-1.1230317e-17,0.36968878,-1.1162335e-17,0.36927493,-1.1096509e-17,0.34494048,-1.092027e-17,0.34562095,-1.0863107e-17,0.34527552,-1.0803279e-17,0.34527552,-1.0744722e-17,0.34386763,-1.0681845e-17,0.34210714,-1.0619604e-17,0.34370454,-1.0572097e-17,0.34607839,-1.0526416e-17,0.34639568,-1.0476339e-17,0.36710976,-1.0506785e-17,-,-
0.41851766,-2.0187658e-17,0.41851766,-2.032311e-17,0.41851766,-2.0775605e-17,0.41851766,-2.0114022e-17,0.41851766,-1.8996911e-17,0.41851766,-1.775201e-17,0.41851766,-1.6541422e-17,0.41883182,-1.5494662e-17,0.41883182,-1.4636677e-17,0.41883182,-1.4067528e-17,0.444,-1.4274305e-17,0.41883182,-1.3738728e-17,0.444,-1.3704478e-17,0.444,-1.3558914e-17,-,-,0.37785342,-1.2803942e-17,-,-,-,-,0.41851766,-1.2769714e-17,0.41851766,-1.263813e-17,0.41851766,-1.2518101e-17,0.41851766,-1.2400501e-17,0.43511463,-1.2506846e-17,-,-,-,-,0.37427166,-1.170608e-17,-,-,-,-,0.3523954,-1.1327648e-17,0.35240495,-1.1239337e-17,0.37532259,-1.1256528e-17,0.37568878,-1.1180185e-17,0.37527493,-1.1111042e-17,0.35094048,-1.0949576e-17,0.35162095,-1.0892014e-17,0.35127552,-1.0831847e-17,0.35127552,-1.0772107e-17,0.34986763,-1.0707521e-17,0.34810714,-1.0642837e-17,0.34970454,-1.0596013e-17,0.35207839,-1.0552648e-17,0.35239568,-1.0502407e-17,0.37310976,-1.0522471e-17,-,-
0.42451766,-2.0406611e-17,0.42451766,-2.0557751e-17,0.42451766,-2.1106168e-17,0.42451766,-2.0504625e-17,0.42451766,-1.9408629e-17,0.42451766,-1.8156611e-17,0.42451766,-1.6906462e-17,0.42483182,-1.5799159e-17,0.42483182,-1.4876174e-17,0.42483182,-1.4246085e-17,0.45,-1.4470761e-17,0.42483182,-1.3734501e-17,0.45,-1.3685524e-17,0.45,-1.3653332e-17,-,-,0.38385342,-1.2824397e-17,-,-,-,-,0.42451766,-1.2866359e-17,0.42451766,-1.273535e-17,0.42451766,-1.2598918e-17,0.42451766,-1.2482266e-17,0.44111463,-1.2535416e-17,-,-,-,-,0.38027166,-1.174535e-17,-,-,-,-,0.3583954,-1.1353006e-17,0.35840495,-1.1266821e-17,0.38132259,-1.1287342e-17,0.38168878,-1.1213687e-17,0.38127493,-1.1145013e-17,0.35694048,-1.0977955e-17,0.35762095,-1.0920001e-17,0.35727552,-1.0858757e-17,0.35727552,-1.0798958e-17,0.35586763,-1.0733004e-17,0.35410714,-1.0670184e-17,0.35570454,-1.0621092e-17,0.35807839,-1.0573936e-17,0.35839568,-1.052314e-17,0.37910976,-1.0537926e-17,-,-
0.43051766,-2.0617753e-17,0.43051766,-2.0779007e-17,0.43051766,-2.1418142e-17,0.43051766,-2.0882068e-17,0.43051766,-1.9814917e-17,0.43051766,-1.8565344e-17,0.43051766,-1.7272224e-17,0.43083182,-1.6121689e-17,0.43083182,-1.5135582e-17,0.43083182,-1.4400472e-17,0.456,-1.4634203e-17,0.43083182,-1.3787364e-17,0.456,-1.3764036e-17,0.456,-1.3601672e-17,-,-,0.38985342,-1.2839888e-17,-,-,-,-,0.43051766,-1.2921759e-17,0.43051766,-1.2809642e-17,0.43051766,-1.2697148e-17,0.43051766,-1.2561689e-17,0.44711463,-1.2514169e-17,-,-,-,-,0.38627166,-1.1789141e-17,-,-,-,-,0.3643954,-1.1377264e-17,0.36440495,-1.1294299e-17,0.38732259,-1.132088e-17,0.38768878,-1.1251293e-17,0.38727493,-1.1177433e-17,0.36294048,-1.1009969e-17,0.36362095,-1.0952332e-17,0.36327552,-1.0888745e-17,0.36327552,-1.0829452e-17,0.36186763,-1.076135e-17,0.36010714,-1.0694756e-17,0.36170454,-1.0644763e-17,0.36407839,-1.0599115e-17,0.36439568,-1.0549859e-17,0.38510976,-1.0550187e-17,-,-
0.43651766,-2.0821953e-17,0.43651766,-2.099332e-17,0.43651766,-2.1716816e-17,0.43651766,-2.1248733e-17,0.43651766,-2.021196e-17,0.43651766,-1.897039e-17,0.43651766,-1.7665319e-17,0.43683182,-1.6463677e-17,0.43683182,-1.5418735e-17,0.43683182,-1.4626929e-17,0.462,-1.4862467e-17,0.43683182,-1.3781838e-17,0.462,-1.3920672e-17,0.462,-1.360116e-17,-,-,0.39585342,-1.289338e-17,-,-,-,-,0.43651766,-1.2880517e-17,0.43651766,-1.2846007e-17,0.43651766,-1.2716766e-17,0.43651766,-1.262589e-17,0.45311463,-1.2513444e-17,-,-,-,-,0.39227166,-1.1841055e-17,-,-,-,-,0.3703954,-1.1398271e-17,0.37040495,-1.1311659e-17,0.39332259,-1.1360513e-17,0.39368878,-1.1294772e-17,0.39327493,-1.1215534e-17,0.36894048,-1.1033435e-17,0.36962095,-1.0973981e-17,0.36927552,-1.091179e-17,0.36927552,-1.0852128e-17,0.36786763,-1.07895e-17,0.36610714,-1.07219e-17,0.36770454,-1.0670751e-17,0.37007839,-1.0625649e-17,0.37039568,-1.0573079e-17,0.39110976,-1.057497e-17,-,-
0.44251766,-2.1018574e-17,0.44251766,-2.1195445e-17,0.44251766,-2.1993679e-17,0.44251766,-2.1595011e-17,0.44251766,-2.059602e-17,0.44251766,-1.9374053e-17,0.44251766,-1.8059654e-17,0.44283182,-1.6809174e-17,0.44283182,-1.5705965e-17,0.44283182,-1.4830836e-17,0.468,-1.5076381e-17,0.44283182,-1.3856092e-17,0.468,-1.4065703e-17,0.468,-1.3726979e-17,-,-,0.40185342,-1.2955526e-17,-,-,-,-,0.44251766,-1.2872635e-17,0.44251766,-1.2767041e-17,0.44251766,-1.2678606e-17,0.44251766,-1.2650387e-17,0.45911463,-1.2573159e-17,-,-,-,-,0.39827166,-1.1874112e-17,-,-,-,-,0.3763954,-1.1425561e-17,0.37640495,-1.1339047e-17,0.39932259,-1.1404603e-17,0.39968878,-1.1334932e-17,0.39927493,-1.1256701e-17,0.37494048,-1.1054841e-17,0.37562095,-1.0995812e-17,0.37527552,-1.0930956e-17,0.37527552,-1.0870217e-17,0.37386763,-1.0808132e-17,0.37210714,-1.0744983e-17,0.37370454,-1.0681531e-17,0.37607839,-1.0642591e-17,0.37639568,-1.0588646e-17,0.39710976,-1.0600723e-17,-,-
0.44851766,-2.1208379e-17,0.44851766,-2.139645e-17,0.44851766,-2.2253537e-17,0.44851766,-2.1923677e-17,0.44851766,-2.0960638e-17,0.44851766,-1.9770632e-17,0.44851766,-1.8456027e-17,0.44883182,-1.7167854e-17,0.44883182,-1.5998878e-17,0.44883182,-1.5083751e-17,0.474,-1.5310133e-17,0.44883182,-1.3945015e-17,0.474,-1.4147971e-17,0.474,-1.3868543e-17,-,-,0.40785342,-1.3038994e-17,-,-,-,-,0.44851766,-1.2981838e-17,0.44851766,-1.283674e-17,0.44851766,-1.2701612e-17,0.44851766,-1.2587576e-17,0.46511463,-1.2649318e-17,-,-,-,-,0.40427166,-1.1875984e-17,-,-,-,-,0.3823954,-1.1456579e-17,0.38240495,-1.1364685e-17,0.40532259,-1.1442681e-17,0.40568878,-1.1377967e-17,0.40527493,-1.1310142e-17,0.38094048,-1.1075006e-17,0.38162095,-1.1013646e-17,0.38127552,-1.0949204e-17,0.38127552,-1.0886934e-17,0.37986763,-1.0820717e-17,0.37810714,-1.0753142e-17,0.37970454,-1.0699798e-17,0.38207839,-1.0657104e-17,0.38239568,-1.0602748e-17,0.40310976,-1.0630192e-17,-,-
0.45451766,-2.1391594e-17,0.45451766,-2.1584186e-17,0.45451766,-2.249675e-17,0.45451766,-2.223614e-17,0.45451766,-2.1317536e-17,0.45451766,-2.0153943e-17,0.45451766,-1.8851201e-17,0.45483182,-1.7543968e-17,0.45483182,-1.6325463e-17,0.45483182,-1.5336687e-17,0.48,-1.5561116e-17,0.45483182,-1.4120824e-17,0.48,-1.4320322e-17,0.48,-1.3924344e-17,-,-,0.41385342,-1.3140274e-17,-,-,-,-,0.45451766,-1.3044338e-17,0.45451766,-1.2923193e-17,0.45451766,-1.2794759e-17,0.45451766,-1.2649571e-17,0.47111463,-1.2700294e-17,-,-,-,-,0.41027166,-1.1876969e-17,-,-,-,-,0.3883954,-1.1493486e-17,0.38840495,-1.1404921e-17,0.41132259,-1.1453033e-17,0.41168878,-1.1392271e-17,0.41127493,-1.132529e-17,0.38694048,-1.1107556e-17,0.38762095,-1.1045519e-17,0.38727552,-1.0981682e-17,0.38727552,-1.091619e-17,0.38586763,-1.0846983e-17,0.38410714,-1.0775762e-17,0.38570454,-1.072702e-17,0.38807839,-1.0676476e-17,0.38839568,-1.0620487e-17,0.40910976,-1.0657745e-17,-,-
0.46051766,-2.1568352e-17,0.46051766,-2.176405e-17,0.46051766,-2.27251e-17,0.46051766,-2.2529213e-17,0.46051766,-2.1655406e-17,0.46051766,-2.0527989e-17,0.46051766,-1.9242819e-17,0.46083182,-1.7926828e-17,0.46083182,-1.665162e-17,0.46083182,-1.5601362e-17,0.486,-1.5828588e-17,0.46083182,-1.4246493e-17,0.486,-1.4448112e-17,0.486,-1.4067415e-17,-,-,0.41985342,-1.3229956e-17,-,-,-,-,0.46051766,-1.3013476e-17,0.46051766,-1.2970237e-17,0.46051766,-1.2842047e-17,0.46051766,-1.2730592e-17,0.47711463,-1.2619075e-17,-,-,-,-,0.41627166,-1.1916814e-17,-,-,-,-,0.3943954,-1.1537899e-17,0.39440495,-1.1447765e-17,0.41732259,-1.1442087e-17,0.41768878,-1.1373178e-17,0.41727493,-1.131733e-17,0.39294048,-1.1145768e-17,0.39362095,-1.1081522e-17,0.39327552,-1.1013034e-17,0.39327552,-1.0947406e-17,0.39186763,-1.087584e-17,0.39010714,-1.0808494e-17,0.39170454,-1.0751536e-17,0.39407839,-1.0704572e-17,0.39439568,-1.0644381e-17,0.41510976,-1.0696029e-17,-,-
0.46651766,-2.1739338e-17,0.46651766,-2.1937289e-17,0.46651766,-2.2934134e-17,0.46651766,-2.2805705e-17,0.46651766,-2.1978274e-17,0.46651766,-2.0887964e-17,0.46651766,-1.9627046e-17,0.46683182,-1.8314851e-17,0.46683182,-1.7010934e-17,0.46683182,-1.5886109e-17,0.492,-1.6120851e-17,0.46683182,-1.4407554e-17,0.492,-1.4631611e-17,0.492,-1.4216382e-17,-,-,0.42585342,-1.3219395e-17,-,-,-,-,0.46651766,-1.3015918e-17,0.46651766,-1.2911542e-17,0.46651766,-1.2856928e-17,0.46651766,-1.2768663e-17,0.48311463,-1.2676673e-17,-,-,-,-,0.42227166,-1.1950479e-17,-,-,-,-,0.4003954,-1.1584865e-17,0.40040495,-1.1493109e-17,0.42332259,-1.147715e-17,0.42368878,-1.1401499e-17,0.42327493,-1.1332264e-17,0.39894048,-1.1182024e-17,0.39962095,-1.1117053e-17,0.39927552,-1.1046903e-17,0.39927552,-1.0980828e-17,0.39786763,-1.0909339e-17,0.39610714,-1.0834672e-17,0.39770454,-1.0781625e-17,0.40007839,-1.0729767e-17,0.40039568,-1.067497e-17,0.42110976,-1.0720234e-17,-,-
0.47251766,-2.1904117e-17,0.47251766,-2.2097041e-17,0.47251766,-2.3124557e-17,0.47251766,-2.3064848e-17,0.47251766,-2.2285273e-17,0.47251766,-2.1231862e-17,0.47251766,-2.0003135e-17,0.47283182,-1.8701752e-17,0.47283182,-1.7375971e-17,0.47283182,-1.6182968e-17,0.498,-1.6433123e-17,0.47283182,-1.4602982e-17,0.498,-1.4791122e-17,0.498,-1.4310278e-17,-,-,0.43185342,-1.3187769e-17,-,-,-,-,0.47251766,-1.3121793e-17,0.47251766,-1.2968412e-17,0.47251766,-1.2833159e-17,0.47251766,-1.2709401e-17,0.48911463,-1.277911e-17,-,-,-,-,0.42827166,-1.1995393e-17,-,-,-,-,0.4063954,-1.1593601e-17,0.40640495,-1.151383e-17,0.42932259,-1.1513636e-17,0.42968878,-1.1444965e-17,0.42927493,-1.1366854e-17,0.40494048,-1.1229327e-17,0.40562095,-1.1164293e-17,0.40527552,-1.1090874e-17,0.40527552,-1.1020789e-17,0.40386763,-1.0942904e-17,0.40210714,-1.0867961e-17,0.40370454,-1.0814754e-17,0.40607839,-1.0759592e-17,0.40639568,-1.0701468e-17,0.42710976,-1.0727216e-17,-,-
0.47851766,-2.2063309e-17,0.47851766,-2.2256256e-17,0.47851766,-2.33057e-17,0.47851766,-2.3307758e-17,0.47851766,-2.2559215e-17,0.47851766,-2.1560079e-17,0.47851766,-2.0364404e-17,0.47883182,-1.9082393e-17,0.47883182,-1.7748745e-17,0.47883182,-1.6508444e-17,0.504,-1.6758221e-17,0.47883182,-1.4780914e-17,0.504,-1.4976113e-17,0.504,-1.4476803e-17,-,-,0.43785342,-1.3276549e-17,-,-,-,-,0.47851766,-1.3263421e-17,0.47851766,-1.3066293e-17,0.47851766,-1.2930174e-17,0.47851766,-1.276729e-17,0.49511463,-1.2871961e-17,-,-,-,-,0.43427166,-1.2058917e-17,-,-,-,-,0.4123954,-1.1581253e-17,0.41240495,-1.151079e-17,0.43532259,-1.1547208e-17,0.43568878,-1.1486267e-17,0.43527493,-1.1402708e-17,0.41094048,-1.1258379e-17,0.41162095,-1.1194334e-17,0.41127552,-1.1133493e-17,0.41127552,-1.1068138e-17,0.40986763,-1.0986166e-17,0.40810714,-1.0903406e-17,0.40970454,-1.0849392e-17,0.41207839,-1.0800882e-17,0.41239568,-1.0736677e-17,0.43310976,-1.072028e-17,-,-
